rxn	iter
('R09378', 'forward')	1
('R09687', 'forward')	1
('R00547', 'reverse')	1
('R01683', 'forward')	1
('R09540', 'forward')	1
('R08646', 'reverse')	1
('R10199', 'reverse')	1
('R01048', 'reverse')	1
('R06627', 'reverse')	1
('R04296', 'reverse')	1
('R02744', 'reverse')	1
('R00320', 'reverse')	1
('R02544', 'reverse')	1
('R09195', 'reverse')	1
('R10174', 'reverse')	1
('R03489', 'forward')	1
('R09769', 'reverse')	1
('R10665', 'forward')	1
('R10136', 'forward')	1
('R02120', 'reverse')	1
('R07343', 'forward')	1
('R08806', 'forward')	1
('R05647', 'forward')	1
('R01614', 'reverse')	1
('R02422', 'forward')	1
('R03942', 'reverse')	1
('R02555', 'reverse')	1
('R03132', 'forward')	1
('R01467', 'reverse')	1
('R08575', 'reverse')	1
('R02935', 'reverse')	1
('R01877', 'reverse')	1
('R10153', 'forward')	1
('R08062', 'reverse')	1
('R00922', 'reverse')	1
('R02760', 'reverse')	1
('R02456', 'reverse')	1
('R01216', 'forward')	1
('R06564', 'reverse')	1
('R05701', 'reverse')	1
('R05374', 'forward')	1
('R03692', 'forward')	1
('R00939', 'reverse')	1
('R01969', 'forward')	1
('R08541', 'forward')	1
('R03971', 'forward')	1
('R06837', 'forward')	1
('R00621', 'forward')	1
('R09835', 'reverse')	1
('R01080', 'forward')	1
('R06594', 'reverse')	1
('R09558', 'forward')	1
('R07293', 'reverse')	1
('R10776', 'reverse')	1
('R10500', 'reverse')	1
('R03524', 'forward')	1
('R08410', 'forward')	1
('R04937', 'reverse')	1
('R01049', 'forward')	1
('R06732', 'reverse')	1
('R08691', 'forward')	1
('R07175', 'forward')	1
('R03194', 'forward')	1
('R00352', 'reverse')	1
('R01221', 'forward')	1
('R10733', 'reverse')	1
('R03186', 'forward')	1
('R05803', 'reverse')	1
('R02447', 'forward')	1
('R04041', 'reverse')	1
('R01616', 'reverse')	1
('R02788', 'reverse')	1
('R02763', 'forward')	1
('R10554', 'forward')	1
('R04214', 'reverse')	1
('R03095', 'forward')	1
('R06429', 'forward')	1
('R08149', 'forward')	1
('R01433', 'forward')	1
('R00177', 'forward')	1
('R08430', 'forward')	1
('R01584', 'reverse')	1
('R01350', 'reverse')	1
('R09086', 'forward')	1
('R01540', 'reverse')	1
('R00480', 'reverse')	1
('R10439', 'reverse')	1
('R01543', 'reverse')	1
('R08591', 'forward')	1
('R09034', 'forward')	1
('R05590', 'reverse')	1
('R00739', 'forward')	1
('R10448', 'reverse')	1
('R05080', 'forward')	1
('R06753', 'reverse')	1
('R07105', 'forward')	1
('R02242', 'forward')	1
('R02384', 'reverse')	1
('R06446', 'forward')	1
('R07835', 'forward')	1
('R00670', 'reverse')	1
('R05789', 'forward')	1
('R00095', 'reverse')	1
('R01113', 'forward')	1
('R09738', 'reverse')	1
('R00441', 'forward')	1
('R00238', 'reverse')	1
('R00049', 'reverse')	1
('R01663', 'forward')	1
('R07729', 'reverse')	1
('R07759', 'reverse')	1
('R00769', 'reverse')	1
('R00631', 'reverse')	1
('R09536', 'reverse')	1
('R01183', 'forward')	1
('R07860', 'reverse')	1
('R07692', 'forward')	1
('R02340', 'forward')	1
('R01934', 'reverse')	1
('R03045', 'forward')	1
('R06522', 'forward')	1
('R00416', 'reverse')	1
('R03970', 'reverse')	1
('R03224', 'forward')	1
('R00373', 'reverse')	1
('R00265', 'reverse')	1
('R02889', 'reverse')	1
('R00669', 'reverse')	1
('R06745', 'forward')	1
('R07992', 'forward')	1
('R08595', 'forward')	1
('R03293', 'reverse')	1
('R09825', 'reverse')	1
('R10395', 'reverse')	1
('R02136', 'forward')	1
('R05797', 'forward')	1
('R05518', 'reverse')	1
('R10178', 'reverse')	1
('R05465', 'forward')	1
('R01483', 'forward')	1
('R03457', 'forward')	1
('R08694', 'forward')	1
('R04257', 'forward')	1
('R08616', 'forward')	1
('R02199', 'reverse')	1
('R02827', 'reverse')	1
('R02737', 'forward')	1
('R05051', 'reverse')	1
('R09964', 'reverse')	1
('R00409', 'reverse')	1
('R08631', 'reverse')	1
('R02280', 'reverse')	1
('R09886', 'reverse')	1
('R00506', 'forward')	1
('R00355', 'forward')	1
('R08018', 'reverse')	1
('R09483', 'reverse')	1
('R07267', 'reverse')	1
('R01083', 'forward')	1
('R00241', 'forward')	1
('R08753', 'reverse')	1
('R07417', 'reverse')	1
('R05714', 'reverse')	1
('R00149', 'reverse')	1
('R10221', 'reverse')	1
('R01415', 'forward')	1
('R02259', 'reverse')	1
('R00894', 'forward')	1
('R02566', 'forward')	1
('R08097', 'reverse')	1
('R05164', 'forward')	1
('R02361', 'forward')	1
('R02679', 'forward')	1
('R00118', 'reverse')	1
('R09280', 'forward')	1
('R08711', 'forward')	1
('R01825', 'reverse')	1
('R09663', 'forward')	1
('R10141', 'forward')	1
('R06772', 'reverse')	1
('R09531', 'forward')	1
('R00214', 'reverse')	1
('R08152', 'reverse')	1
('R01424', 'reverse')	1
('R01095', 'forward')	1
('R04620', 'reverse')	1
('R02976', 'reverse')	1
('R02060', 'forward')	1
('R05331', 'reverse')	1
('R02331', 'reverse')	1
('R02388', 'reverse')	1
('R01355', 'reverse')	1
('R09544', 'reverse')	1
('R05116', 'forward')	1
('R02735', 'reverse')	1
('R09966', 'forward')	1
('R00942', 'forward')	1
('R01802', 'forward')	1
('R01718', 'reverse')	1
('R05077', 'forward')	1
('R09793', 'forward')	1
('R02745', 'forward')	1
('R01655', 'forward')	1
('R09630', 'reverse')	1
('R03238', 'reverse')	1
('R06897', 'reverse')	1
('R10396', 'reverse')	1
('R00024', 'forward')	1
('R01844', 'forward')	1
('R10195', 'forward')	1
('R04304', 'reverse')	1
('R09123', 'forward')	1
('R01689', 'reverse')	1
('R01604', 'reverse')	1
('R09359', 'forward')	1
('R01901', 'forward')	1
('R10325', 'forward')	1
('R03372', 'forward')	1
('R04583', 'forward')	1
('R04951', 'forward')	1
('R01749', 'reverse')	1
('R10447', 'reverse')	1
('R05503', 'reverse')	1
('R07478', 'forward')	1
('R08622', 'forward')	1
('R01092', 'reverse')	1
('R07381', 'forward')	1
('R07583', 'forward')	1
('R05630', 'reverse')	1
('R03360', 'reverse')	1
('R03033', 'reverse')	1
('R00961', 'reverse')	1
('R02050', 'reverse')	1
('R07659', 'forward')	1
('R02713', 'forward')	1
('R08636', 'forward')	1
('R04878', 'reverse')	1
('R04203', 'reverse')	1
('R00131', 'forward')	1
('R02182', 'forward')	1
('R01034', 'forward')	1
('R07147', 'forward')	1
('R05145', 'reverse')	1
('R02437', 'forward')	1
('R02537', 'forward')	1
('R00510', 'forward')	1
('R00618', 'forward')	1
('R08608', 'forward')	1
('R01647', 'forward')	1
('R01354', 'reverse')	1
('R08857', 'forward')	1
('R08629', 'forward')	1
('R04753', 'reverse')	1
('R06727', 'reverse')	1
('R08086', 'reverse')	1
('R01684', 'reverse')	1
('R04545', 'reverse')	1
('R02603', 'forward')	1
('R08569', 'forward')	1
('R09097', 'forward')	1
('R01425', 'forward')	1
('R05831', 'reverse')	1
('R04171', 'forward')	1
('R01078', 'forward')	1
('R09965', 'forward')	1
('R01986', 'reverse')	1
('R02052', 'reverse')	1
('R09839', 'forward')	1
('R07988', 'reverse')	1
('R04493', 'forward')	1
('R09589', 'forward')	1
('R01211', 'forward')	1
('R10495', 'forward')	1
('R09248', 'reverse')	1
('R04993', 'forward')	1
('R02776', 'forward')	1
('R03032', 'reverse')	1
('R00093', 'forward')	1
('R00274', 'reverse')	1
('R03337', 'forward')	1
('R08355', 'reverse')	1
('R08411', 'forward')	1
('R03433', 'reverse')	1
('R08894', 'forward')	1
('R02536', 'reverse')	1
('R06592', 'reverse')	1
('R07838', 'forward')	1
('R04360', 'forward')	1
('R08969', 'reverse')	1
('R01777', 'forward')	1
('R06593', 'reverse')	1
('R02954', 'reverse')	1
('R10666', 'reverse')	1
('R10864', 'reverse')	1
('R02096', 'reverse')	1
('R03028', 'forward')	1
('R01966', 'reverse')	1
('R10520', 'reverse')	1
('R10531', 'reverse')	1
('R04526', 'forward')	1
('R08332', 'reverse')	1
('R05117', 'reverse')	1
('R02471', 'reverse')	1
('R01225', 'reverse')	1
('R10404', 'reverse')	1
('R00348', 'forward')	1
('R01526', 'reverse')	1
('R01903', 'forward')	1
('R10176', 'reverse')	1
('R09527', 'forward')	1
('R01761', 'forward')	1
('R01473', 'forward')	1
('R01561', 'reverse')	1
('R07262', 'reverse')	1
('R10182', 'reverse')	1
('R04479', 'forward')	1
('R01945', 'forward')	1
('R00964', 'reverse')	1
('R01421', 'forward')	1
('R01289', 'forward')	1
('R10805', 'forward')	1
('R04467', 'reverse')	1
('R01109', 'reverse')	1
('R07643', 'reverse')	1
('R10177', 'forward')	1
('R05311', 'reverse')	1
('R01093', 'forward')	1
('R10052', 'forward')	1
('R00018', 'forward')	1
('R08147', 'forward')	1
('R00624', 'reverse')	1
('R05561', 'reverse')	1
('R06823', 'reverse')	1
('R02703', 'forward')	1
('R01068', 'forward')	1
('R03605', 'reverse')	1
('R02697', 'forward')	1
('R00390', 'forward')	1
('R09247', 'forward')	1
('R08546', 'forward')	1
('R02526', 'forward')	1
('R04879', 'reverse')	1
('R03158', 'reverse')	1
('R00137', 'forward')	1
('R08681', 'reverse')	1
('R00256', 'forward')	1
('R05366', 'forward')	1
('R10638', 'reverse')	1
('R10007', 'forward')	1
('R10287', 'reverse')	1
('R01137', 'forward')	1
('R03244', 'reverse')	1
('R08801', 'forward')	1
('R01567', 'forward')	1
('R03354', 'forward')	1
('R02185', 'reverse')	1
('R07667', 'forward')	1
('R07917', 'reverse')	1
('R07476', 'forward')	1
('R03948', 'reverse')	1
('R03387', 'forward')	1
('R08676', 'reverse')	1
('R00951', 'reverse')	1
('R09619', 'forward')	1
('R02778', 'forward')	1
('R04781', 'forward')	1
('R04529', 'forward')	1
('R07642', 'reverse')	1
('R01267', 'forward')	1
('R08328', 'reverse')	1
('R07305', 'forward')	1
('R02865', 'reverse')	1
('R00760', 'forward')	1
('R09983', 'reverse')	1
('R01180', 'reverse')	1
('R01138', 'reverse')	1
('R10779', 'forward')	1
('R02095', 'forward')	1
('R00953', 'forward')	1
('R02272', 'reverse')	1
('R03478', 'forward')	1
('R01559', 'forward')	1
('R03313', 'reverse')	1
('R02168', 'forward')	1
('R08208', 'reverse')	1
('R10434', 'reverse')	1
('R07342', 'reverse')	1
('R06554', 'forward')	1
('R00763', 'forward')	1
('R03925', 'reverse')	1
('R03363', 'reverse')	1
('R00737', 'reverse')	1
('R00809', 'reverse')	1
('R08713', 'reverse')	1
('R04361', 'forward')	1
('R00579', 'forward')	1
('R04235', 'forward')	1
('R02278', 'forward')	1
('R00890', 'reverse')	1
('R00468', 'forward')	1
('R00407', 'forward')	1
('R09088', 'reverse')	1
('R02319', 'forward')	1
('R06223', 'reverse')	1
('R01981', 'forward')	1
('R00084', 'reverse')	1
('R03050', 'reverse')	1
('R02783', 'reverse')	1
('R09962', 'forward')	1
('R08881', 'forward')	1
('R05390', 'forward')	1
('R04252', 'forward')	1
('R02103', 'forward')	1
('R00954', 'forward')	1
('R01419', 'reverse')	1
('R08683', 'forward')	1
('R01063', 'reverse')	1
('R02640', 'reverse')	1
('R02058', 'reverse')	1
('R00625', 'forward')	1
('R08350', 'reverse')	1
('R07922', 'reverse')	1
('R02273', 'forward')	1
('R08077', 'forward')	1
('R03187', 'forward')	1
('R01544', 'reverse')	1
('R08197', 'reverse')	1
('R07140', 'forward')	1
('R04363', 'forward')	1
('R07242', 'forward')	1
('R03323', 'reverse')	1
('R02978', 'reverse')	1
('R03393', 'forward')	1
('R00963', 'forward')	1
('R07733', 'forward')	1
('R03696', 'reverse')	1
('R00908', 'forward')	1
('R01858', 'forward')	1
('R01120', 'forward')	1
('R08056', 'reverse')	1
('R00183', 'reverse')	1
('R02082', 'forward')	1
('R00977', 'forward')	1
('R00568', 'reverse')	1
('R02372', 'forward')	1
('R02875', 'reverse')	1
('R08124', 'reverse')	1
('R02327', 'reverse')	1
('R09901', 'reverse')	1
('R01776', 'forward')	1
('R02596', 'reverse')	1
('R00139', 'forward')	1
('R01073', 'reverse')	1
('R01061', 'reverse')	1
('R07629', 'reverse')	1
('R07410', 'forward')	1
('R03189', 'forward')	1
('R00866', 'forward')	1
('R09231', 'forward')	1
('R00911', 'forward')	1
('R08040', 'forward')	1
('R02541', 'reverse')	1
('R09998', 'reverse')	1
('R05799', 'forward')	1
('R01572', 'forward')	1
('R08210', 'reverse')	1
('R09840', 'reverse')	1
('R00888', 'reverse')	1
('R00491', 'forward')	1
('R00126', 'reverse')	1
('R03315', 'forward')	1
('R05452', 'forward')	1
('R05053', 'reverse')	1
('R00439', 'reverse')	1
('R05606', 'reverse')	1
('R03355', 'reverse')	1
('R03004', 'reverse')	1
('R01617', 'reverse')	1
('R02732', 'forward')	1
('R03352', 'forward')	1
('R01766', 'forward')	1
('R00187', 'forward')	1
('R10614', 'reverse')	1
('R08429', 'reverse')	1
('R01649', 'reverse')	1
('R08950', 'reverse')	1
('R06583', 'reverse')	1
('R04326', 'forward')	1
('R05586', 'reverse')	1
('R04515', 'reverse')	1
('R10509', 'reverse')	1
('R04143', 'forward')	1
('R06855', 'forward')	1
('R00588', 'reverse')	1
('R02758', 'reverse')	1
('R01504', 'reverse')	1
('R04504', 'forward')	1
('R05114', 'reverse')	1
('R09038', 'reverse')	1
('R03798', 'reverse')	1
('R08098', 'reverse')	1
('R10062', 'reverse')	1
('R01793', 'reverse')	1
('R02047', 'forward')	1
('R01075', 'forward')	1
('R10599', 'reverse')	1
('R02434', 'reverse')	1
('R01171', 'forward')	1
('R02512', 'forward')	1
('R01478', 'reverse')	1
('R01190', 'forward')	1
('R06448', 'forward')	1
('R00141', 'forward')	1
('R07314', 'forward')	1
('R08463', 'reverse')	1
('R00445', 'reverse')	1
('R02547', 'reverse')	1
('R10088', 'forward')	1
('R02406', 'reverse')	1
('R02937', 'reverse')	1
('R02220', 'reverse')	1
('R03897', 'forward')	1
('R02955', 'reverse')	1
('R01965', 'forward')	1
('R05128', 'forward')	1
('R01688', 'forward')	1
('R03706', 'forward')	1
('R07987', 'reverse')	1
('R01670', 'reverse')	1
('R08983', 'reverse')	1
('R05802', 'forward')	1
('R02145', 'forward')	1
('R00086', 'reverse')	1
('R03030', 'reverse')	1
('R05684', 'reverse')	1
('R10035', 'reverse')	1
('R03503', 'forward')	1
('R04638', 'forward')	1
('R09954', 'forward')	1
('R05774', 'forward')	1
('R08421', 'reverse')	1
('R08195', 'forward')	1
('R03119', 'reverse')	1
('R03115', 'reverse')	1
('R00384', 'reverse')	1
('R00937', 'forward')	1
('R01476', 'forward')	1
('R04265', 'forward')	1
('R01843', 'reverse')	1
('R00499', 'reverse')	1
('R10241', 'forward')	1
('R08947', 'reverse')	1
('R01992', 'forward')	1
('R03634', 'reverse')	1
('R04645', 'forward')	1
('R04500', 'reverse')	1
('R01928', 'reverse')	1
('R01577', 'reverse')	1
('R06725', 'forward')	1
('R04420', 'reverse')	1
('R02549', 'reverse')	1
('R09650', 'forward')	1
('R05608', 'reverse')	1
('R08630', 'forward')	1
('R01420', 'reverse')	1
('R01043', 'reverse')	1
('R02245', 'reverse')	1
('R01465', 'reverse')	1
('R10011', 'reverse')	1
('R06630', 'forward')	1
('R03509', 'forward')	1
('R01571', 'forward')	1
('R01096', 'reverse')	1
('R10705', 'forward')	1
('R00845', 'reverse')	1
('R04922', 'forward')	1
('R02513', 'reverse')	1
('R01978', 'forward')	1
('R00660', 'forward')	1
('R02419', 'reverse')	1
('R03231', 'reverse')	1
('R01086', 'forward')	1
('R07722', 'forward')	1
('R08096', 'forward')	1
('R08598', 'forward')	1
('R10147', 'reverse')	1
('R04478', 'reverse')	1
('R05633', 'forward')	1
('R03749', 'forward')	1
('R07420', 'forward')	1
('R09092', 'reverse')	1
('R00969', 'forward')	1
('R01449', 'forward')	1
('R09035', 'forward')	1
('R03275', 'forward')	1
('R02084', 'reverse')	1
('R06795', 'reverse')	1
('R08007', 'reverse')	1
('R01585', 'forward')	1
('R01627', 'reverse')	1
('R08557', 'forward')	1
('R04175', 'reverse')	1
('R10326', 'reverse')	1
('R06738', 'reverse')	1
('R00585', 'reverse')	1
('R09627', 'reverse')	1
('R01313', 'reverse')	1
('R03163', 'forward')	1
('R00218', 'forward')	1
('R08151', 'forward')	1
('R04198', 'forward')	1
('R04292', 'forward')	1
('R02618', 'reverse')	1
('R07666', 'forward')	1
('R06793', 'reverse')	1
('R00988', 'forward')	1
('R08750', 'forward')	1
('R09072', 'reverse')	1
('R04187', 'reverse')	1
('R01430', 'forward')	1
('R07168', 'reverse')	1
('R02687', 'reverse')	1
('R01417', 'forward')	1
('R09874', 'reverse')	1
('R09969', 'forward')	1
('R06352', 'forward')	1
('R06834', 'reverse')	1
('R01830', 'reverse')	1
('R04372', 'reverse')	1
('R05581', 'forward')	1
('R05566', 'reverse')	1
('R00941', 'forward')	1
('R03920', 'reverse')	1
('R05339', 'reverse')	1
('R01713', 'reverse')	1
('R09990', 'forward')	1
('R01173', 'forward')	1
('R01514', 'forward')	1
('R09040', 'forward')	1
('R07291', 'reverse')	1
('R01745', 'reverse')	1
('R00180', 'reverse')	1
('R01440', 'reverse')	1
('R10718', 'forward')	1
('R08424', 'forward')	1
('R02591', 'forward')	1
('R00090', 'reverse')	1
('R03248', 'forward')	1
('R01358', 'forward')	1
('R08542', 'forward')	1
('R10345', 'reverse')	1
('R05109', 'reverse')	1
('R01918', 'reverse')	1
('R05675', 'forward')	1
('R09948', 'forward')	1
('R03821', 'reverse')	1
('R02577', 'reverse')	1
('R01827', 'forward')	1
('R01532', 'reverse')	1
('R01768', 'reverse')	1
('R00664', 'forward')	1
('R02996', 'forward')	1
('R08596', 'reverse')	1
('R03470', 'forward')	1
('R04365', 'forward')	1
('R09049', 'forward')	1
('R01352', 'reverse')	1
('R01812', 'forward')	1
('R02438', 'reverse')	1
('R00904', 'forward')	1
('R00602', 'reverse')	1
('R02191', 'reverse')	1
('R01274', 'reverse')	1
('R05612', 'reverse')	1
('R04029', 'reverse')	1
('R01270', 'forward')	1
('R03428', 'reverse')	1
('R09675', 'forward')	1
('R05607', 'forward')	1
('R07680', 'forward')	1
('R00088', 'reverse')	1
('R08658', 'forward')	1
('R08648', 'forward')	1
('R06553', 'forward')	1
('R00181', 'reverse')	1
('R10049', 'reverse')	1
('R04210', 'forward')	1
('R08886', 'forward')	1
('R08991', 'reverse')	1
('R08083', 'forward')	1
('R03944', 'reverse')	1
('R00684', 'forward')	1
('R05049', 'forward')	1
('R02940', 'reverse')	1
('R08708', 'reverse')	1
('R03430', 'forward')	1
('R09468', 'forward')	1
('R02061', 'reverse')	1
('R08425', 'forward')	1
('R03297', 'forward')	1
('R03702', 'forward')	1
('R06514', 'reverse')	1
('R00261', 'reverse')	1
('R02296', 'forward')	1
('R01030', 'forward')	1
('R00039', 'reverse')	1
('R03454', 'reverse')	1
('R08079', 'forward')	1
('R08029', 'reverse')	1
('R03887', 'forward')	1
('R02828', 'forward')	1
('R08356', 'reverse')	1
('R01432', 'forward')	1
('R08170', 'forward')	1
('R04586', 'reverse')	1
('R06584', 'reverse')	1
('R10785', 'reverse')	1
('R08803', 'reverse')	1
('R01148', 'forward')	1
('R03177', 'forward')	1
('R02749', 'forward')	1
('R02677', 'forward')	1
('R01392', 'forward')	1
('R00867', 'reverse')	1
('R05061', 'forward')	1
('R06317', 'reverse')	1
('R03161', 'forward')	1
('R01154', 'reverse')	1
('R10838', 'forward')	1
('R04938', 'reverse')	1
('R02404', 'forward')	1
('R02453', 'reverse')	1
('R07385', 'reverse')	1
('R01292', 'reverse')	1
('R02733', 'reverse')	1
('R10065', 'forward')	1
('R10473', 'forward')	1
('R07916', 'forward')	1
('R01181', 'reverse')	1
('R00387', 'forward')	1
('R03424', 'forward')	1
('R00584', 'forward')	1
('R00829', 'forward')	1
('R06764', 'reverse')	1
('R08365', 'reverse')	1
('R02714', 'reverse')	1
('R08804', 'forward')	1
('R08069', 'forward')	1
('R04489', 'forward')	1
('R02081', 'forward')	1
('R00114', 'reverse')	1
('R09107', 'reverse')	1
('R04785', 'reverse')	1
('R09078', 'reverse')	1
('R00026', 'forward')	1
('R04404', 'reverse')	1
('R04385', 'reverse')	1
('R03710', 'reverse')	1
('R09283', 'forward')	1
('R08748', 'forward')	1
('R10254', 'reverse')	1
('R06978', 'reverse')	1
('R02463', 'forward')	1
('R01669', 'reverse')	1
('R00219', 'reverse')	1
('R01244', 'reverse')	1
('R06171', 'reverse')	1
('R04426', 'forward')	1
('R05651', 'forward')	1
('R05070', 'reverse')	1
('R00948', 'forward')	1
('R01119', 'forward')	1
('R05378', 'reverse')	1
('R01371', 'forward')	1
('R02992', 'forward')	1
('R07859', 'reverse')	1
('R00627', 'forward')	1
('R01053', 'reverse')	1
('R05634', 'reverse')	1
('R01959', 'forward')	1
('R03909', 'reverse')	1
('R03122', 'reverse')	1
('R07724', 'forward')	1
('R03197', 'forward')	1
('R08986', 'forward')	1
('R10774', 'forward')	1
('R08690', 'forward')	1
('R05772', 'forward')	1
('R02190', 'reverse')	1
('R01819', 'reverse')	1
('R00713', 'reverse')	1
('R00191', 'forward')	1
('R08393', 'reverse')	1
('R00293', 'reverse')	1
('R03490', 'forward')	1
('R01231', 'reverse')	1
('R00437', 'forward')	1
('R06568', 'reverse')	1
('R05779', 'reverse')	1
('R01784', 'reverse')	1
('R10394', 'forward')	1
('R09419', 'forward')	1
('R04183', 'forward')	1
('R00616', 'forward')	1
('R09667', 'forward')	1
('R08709', 'reverse')	1
('R01357', 'reverse')	1
('R06840', 'forward')	1
('R01823', 'forward')	1
('R07833', 'reverse')	1
('R07134', 'forward')	1
('R01641', 'forward')	1
('R10114', 'forward')	1
('R06822', 'reverse')	1
('R02143', 'reverse')	1
('R08406', 'reverse')	1
('R10277', 'forward')	1
('R01975', 'reverse')	1
('R08014', 'reverse')	1
('R09698', 'reverse')	1
('R03772', 'forward')	1
('R01912', 'reverse')	1
('R07145', 'forward')	1
('R01946', 'forward')	1
('R02734', 'reverse')	1
('R10547', 'reverse')	1
('R01977', 'reverse')	1
('R02041', 'reverse')	1
('R10585', 'forward')	1
('R05086', 'forward')	1
('R01566', 'reverse')	1
('R02343', 'forward')	1
('R00421', 'reverse')	1
('R08932', 'reverse')	1
('R10185', 'forward')	1
('R08155', 'forward')	1
('R04012', 'forward')	1
('R00425', 'forward')	1
('R10696', 'forward')	1
('R02604', 'forward')	1
('R00959', 'reverse')	1
('R08839', 'forward')	1
('R09730', 'forward')	1
('R05304', 'reverse')	1
('R10698', 'reverse')	1
('R06430', 'forward')	1
('R04779', 'forward')	1
('R04438', 'forward')	1
('R08929', 'reverse')	1
('R10276', 'forward')	1
('R10280', 'reverse')	1
('R00473', 'forward')	1
('R03364', 'reverse')	1
('R01434', 'forward')	1
('R03346', 'forward')	1
('R00659', 'forward')	1
('R05367', 'forward')	1
('R10440', 'reverse')	1
('R00472', 'forward')	1
('R07263', 'forward')	1
('R01932', 'forward')	1
('R00708', 'forward')	1
('R00626', 'forward')	1
('R01752', 'forward')	1
('R03936', 'reverse')	1
('R06302', 'forward')	1
('R02195', 'reverse')	1
('R07125', 'forward')	1
('R00267', 'reverse')	1
('R10289', 'reverse')	1
('R08126', 'forward')	1
('R05688', 'forward')	1
('R03378', 'reverse')	1
('R03916', 'forward')	1
('R02695', 'reverse')	1
('R08439', 'reverse')	1
('R05659', 'forward')	1
('R01304', 'forward')	1
('R09230', 'reverse')	1
('R03989', 'forward')	1
('R00782', 'reverse')	1
('R09772', 'reverse')	1
('R02576', 'reverse')	1
('R02543', 'forward')	1
('R02184', 'forward')	1
('R02262', 'reverse')	1
('R10433', 'reverse')	1
('R09274', 'forward')	1
('R07479', 'forward')	1
('R08442', 'forward')	1
('R09116', 'reverse')	1
('R01644', 'forward')	1
('R03217', 'reverse')	1
('R00756', 'forward')	1
('R02505', 'reverse')	1
('R10689', 'forward')	1
('R01396', 'forward')	1
('R09982', 'forward')	1
('R01384', 'reverse')	1
('R04649', 'reverse')	1
('R03036', 'forward')	1
('R10778', 'reverse')	1
('R03429', 'reverse')	1
('R01220', 'forward')	1
('R02305', 'forward')	1
('R01393', 'reverse')	1
('R06453', 'forward')	1
('R08467', 'forward')	1
('R05147', 'reverse')	1
('R00636', 'reverse')	1
('R01121', 'reverse')	1
('R05083', 'forward')	1
('R04780', 'forward')	1
('R03492', 'reverse')	1
('R00378', 'reverse')	1
('R01929', 'forward')	1
('R07135', 'reverse')	1
('R09944', 'reverse')	1
('R08045', 'reverse')	1
('R02013', 'reverse')	1
('R10459', 'forward')	1
('R01944', 'forward')	1
('R06517', 'forward')	1
('R09030', 'forward')	1
('R09031', 'forward')	1
('R08415', 'forward')	1
('R05801', 'forward')	1
('R01568', 'forward')	1
('R05372', 'forward')	1
('R00532', 'forward')	1
('R04972', 'forward')	1
('R08043', 'reverse')	1
('R07306', 'forward')	1
('R03165', 'forward')	1
('R07389', 'forward')	1
('R01523', 'reverse')	1
('R09292', 'reverse')	1
('R00322', 'forward')	1
('R05604', 'reverse')	1
('R09683', 'forward')	1
('R09609', 'reverse')	1
('R01821', 'forward')	1
('R00822', 'reverse')	1
('R03188', 'reverse')	1
('R08597', 'reverse')	1
('R08399', 'reverse')	1
('R07237', 'forward')	1
('R04509', 'forward')	1
('R10187', 'reverse')	1
('R02600', 'forward')	1
('R01128', 'forward')	1
('R10526', 'reverse')	1
('R10233', 'reverse')	1
('R05713', 'reverse')	1
('R05775', 'forward')	1
('R00228', 'forward')	1
('R08792', 'reverse')	1
('R01805', 'forward')	1
('R04584', 'reverse')	1
('R00175', 'reverse')	1
('R03486', 'forward')	1
('R00889', 'forward')	1
('R08638', 'forward')	1
('R09961', 'reverse')	1
('R01409', 'reverse')	1
('R09157', 'reverse')	1
('R00695', 'reverse')	1
('R09449', 'forward')	1
('R02802', 'reverse')	1
('R05599', 'reverse')	1
('R01651', 'forward')	1
('R09931', 'forward')	1
('R01224', 'reverse')	1
('R10667', 'forward')	1
('R00075', 'reverse')	1
('R10194', 'forward')	1
('R06743', 'forward')	1
('R08027', 'reverse')	1
('R08993', 'forward')	1
('R00174', 'forward')	1
('R00418', 'forward')	1
('R00577', 'forward')	1
('R10699', 'forward')	1
('R03243', 'forward')	1
('R10419', 'forward')	1
('R00918', 'reverse')	1
('R03334', 'reverse')	1
('R02335', 'forward')	1
('R01089', 'forward')	1
('R08193', 'forward')	1
('R04136', 'forward')	1
('R01265', 'forward')	1
('R03889', 'forward')	1
('R09684', 'reverse')	1
('R00706', 'reverse')	1
('R01818', 'forward')	1
('R02003', 'forward')	1
('R06789', 'reverse')	1
('R09800', 'reverse')	1
('R01518', 'reverse')	1
('R04383', 'forward')	1
('R07312', 'reverse')	1
('R04877', 'forward')	1
('R09124', 'reverse')	1
('R00914', 'reverse')	1
('R02416', 'forward')	1
('R10493', 'forward')	1
('R00304', 'forward')	1
('R03341', 'forward')	1
('R08797', 'reverse')	1
('R08635', 'reverse')	1
('R10763', 'reverse')	1
('R09081', 'forward')	1
('R03565', 'reverse')	1
('R08645', 'reverse')	1
('R09525', 'reverse')	1
('R03567', 'forward')	1
('R03740', 'reverse')	1
('R07673', 'reverse')	1
('R01243', 'reverse')	1
('R00431', 'reverse')	1
('R10673', 'reverse')	1
('R01722', 'forward')	1
('R00789', 'forward')	1
('R02401', 'forward')	1
('R09946', 'reverse')	1
('R05455', 'forward')	1
('R02669', 'forward')	1
('R00505', 'reverse')	1
('R09666', 'reverse')	1
('R09632', 'forward')	1
('R08800', 'reverse')	1
('R10734', 'forward')	1
('R07919', 'reverse')	1
('R03579', 'reverse')	1
('R01580', 'reverse')	1
('R10561', 'forward')	1
