rxn	iter
('R08195', 'reverse')	1
('R01050', 'reverse')	1
('R00801', 'reverse')	1
('R01570', 'reverse')	1
('R04638', 'reverse')	1
('R00839', 'forward')	1
('R00460', 'forward')	1
('R05804', 'forward')	1
('R02280', 'forward')	1
('R03239', 'forward')	1
('R00409', 'forward')	1
('R01518', 'reverse')	1
('R00299', 'forward')	1
('R02145', 'reverse')	1
('R03921', 'forward')	1
('R02278', 'reverse')	1
('R04383', 'forward')	1
('R07672', 'forward')	1
('R00304', 'forward')	1
('R01155', 'forward')	1
('R01185', 'forward')	1
('R03286', 'forward')	1
('R05801', 'forward')	1
('R08503', 'reverse')	1
('R01057', 'forward')	1
('R01568', 'forward')	1
('R10092', 'forward')	1
('R10673', 'reverse')	1
('R01242', 'forward')	1
('R00431', 'reverse')	1
('R01243', 'reverse')	1
('R03180', 'forward')	1
('R01678', 'forward')	1
('R01992', 'reverse')	1
('R00960', 'reverse')	1
('R09081', 'forward')	1
('R08635', 'reverse')	1
('R02782', 'forward')	1
('R02734', 'reverse')	1
('R01967', 'forward')	1
('R02817', 'forward')	1
('R01445', 'forward')	1
('R03131', 'forward')	1
('R00527', 'forward')	1
('R00378', 'reverse')	1
('R01289', 'reverse')	1
('R09882', 'forward')	1
('R02371', 'reverse')	1
('R02806', 'forward')	1
('R00261', 'forward')	1
('R04780', 'forward')	1
('R02200', 'forward')	1
('R01215', 'forward')	1
('R03236', 'reverse')	1
('R07650', 'forward')	1
('R08548', 'forward')	1
('R01473', 'reverse')	1
('R04639', 'forward')	1
('R00756', 'forward')	1
('R00518', 'forward')	1
('R03217', 'reverse')	1
('R05380', 'reverse')	1
('R03819', 'reverse')	1
('R08193', 'reverse')	1
('R02335', 'reverse')	1
('R01983', 'reverse')	1
('R01070', 'reverse')	1
('R03378', 'reverse')	1
('R02494', 'reverse')	1
('R05790', 'forward')	1
('R07125', 'forward')	1
('R00418', 'reverse')	1
('R03546', 'forward')	1
('R05646', 'reverse')	1
('R00656', 'reverse')	1
('R03034', 'reverse')	1
('R08967', 'forward')	1
('R01011', 'forward')	1
('R06531', 'reverse')	1
('R02094', 'forward')	1
('R01761', 'reverse')	1
('R03635', 'reverse')	1
('R02889', 'forward')	1
('R02143', 'reverse')	1
('R00187', 'reverse')	1
('R01641', 'forward')	1
('R03275', 'reverse')	1
('R01823', 'forward')	1
('R02732', 'reverse')	1
('R05052', 'forward')	1
('R09667', 'forward')	1
('R03315', 'reverse')	1
('R02741', 'reverse')	1
('R01784', 'reverse')	1
('R04531', 'reverse')	1
('R05779', 'reverse')	1
('R06977', 'reverse')	1
('R00437', 'forward')	1
('R01231', 'reverse')	1
('R10277', 'forward')	1
('R09800', 'reverse')	1
('R07307', 'forward')	1
('R01467', 'forward')	1
('R01576', 'forward')	1
('R01919', 'forward')	1
('R01393', 'reverse')	1
('R01881', 'reverse')	1
('R09084', 'forward')	1
('R10538', 'reverse')	1
('R03429', 'reverse')	1
('R01054', 'reverse')	1
('R01232', 'forward')	1
('R01384', 'reverse')	1
('R02705', 'forward')	1
('R01103', 'reverse')	1
('R01396', 'forward')	1
('R00347', 'forward')	1
('R05048', 'forward')	1
('R00996', 'forward')	1
('R00375', 'forward')	1
('R00138', 'forward')	1
('R09770', 'forward')	1
('R06789', 'reverse')	1
('R10810', 'forward')	1
('R02335', 'forward')	1
('R03378', 'forward')	1
('R01070', 'forward')	1
('R03243', 'forward')	1
('R00333', 'reverse')	1
('R00761', 'reverse')	1
('R00418', 'forward')	1
('R02317', 'forward')	1
('R00511', 'reverse')	1
('R05071', 'reverse')	1
('R02109', 'reverse')	1
('R00656', 'forward')	1
('R03034', 'forward')	1
('R04209', 'reverse')	1
('R00075', 'reverse')	1
('R03217', 'forward')	1
('R00174', 'forward')	1
('R00897', 'reverse')	1
('R01227', 'forward')	1
('R09665', 'forward')	1
('R00532', 'forward')	1
('R00806', 'reverse')	1
('R03434', 'forward')	1
('R01931', 'forward')	1
('R01805', 'forward')	1
('R07282', 'reverse')	1
('R04512', 'forward')	1
('R00175', 'reverse')	1
('R10050', 'forward')	1
('R08946', 'forward')	1
('R01677', 'forward')	1
('R02752', 'reverse')	1
('R09664', 'reverse')	1
('R00087', 'forward')	1
('R08193', 'forward')	1
('R00649', 'forward')	1
('R09530', 'forward')	1
('R02802', 'reverse')	1
('R05636', 'forward')	1
('R01512', 'forward')	1
('R01663', 'reverse')	1
('R00010', 'forward')	1
('R00805', 'forward')	1
('R01330', 'reverse')	1
('R02422', 'reverse')	1
('R02461', 'forward')	1
('R00768', 'forward')	1
('R00328', 'reverse')	1
('R01393', 'forward')	1
('R10538', 'forward')	1
('R10266', 'reverse')	1
('R08648', 'reverse')	1
('R01027', 'reverse')	1
('R00272', 'forward')	1
('R00218', 'forward')	1
('R01103', 'forward')	1
('R00585', 'reverse')	1
('R00777', 'forward')	1
('R09879', 'reverse')	1
('R01085', 'reverse')	1
('R00517', 'forward')	1
('R01417', 'forward')	1
('R00260', 'reverse')	1
('R00947', 'forward')	1
('R00441', 'reverse')	1
('R01014', 'reverse')	1
('R07279', 'forward')	1
('R02093', 'forward')	1
('R01418', 'reverse')	1
('R00013', 'forward')	1
('R06530', 'forward')	1
('R01161', 'forward')	1
('R00948', 'reverse')	1
('R05789', 'reverse')	1
('R00889', 'forward')	1
('R05329', 'forward')	1
('R00554', 'reverse')	1
('R05651', 'reverse')	1
('R00293', 'reverse')	1
('R10616', 'reverse')	1
('R09796', 'forward')	1
('R10443', 'reverse')	1
('R03259', 'forward')	1
('R05652', 'forward')	1
('R01234', 'forward')	1
('R09825', 'forward')	1
('R00376', 'forward')	1
('R01086', 'reverse')	1
('R02332', 'forward')	1
('R00669', 'forward')	1
('R04037', 'forward')	1
('R02372', 'reverse')	1
('R01580', 'reverse')	1
('R07919', 'reverse')	1
('R03537', 'reverse')	1
('R02331', 'forward')	1
('R01287', 'reverse')	1
('R04620', 'forward')	1
('R10773', 'reverse')	1
('R00224', 'forward')	1
('R04194', 'forward')	1
('R10183', 'reverse')	1
('R09718', 'forward')	1
('R01818', 'forward')	1
('R03187', 'reverse')	1
('R03852', 'reverse')	1
('R03894', 'reverse')	1
('R02821', 'forward')	1
('R09946', 'reverse')	1
('R00426', 'reverse')	1
('R10687', 'reverse')	1
('R03053', 'reverse')	1
('R07644', 'forward')	1
('R07341', 'reverse')	1
('R05467', 'reverse')	1
('R00158', 'forward')	1
('R05518', 'forward')	1
('R07245', 'reverse')	1
('R01645', 'forward')	1
('R02522', 'forward')	1
('R09666', 'reverse')	1
('R00505', 'reverse')	1
('R00665', 'reverse')	1
('R01858', 'reverse')	1
('R00435', 'reverse')	1
('R01824', 'reverse')	1
('R00213', 'forward')	1
('R00774', 'reverse')	1
('R00149', 'forward')	1
('R00775', 'reverse')	1
('R01560', 'reverse')	1
('R09683', 'forward')	1
('R01433', 'reverse')	1
('R00322', 'forward')	1
('R00026', 'reverse')	1
('R09648', 'reverse')	1
('R00462', 'forward')	1
('R00574', 'reverse')	1
('R01398', 'forward')	1
('R01523', 'reverse')	1
('R07306', 'forward')	1
('R01516', 'forward')	1
('R03929', 'reverse')	1
('R03188', 'reverse')	1
('R01240', 'forward')	1
('R00908', 'reverse')	1
('R09771', 'reverse')	1
('R00514', 'reverse')	1
('R02099', 'forward')	1
('R03393', 'reverse')	1
('R05775', 'forward')	1
('R01882', 'reverse')	1
('R00973', 'forward')	1
('R00912', 'forward')	1
('R00291', 'reverse')	1
('R01128', 'forward')	1
('R02601', 'reverse')	1
('R02568', 'forward')	1
('R05767', 'reverse')	1
('R09650', 'reverse')	1
('R01012', 'reverse')	1
('R00822', 'reverse')	1
('R01821', 'forward')	1
('R00470', 'forward')	1
('R00330', 'reverse')	1
('R00579', 'reverse')	1
('R00411', 'reverse')	1
('R10705', 'reverse')	1
('R01571', 'reverse')	1
('R02112', 'reverse')	1
('R03394', 'reverse')	1
('R01619', 'forward')	1
('R10693', 'forward')	1
('R05166', 'reverse')	1
('R01071', 'forward')	1
('R01444', 'reverse')	1
('R07244', 'forward')	1
('R02664', 'forward')	1
('R10832', 'reverse')	1
('R01021', 'reverse')	1
('R02155', 'reverse')	1
('R01100', 'reverse')	1
('R03240', 'reverse')	1
('R00660', 'reverse')	1
('R10061', 'reverse')	1
('R07419', 'reverse')	1
('R10283', 'forward')	1
('R00750', 'reverse')	1
('R01786', 'forward')	1
('R00380', 'reverse')	1
('R08354', 'forward')	1
('R00195', 'forward')	1
('R01081', 'reverse')	1
('R03077', 'forward')	1
('R08639', 'forward')	1
('R00159', 'forward')	1
('R01052', 'reverse')	1
('R01209', 'forward')	1
('R08600', 'forward')	1
('R00567', 'reverse')	1
('R00671', 'forward')	1
('R00952', 'forward')	1
('R01055', 'reverse')	1
('R00821', 'forward')	1
('R02035', 'forward')	1
('R10462', 'forward')	1
('R00315', 'forward')	1
('R00258', 'forward')	1
('R10065', 'reverse')	1
('R02334', 'reverse')	1
('R01448', 'reverse')	1
('R08572', 'reverse')	1
('R00331', 'forward')	1
('R01186', 'forward')	1
('R02748', 'reverse')	1
('R06869', 'forward')	1
('R00534', 'forward')	1
('R10838', 'reverse')	1
('R00997', 'forward')	1
('R04532', 'reverse')	1
('R00725', 'reverse')	1
('R00122', 'forward')	1
('R01266', 'forward')	1
('R07393', 'reverse')	1
('R01555', 'forward')	1
('R01205', 'forward')	1
('R01059', 'reverse')	1
('R00584', 'reverse')	1
('R00655', 'reverse')	1
('R00913', 'forward')	1
('R00339', 'reverse')	1
('R00810', 'forward')	1
('R04558', 'forward')	1
('R02485', 'reverse')	1
('R01010', 'forward')	1
('R00657', 'forward')	1
('R01790', 'reverse')	1
('R01519', 'forward')	1
('R07674', 'forward')	1
('R04435', 'reverse')	1
('R00651', 'forward')	1
('R01982', 'forward')	1
('R02575', 'reverse')	1
('R01583', 'reverse')	1
('R01255', 'reverse')	1
('R00155', 'forward')	1
('R08570', 'forward')	1
('R00325', 'reverse')	1
('R01618', 'forward')	1
('R00672', 'forward')	1
('R01676', 'reverse')	1
('R06870', 'forward')	1
('R01557', 'forward')	1
('R02852', 'forward')	1
('R01194', 'forward')	1
('R01192', 'forward')	1
('R03693', 'reverse')	1
('R00753', 'forward')	1
('R00969', 'reverse')	1
('R10338', 'reverse')	1
('R02243', 'forward')	1
('R00513', 'forward')	1
('R02743', 'reverse')	1
('R02088', 'reverse')	1
('R00471', 'forward')	1
('R02409', 'reverse')	1
('R07324', 'reverse')	1
('R02914', 'reverse')	1
('R01880', 'reverse')	1
('R01325', 'forward')	1
('R05326', 'reverse')	1
('R06982', 'forward')	1
('R00362', 'forward')	1
('R01827', 'reverse')	1
('R00724', 'forward')	1
('R01785', 'forward')	1
('R02410', 'forward')	1
('R00508', 'forward')	1
('R02922', 'forward')	1
('R02148', 'reverse')	1
('R07921', 'reverse')	1
('R08964', 'reverse')	1
('R09880', 'forward')	1
('R10846', 'forward')	1
('R10619', 'forward')	1
('R02649', 'reverse')	1
('R01874', 'forward')	1
('R00022', 'reverse')	1
('R02423', 'forward')	1
('R00571', 'reverse')	1
('R01437', 'forward')	1
('R10342', 'forward')	1
('R00015', 'forward')	1
('R00335', 'forward')	1
('R00582', 'forward')	1
('R01990', 'forward')	1
('R02325', 'forward')	1
('R04782', 'forward')	1
('R08890', 'forward')	1
('R08057', 'reverse')	1
('R00469', 'reverse')	1
('R02869', 'reverse')	1
('R07059', 'reverse')	1
('R00489', 'forward')	1
('R00524', 'forward')	1
('R01648', 'reverse')	1
('R02934', 'forward')	1
('R10829', 'reverse')	1
('R02781', 'reverse')	1
('R01015', 'forward')	1
('R03503', 'reverse')	1
('R00836', 'forward')	1
('R00901', 'forward')	1
('R00004', 'forward')	1
('R02108', 'forward')	1
('R00903', 'forward')	1
('R01395', 'reverse')	1
('R00899', 'forward')	1
('R02428', 'reverse')	1
('R10837', 'forward')	1
('R01476', 'reverse')	1
('R04382', 'forward')	1
('R00474', 'reverse')	1
('R05796', 'forward')	1
('R08601', 'reverse')	1
('R00771', 'forward')	1
('R05774', 'reverse')	1
('R02426', 'reverse')	1
('R02888', 'forward')	1
('R02282', 'reverse')	1
('R02754', 'reverse')	1
('R04860', 'reverse')	1
('R01782', 'forward')	1
('R00905', 'reverse')	1
('R00150', 'forward')	1
('R00770', 'reverse')	1
('R01286', 'forward')	1
('R03254', 'forward')	1
('R00748', 'reverse')	1
('R01563', 'forward')	1
('R09943', 'forward')	1
('R03887', 'reverse')	1
('R02458', 'forward')	1
('R03003', 'reverse')	1
('R02296', 'reverse')	1
('R02948', 'reverse')	1
('R08964', 'forward')	1
('R01748', 'forward')	1
('R10347', 'reverse')	1
('R01484', 'reverse')	1
('R01703', 'reverse')	1
('R03116', 'forward')	1
('R07394', 'reverse')	1
('R02996', 'reverse')	1
('R10523', 'reverse')	1
('R01385', 'forward')	1
('R01066', 'forward')	1
('R10408', 'forward')	1
('R08514', 'reverse')	1
('R08352', 'forward')	1
('R06973', 'reverse')	1
('R02677', 'reverse')	1
('R01639', 'forward')	1
('R07408', 'reverse')	1
('R01166', 'forward')	1
('R09752', 'forward')	1
('R10135', 'reverse')	1
('R00008', 'forward')	1
('R01148', 'reverse')	1
('R00509', 'reverse')	1
('R10555', 'reverse')	1
('R01880', 'forward')	1
('R02914', 'forward')	1
('R00957', 'reverse')	1
('R02743', 'forward')	1
('R02088', 'forward')	1
('R01207', 'reverse')	1
('R01754', 'reverse')	1
('R00571', 'forward')	1
('R09082', 'reverse')	1
('R09374', 'forward')	1
('R00749', 'forward')	1
('R02428', 'forward')	1
('R02433', 'reverse')	1
('R03423', 'reverse')	1
('R05140', 'reverse')	1
('R01883', 'reverse')	1
('R10305', 'reverse')	1
('R00377', 'reverse')	1
('R00590', 'reverse')	1
('R00909', 'forward')	1
('R00303', 'forward')	1
('R00722', 'reverse')	1
('R04463', 'reverse')	1
('R07324', 'forward')	1
('R02360', 'reverse')	1
('R03693', 'forward')	1
('R00968', 'forward')	1
('R07678', 'reverse')	1
('R01668', 'reverse')	1
('R02102', 'reverse')	1
('R09780', 'forward')	1
('R02199', 'forward')	1
('R00067', 'reverse')	1
('R01072', 'forward')	1
('R01401', 'forward')	1
('R07264', 'reverse')	1
('R03321', 'reverse')	1
('R01189', 'forward')	1
('R04424', 'reverse')	1
('R01245', 'reverse')	1
('R01228', 'forward')	1
('R02557', 'reverse')	1
('R01954', 'reverse')	1
('R06513', 'forward')	1
('R03418', 'forward')	1
('R00653', 'forward')	1
('R01529', 'reverse')	1
('R00525', 'reverse')	1
('R02504', 'reverse')	1
('R06437', 'forward')	1
('R09595', 'forward')	1
('R02110', 'forward')	1
('R02330', 'reverse')	1
('R09768', 'forward')	1
('R00881', 'forward')	1
('R08196', 'reverse')	1
('R02279', 'forward')	1
('R01898', 'forward')	1
('R02927', 'forward')	1
('R03178', 'reverse')	1
('R07243', 'forward')	1
('R00191', 'reverse')	1
('R08982', 'reverse')	1
('R01201', 'forward')	1
('R00885', 'reverse')	1
('R01117', 'reverse')	1
('R02037', 'forward')	1
('R00005', 'reverse')	1
('R10463', 'reverse')	1
('R00346', 'reverse')	1
('R00551', 'forward')	1
('R00223', 'reverse')	1
('R08612', 'forward')	1
('R00477', 'reverse')	1
('R02493', 'forward')	1
('R00482', 'forward')	1
('R10774', 'reverse')	1
('R00778', 'forward')	1
('R07651', 'forward')	1
('R01326', 'forward')	1
('R01471', 'forward')	1
('R01875', 'forward')	1
('R04425', 'reverse')	1
('R00878', 'forward')	1
('R00479', 'reverse')	1
('R00461', 'reverse')	1
('R10060', 'forward')	1
('R00891', 'forward')	1
('R00178', 'reverse')	1
('R00658', 'reverse')	1
('R00125', 'reverse')	1
('R03538', 'forward')	1
('R02137', 'forward')	1
('R10525', 'forward')	1
('R01145', 'forward')	1
('R02556', 'forward')	1
('R00956', 'forward')	1
('R01324', 'forward')	1
('R02805', 'forward')	1
('R01283', 'forward')	1
('R01788', 'forward')	1
('R05644', 'forward')	1
('R00667', 'reverse')	1
('R03384', 'reverse')	1
('R01156', 'reverse')	1
('R01652', 'reverse')	1
('R00289', 'forward')	1
('R01016', 'forward')	1
('R01327', 'forward')	1
('R00350', 'forward')	1
('R01169', 'reverse')	1
('R01105', 'forward')	1
('R01381', 'forward')	1
('R00217', 'forward')	1
('R00484', 'forward')	1
('R00955', 'forward')	1
('R01762', 'forward')	1
('R00254', 'reverse')	1
('R02636', 'reverse')	1
('R02728', 'reverse')	1
('R05046', 'forward')	1
('R09186', 'reverse')	1
('R00220', 'reverse')	1
('R00179', 'reverse')	1
('R02890', 'reverse')	1
('R02426', 'forward')	1
('R00512', 'reverse')	1
('R07634', 'forward')	1
('R07265', 'forward')	1
('R01155', 'reverse')	1
('R03802', 'forward')	1
('R00304', 'reverse')	1
('R05796', 'reverse')	1
('R05804', 'reverse')	1
('R01532', 'forward')	1
('R04422', 'forward')	1
('R10679', 'forward')	1
('R01620', 'forward')	1
('R00764', 'forward')	1
('R02188', 'forward')	1
('R00460', 'reverse')	1
('R10089', 'forward')	1
('R03459', 'forward')	1
('R09107', 'forward')	1
('R00771', 'reverse')	1
('R01051', 'forward')	1
('R00180', 'forward')	1
('R00899', 'reverse')	1
('R01194', 'reverse')	1
('R01192', 'reverse')	1
('R00566', 'forward')	1
('R02782', 'reverse')	1
('R01185', 'reverse')	1
('R03286', 'reverse')	1
('R01057', 'reverse')	1
('R00471', 'reverse')	1
('R03256', 'forward')	1
('R10064', 'forward')	1
('R08968', 'forward')	1
('R02423', 'reverse')	1
('R00836', 'reverse')	1
('R00372', 'forward')	1
('R01770', 'forward')	1
('R09081', 'reverse')	1
('R02108', 'reverse')	1
('R00015', 'reverse')	1
('R01517', 'forward')	1
('R03239', 'reverse')	1
('R00299', 'reverse')	1
('R04037', 'reverse')	1
('R00195', 'reverse')	1
('R05652', 'reverse')	1
('R03077', 'reverse')	1
('R00376', 'reverse')	1
('R02100', 'forward')	1
('R02332', 'reverse')	1
('R00337', 'forward')	1
('R00671', 'reverse')	1
('R01771', 'forward')	1
('R00876', 'forward')	1
('R01987', 'forward')	1
('R01819', 'forward')	1
('R00317', 'forward')	1
('R02886', 'forward')	1
('R00400', 'forward')	1
('R01329', 'forward')	1
('R04194', 'reverse')	1
('R00515', 'reverse')	1
('R07316', 'forward')	1
('R01645', 'reverse')	1
('R03921', 'reverse')	1
('R02714', 'forward')	1
('R04247', 'forward')	1
('R09770', 'reverse')	1
('R00582', 'reverse')	1
('R01990', 'reverse')	1
('R10810', 'reverse')	1
('R02821', 'reverse')	1
('R04782', 'reverse')	1
('R08890', 'reverse')	1
('R00489', 'reverse')	1
('R00524', 'reverse')	1
('R07644', 'reverse')	1
('R02733', 'forward')	1
('R04277', 'forward')	1
('R00158', 'reverse')	1
('R01920', 'forward')	1
('R04736', 'forward')	1
('R01515', 'forward')	1
('R00307', 'forward')	1
('R00425', 'reverse')	1
('R02283', 'forward')	1
('R02370', 'forward')	1
('R09082', 'forward')	1
('R00499', 'forward')	1
('R02092', 'reverse')	1
('R03423', 'forward')	1
('R00182', 'reverse')	1
('R10079', 'forward')	1
('R01883', 'forward')	1
('R07307', 'reverse')	1
('R00590', 'forward')	1
('R09801', 'forward')	1
('R04173', 'forward')	1
('R01641', 'reverse')	1
('R02286', 'reverse')	1
('R01823', 'reverse')	1
('R02429', 'forward')	1
('R00434', 'forward')	1
('R01396', 'reverse')	1
('R02090', 'forward')	1
('R03277', 'reverse')	1
('R00458', 'forward')	1
('R02094', 'reverse')	1
('R05768', 'forward')	1
('R04372', 'forward')	1
('R01919', 'reverse')	1
('R01538', 'reverse')	1
('R01830', 'forward')	1
('R03321', 'forward')	1
('R09084', 'reverse')	1
('R01245', 'forward')	1
('R04463', 'forward')	1
('R01232', 'reverse')	1
('R00957', 'forward')	1
('R03105', 'forward')	1
('R02705', 'reverse')	1
('R02707', 'reverse')	1
('R05052', 'reverse')	1
('R01857', 'reverse')	1
('R00086', 'forward')	1
('R02817', 'reverse')	1
('R03553', 'reverse')	1
('R04174', 'forward')	1
('R02410', 'reverse')	1
('R00910', 'forward')	1
('R02719', 'forward')	1
('R00508', 'reverse')	1
('R00414', 'forward')	1
('R10809', 'forward')	1
('R02530', 'reverse')	1
('R10619', 'reverse')	1
('R10442', 'reverse')	1
('R00123', 'reverse')	1
('R02720', 'reverse')	1
('R02604', 'reverse')	1
('R02328', 'forward')	1
('R03504', 'forward')	1
('R10535', 'forward')	1
('R00724', 'reverse')	1
('R02419', 'forward')	1
('R03083', 'forward')	1
('R01736', 'forward')	1
('R01967', 'reverse')	1
('R02071', 'forward')	1
('R04035', 'forward')	1
('R01577', 'forward')	1
('R00802', 'reverse')	1
('R07634', 'reverse')	1
('R00878', 'reverse')	1
('R01325', 'reverse')	1
('R00157', 'reverse')	1
('R00367', 'forward')	1
('R01466', 'forward')	1
('R07404', 'reverse')	1
('R07300', 'forward')	1
('R03288', 'forward')	1
('R04478', 'forward')	1
('R00362', 'reverse')	1
('R01804', 'reverse')	1
('R00185', 'forward')	1
('R05775', 'reverse')	1
('R00973', 'reverse')	1
('R01621', 'forward')	1
('R01547', 'forward')	1
('R01327', 'reverse')	1
('R00350', 'reverse')	1
('R02427', 'forward')	1
('R00805', 'reverse')	1
('R02269', 'forward')	1
('R03277', 'forward')	1
('R01016', 'reverse')	1
('R01105', 'reverse')	1
('R00768', 'reverse')	1
('R01538', 'forward')	1
('R02461', 'reverse')	1
('R01762', 'reverse')	1
('R00124', 'forward')	1
('R07641', 'forward')	1
('R00272', 'reverse')	1
('R00251', 'forward')	1
('R00965', 'forward')	1
('R00010', 'reverse')	1
('R00517', 'reverse')	1
('R00947', 'reverse')	1
('R06437', 'reverse')	1
('R01878', 'forward')	1
('R07279', 'reverse')	1
('R02093', 'reverse')	1
('R00039', 'forward')	1
('R09595', 'reverse')	1
('R00013', 'reverse')	1
('R06530', 'reverse')	1
('R01161', 'reverse')	1
('R01964', 'forward')	1
('R09768', 'reverse')	1
('R06514', 'forward')	1
('R00889', 'reverse')	1
('R05329', 'reverse')	1
('R02927', 'reverse')	1
('R01417', 'reverse')	1
('R00218', 'reverse')	1
('R03421', 'forward')	1
('R00766', 'forward')	1
('R02707', 'forward')	1
('R01067', 'forward')	1
('R02286', 'forward')	1
('R01229', 'forward')	1
('R03350', 'reverse')	1
('R01385', 'reverse')	1
('R10408', 'reverse')	1
('R01639', 'reverse')	1
('R01857', 'forward')	1
('R01870', 'forward')	1
('R10548', 'forward')	1
('R01811', 'reverse')	1
('R09881', 'reverse')	1
('R03116', 'reverse')	1
('R01876', 'reverse')	1
('R04475', 'reverse')	1
('R00802', 'forward')	1
('R00200', 'forward')	1
('R02098', 'forward')	1
('R00653', 'reverse')	1
('R00188', 'forward')	1
('R00578', 'reverse')	1
('R00777', 'reverse')	1
('R00891', 'reverse')	1
('R02425', 'reverse')	1
('R09796', 'reverse')	1
('R03538', 'reverse')	1
('R01056', 'forward')	1
('R00661', 'forward')	1
('R02092', 'forward')	1
('R01884', 'reverse')	1
('R00956', 'reverse')	1
('R01324', 'reverse')	1
('R00182', 'forward')	1
('R02408', 'forward')	1
('R02805', 'reverse')	1
('R01283', 'reverse')	1
('R01665', 'reverse')	1
('R05644', 'reverse')	1
('R06513', 'reverse')	1
('R03418', 'reverse')	1
('R01512', 'reverse')	1
('R05636', 'reverse')	1
('R00322', 'reverse')	1
('R00494', 'forward')	1
('R00462', 'reverse')	1
('R10049', 'forward')	1
('R00657', 'reverse')	1
('R03259', 'reverse')	1
('R05839', 'forward')	1
('R01519', 'reverse')	1
('R01751', 'forward')	1
('R00088', 'forward')	1
('R00532', 'reverse')	1
('R00327', 'forward')	1
('R01805', 'reverse')	1
('R05135', 'forward')	1
('R00767', 'forward')	1
('R03428', 'forward')	1
('R01961', 'forward')	1
('R08991', 'forward')	1
('R04177', 'forward')	1
('R00810', 'reverse')	1
('R00913', 'reverse')	1
('R00239', 'forward')	1
('R07244', 'reverse')	1
('R00912', 'reverse')	1
('R01541', 'forward')	1
('R02097', 'forward')	1
('R04152', 'forward')	1
('R05070', 'forward')	1
('R01666', 'forward')	1
('R06171', 'forward')	1
('R02568', 'reverse')	1
('R02508', 'forward')	1
('R01240', 'reverse')	1
('R01821', 'reverse')	1
('R10462', 'reverse')	1
('R01516', 'reverse')	1
('R01140', 'forward')	1
('R00213', 'reverse')	1
('R09683', 'reverse')	1
('R00150', 'reverse')	1
('R08946', 'reverse')	1
('R06836', 'forward')	1
('R07613', 'forward')	1
('R00174', 'reverse')	1
('R03084', 'forward')	1
('R08612', 'reverse')	1
('R00428', 'forward')	1
('R01791', 'forward')	1
('R09532', 'forward')	1
('R09939', 'forward')	1
('R02493', 'reverse')	1
('R00530', 'forward')	1
('R00482', 'reverse')	1
('R00778', 'reverse')	1
('R01471', 'reverse')	1
('R01875', 'reverse')	1
('R09680', 'forward')	1
('R00336', 'forward')	1
('R00436', 'forward')	1
('R00867', 'forward')	1
('R00155', 'reverse')	1
('R00478', 'forward')	1
('R03243', 'reverse')	1
('R01555', 'reverse')	1
('R03996', 'forward')	1
('R00602', 'forward')	1
('R00087', 'reverse')	1
('R08614', 'forward')	1
('R02320', 'forward')	1
('R00649', 'reverse')	1
('R09530', 'reverse')	1
('R09665', 'reverse')	1
('R01227', 'reverse')	1
('R05781', 'forward')	1
('R06869', 'reverse')	1
('R02317', 'reverse')	1
('R00534', 'reverse')	1
('R02329', 'forward')	1
('R05202', 'forward')	1
('R00122', 'reverse')	1
('R08570', 'reverse')	1
('R04173', 'reverse')	1
('R00458', 'reverse')	1
('R02427', 'reverse')	1
('R03266', 'forward')	1
('R01144', 'reverse')	1
('R03052', 'forward')	1
('R05661', 'reverse')	1
('R00668', 'forward')	1
('R09660', 'forward')	1
('R01664', 'forward')	1
('R01408', 'forward')	1
('R01635', 'forward')	1
('R01530', 'forward')	1
('R00156', 'forward')	1
('R02326', 'forward')	1
('R09538', 'forward')	1
('R06601', 'forward')	1
('R01619', 'reverse')	1
('R03258', 'reverse')	1
('R00430', 'forward')	1
('R10693', 'reverse')	1
('R05816', 'forward')	1
('R04168', 'forward')	1
('R01540', 'forward')	1
('R10817', 'forward')	1
('R10677', 'forward')	1
('R01963', 'forward')	1
('R02297', 'forward')	1
('R00838', 'forward')	1
('R08354', 'reverse')	1
('R01579', 'reverse')	1
('R09959', 'forward')	1
('R06604', 'forward')	1
('R00159', 'reverse')	1
('R08600', 'reverse')	1
('R01209', 'reverse')	1
('R08515', 'forward')	1
('R08353', 'forward')	1
('R00952', 'reverse')	1
('R08639', 'reverse')	1
('R00895', 'reverse')	1
('R01569', 'reverse')	1
('R02773', 'reverse')	1
('R01230', 'forward')	1
('R00256', 'reverse')	1
('R03822', 'forward')	1
('R04558', 'reverse')	1
('R00769', 'forward')	1
('R01010', 'reverse')	1
('R07674', 'reverse')	1
('R01905', 'forward')	1
('R00292', 'forward')	1
('R01068', 'reverse')	1
('R01982', 'reverse')	1
('R07456', 'reverse')	1
('R00184', 'forward')	1
('R04591', 'forward')	1
('R05758', 'forward')	1
('R07396', 'reverse')	1
('R00651', 'reverse')	1
('R01071', 'reverse')	1
('R00416', 'forward')	1
('R09087', 'forward')	1
('R00141', 'reverse')	1
('R01091', 'reverse')	1
('R02846', 'reverse')	1
('R10534', 'forward')	1
('R06979', 'reverse')	1
('R05806', 'forward')	1
('R02147', 'forward')	1
('R00315', 'reverse')	1
('R02664', 'reverse')	1
('R00772', 'forward')	1
('R02484', 'forward')	1
('R01567', 'reverse')	1
('R00821', 'reverse')	1
('R02035', 'reverse')	1
('R03970', 'forward')	1
('R03935', 'forward')	1
('R00907', 'forward')	1
('R00258', 'reverse')	1
('R01786', 'reverse')	1
('R01205', 'reverse')	1
('R01917', 'forward')	1
