,rn,rule
10760,R04596,7555
10761,R04596,7512
10762,R11439,2002
10763,R11439,2002_70
10764,R01659,7534
10765,R12638,7534
10766,R12183,2004
10767,R12183,150
10768,R08511,2485
10769,R08511,2485_3009
10770,R08511,211
10771,R08511,109_2485
10772,R08512,2485
10773,R08512,2485_3009
10774,R08512,211
10775,R08512,109_2485
10776,R11312,281
10777,R11312,2002
10778,R11312,2002_2003
10779,R07916,141
10780,R01919,2003_298
10781,R01919,2003
10782,R00895,3016_7577
10783,R02772,3016_7577
10784,R03120,3016_7577
10785,R12688,3016_7577
10786,R01843,2007_7572
10787,R00770,2007_7572
10788,R00767,2007_7572
10789,R00769,2007_7572
10790,R08967,206
10791,R08967,212_304
10792,R06237,604
10793,R06237,2007_3227
10794,R06236,306_3227_325
10795,R06236,306_3227
10796,R00572,2002_7518
10797,R00572,1_2002_7518
10798,R00659,2002_7518
10799,R00659,1_2002_7518
10800,R00724,2002_7518
10801,R00724,1_2002_7518
10802,R02650,2002_2484
10803,R02650,2484_7512
10804,R02650,2484
10805,R02650,7512
10806,R02321,2004
10807,R03840,10_2004_3613
10808,R03840,2004_2006_73
10809,R03840,2004_2006
10810,R01888,206
10811,R02884,206_243
10812,R02884,206
10813,R03449,225_633
10814,R04358,206
10815,R03744,206
10816,R02628,2002_2487_607
10817,R02628,2002_2487_322_325_607
10818,R02628,2002_223_2487_607
10819,R02628,2002_2487_311_322_607
10820,R02628,2002_2010_2487_322_607
10821,R00331,2004
10822,R00331,304
10823,R02599,7516
10824,R02599,2006_7516
10825,R02599,2007_7516
10826,R10813,304_4970
10827,R10813,1_102_152_240_275_325_4010_4041_4042_4043_4961
10828,R10813,101_304_4964_4966
10829,R10813,304_4964_4966_4970
10830,R10813,1_101_102_152_2_240_305_325_375_4010_4041_4042_4043_4246_4954_4958_4959_4961_840_872
10831,R10813,1_102_152_240_325_4010_4041_4042_4043_4961
10832,R10813,1_101_102_152_240_305_325_375_4010_4041_4042_4043_4246_4954_4958_4959_4961_840
10833,R10183,7516
10834,R10183,208_7516
10835,R10183,208
10836,R10342,102_4279_6075
10837,R10342,4279
10838,R11441,7516
10839,R11441,2006_7516
10840,R04511,7515
10841,R02586,2004
10842,R05798,2004
10843,R03884,2003
10844,R01780,2003
10845,R00393,2003
10846,R10650,2002_2007
10847,R10651,2002_2007
10848,R12163,107
10849,R12164,107
10850,R00630,7579
10851,R08295,7579
10852,R08300,7579
10853,R02115,2007
10854,R02115,7579
10855,R07342,2007
10856,R07342,5
10857,R06893,2007
10858,R06893,5
10859,R01241,2007
10860,R01241,5
10861,R04238,330
10862,R04238,2011
10863,R04238,2501
10864,R02688,7579
10865,R02688,10_7579
10866,R02688,2007
10867,R01369,7579
10868,R01369,10_7579
10869,R01369,2007
10870,R05209,7579
10871,R05209,10_7579
10872,R05209,2007
10873,R01314,219
10874,R01314,5084
10875,R01314,7579
10876,R01313,219
10877,R01313,5084
10878,R01313,371
10879,R01313,109_2007
10880,R01313,11_2007
10881,R01313,2007
10882,R03107,219
10883,R03107,5084
10884,R03107,371
10885,R03107,109_2007
10886,R03107,11_2007
10887,R03107,2007
10888,R01810,10_2007_3847
10889,R01810,10_2007
10890,R01810,2007
10891,R08600,10_2007_3847
10892,R08600,10_2007
10893,R08600,2007
10894,R08601,10_2007_3847
10895,R08601,10_2007
10896,R08601,2007
10897,R02624,2007_7548
10898,R02624,7548
10899,R07292,7579
10900,R05796,7579
10901,R09724,7579
10902,R01705,7579
10903,R08602,7579
10904,R00626,7515
10905,R00626,11_246
10906,R00626,180
10907,R00626,2006
10908,R00626,7525
10909,R00626,246
10910,R00626,2007
10911,R01010,7515
10912,R01010,11_246
10913,R01010,180
10914,R01010,2006
10915,R01010,7525
10916,R01010,246
10917,R01010,2007
10918,R00304,2006
10919,R00304,7525
10920,R06228,2006
10921,R06228,7512
10922,R00164,2006_221
10923,R00164,2
10924,R00164,2006_325_7568
10925,R00164,7525
10926,R00164,101_210
10927,R00164,210
10928,R00164,11
10929,R00164,109_246
10930,R00164,108_246
10931,R00164,102
10932,R00164,207_210_220
10933,R00164,11_2007
10934,R00164,3371
10935,R00164,2006_7568
10936,R00164,2006_330
10937,R00164,206
10938,R00164,2007
10939,R00164,246_5
10940,R00164,2006
10941,R00164,101
10942,R00164,207_210
10943,R00164,2004
10944,R00164,246
10945,R07298,2006
10946,R08658,2006
10947,R07343,4018_7587
10948,R02853,2007_210
10949,R02853,2006
10950,R02853,7525
10951,R02853,210_223
10952,R02853,210
10953,R02248,2006
10954,R02248,2004_2006_73
10955,R02248,2004_2006
10956,R03450,210
10957,R00763,7525
10958,R00763,2004_7525
10959,R02585,103_2007_2496
10960,R02585,2007_304
10961,R02585,2004
10962,R02585,197_2007_220_221
10963,R02585,2007_2496
10964,R02585,2007_847
10965,R02585,2
10966,R02585,109_3285
10967,R02585,7525
10968,R02585,11_2007_209
10969,R02585,109_2007_3285
10970,R02585,11
10971,R02585,197_2007_220_221_7
10972,R02585,102
10973,R02585,103_4_7525
10974,R02585,11_2007
10975,R02585,2007_376
10976,R02585,206
10977,R02585,2007
10978,R02585,11_2007_62
10979,R02585,2006
10980,R02585,376
10981,R02585,101
10982,R02585,2007_214
10983,R02585,10_11_2007
10984,R07297,246_805
10985,R07297,193_246_805
10986,R07297,7527
10987,R07297,2006
10988,R07297,7525
10989,R02866,2006
10990,R03060,246_805
10991,R03060,193_246_805
10992,R02587,2006
10993,R08548,2006
10994,R09644,180
10995,R03423,246_805
10996,R03423,193_246_805
10997,R03423,246
10998,R03259,131_223
10999,R03259,131
11000,R03259,247
11001,R03422,2004_264
11002,R03422,264
11003,R04362,304_378_7515_920
11004,R04362,2002
11005,R00857,2002
11006,R00857,1065_109_2002
11007,R06280,7515
11008,R06209,12_2002
11009,R06209,12_2002_206
11010,R06209,2002
11011,R06080,12_2002
11012,R06080,12_2002_355_4178
11013,R06080,12_2002_4178
11014,R01100,10_11_12_2002
11015,R01100,10_2002
11016,R01100,2002
11017,R01100,12_2002_2007
11018,R01100,10_11_2002
11019,R01100,2002_2007
11020,R06098,10_11_12_2002
11021,R06098,10_2002
11022,R06098,2002
11023,R06098,12_2002_2007
11024,R06098,10_11_2002
11025,R06098,2002_2007
11026,R06082,2002
11027,R06082,11_2002_64
11028,R06082,235
11029,R06082,235_387
11030,R06082,2002_64
11031,R06081,2002
11032,R06081,11_2002_64
11033,R06081,235
11034,R06081,235_387
11035,R06081,2002_64
11036,R06201,2003_279
11037,R06201,207
11038,R06253,10_5
11039,R06253,5
11040,R06012,10_5
11041,R06012,5
11042,R05998,10_5
11043,R05998,5
11044,R05996,10_5
11045,R05996,5
11046,R05999,10_5
11047,R05999,5
11048,R05115,10_5
11049,R05115,5
11050,R04650,10_5
11051,R04650,5
11052,R04634,10_5
11053,R04634,5
11054,R03491,10_5
11055,R03491,5
11056,R05117,10_5
11057,R05117,5
11058,R06084,12_2002
11059,R06084,2002
11060,R06084,12_2002_355_4178
11061,R06084,12_2002_4178
11062,R06077,2002
11063,R06077,11_2002_2007
11064,R06092,2002
11065,R06092,11_2002_2007
11066,R06142,2002
11067,R06142,11_2002_2007
11068,R06152,2002
11069,R06152,11_2002_2007
11070,R06096,2002
11071,R06096,11_2002_2007
11072,R06093,2002
11073,R06093,11_2002_2007
11074,R06070,2002
11075,R06070,11_2002_2007
11076,R06094,2002
11077,R06094,11_2002_2007
11078,R03618,2002
11079,R03618,11_2002_2007
11080,R05112,10_11_12_2002
11081,R05112,10_2002
11082,R05112,12_2002_2007
11083,R05112,10_11_2002
11084,R05112,2002_2007
11085,R05994,10_11_12_2002
11086,R05994,10_2002
11087,R05994,12_2002_2007
11088,R05994,10_11_2002
11089,R05994,2002_2007
11090,R06099,10_11_12_2002
11091,R06099,10_2002
11092,R06099,12_2002_2007
11093,R06099,10_11_2002
11094,R06099,2002_2007
11095,R06144,10_11_12_2002
11096,R06144,10_2002
11097,R06144,12_2002_2007
11098,R06144,10_11_2002
11099,R06144,2002_2007
11100,R06202,10_11_12_2002
11101,R06202,10_2002
11102,R06202,12_2002_2007
11103,R06202,10_11_2002
11104,R06202,2002_2007
11105,R06103,109
11106,R06203,10_5
11107,R06203,11_2002_2007
11108,R06203,109_12
11109,R06204,2002
11110,R06204,2002_6059
11111,R03162,12_2002
11112,R03162,10_2002
11113,R03162,2002
11114,R03162,109_12
11115,R06141,2002_2498
11116,R06141,2002
11117,R06001,2002_2498
11118,R06001,2002
11119,R04586,2002_2498
11120,R04586,2002
11121,R04184,2002_2498
11122,R04184,2002
11123,R03492,2002_2498
11124,R03492,2002
11125,R04320,2003_279
11126,R04320,207
11127,R08612,2002
11128,R06112,2003_279
11129,R06112,2002
11130,R12621,2011
11131,R02822,7579
11132,R02822,2006_7579
11133,R07651,307
11134,R02418,219_221
11135,R02418,109_219
11136,R02418,11_219_221
11137,R02418,219_614
11138,R02418,219_220
11139,R02418,108
11140,R02418,219_319_377
11141,R02418,219_4
11142,R02418,2492_604
11143,R02418,219_376_4309
11144,R02418,219_376
11145,R02418,219_221_4309
11146,R02418,219_604
11147,R02418,219
11148,R02418,109_219_375
11149,R02418,108_219_221_4309
11150,R02418,219_4309
11151,R02418,4
11152,R02418,103_219_377
11153,R02418,103_219_3656
11154,R02418,219_319
11155,R02418,219_377
11156,R02418,103_219
11157,R11889,2002_64
11158,R11889,2002
11159,R04103,210
11160,R11562,2007
11161,R11563,2007
11162,R11564,2007
11163,R01493,11_231
11164,R01493,231
11165,R01493,210
11166,R02622,288
11167,R02622,2007_7548
11168,R02622,7548
11169,R09536,7552
11170,R09537,7552
11171,R03743,247
11172,R03743,223_4019
11173,R04318,247
11174,R04318,223_4019
11175,R06138,2002_65
11176,R06138,232
11177,R06138,2002
11178,R06138,304
11179,R06138,2011_304
11180,R02621,232
11181,R02621,11_232_3156
11182,R05780,3686_4_830
11183,R00004,2006
11184,R00004,2
11185,R00004,5104
11186,R00004,2006_5104
11187,R03042,5104
11188,R03042,2484
11189,R03042,131_2484
11190,R02319,2004
11191,R02319,2484
11192,R03986,246_805
11193,R03986,221
11194,R00085,2484
11195,R10442,2484
11196,R10443,2484
11197,R09832,221
11198,R12595,221
11199,R09877,221
11200,R00329,2484
11201,R00329,5
11202,R01532,304_378_7515_920
11203,R01532,304_7515
11204,R01532,304_378_7515
11205,R01532,159
11206,R00543,11
11207,R12257,7579
11208,R07312,374
11209,R09482,2486
11210,R10283,2002
11211,R03728,109
11212,R03728,150
11213,R10267,2003
11214,R10268,2003
11215,R11076,2007
11216,R03224,2486
11217,R03224,129_2003_2486
11218,R03224,129_2003
11219,R07314,2486
11220,R07314,129_2003_2486
11221,R07314,129_2003
11222,R12489,2007
11223,R12488,2007
11224,R12487,2007
11225,R01289,2003
11226,R01289,2003_282
11227,R02490,222
11228,R05297,11
11229,R02826,3686_4_830
11230,R10871,207
11231,R10871,10_109_12
11232,R08694,207
11233,R10870,10_109_12
11234,R10870,109_12
11235,R10872,10_109_12
11236,R10872,109_12
11237,R09969,109_141
11238,R10007,109_141
11239,R10007,141
11240,R10897,141
11241,R11829,141
11242,R10732,109_141
11243,R09887,109_141
11244,R09893,109_141
11245,R06132,4952_4953_602
11246,R06132,4952_602
11247,R06132,2003
11248,R06132,2002_7521
11249,R06131,2003_304
11250,R06131,1_2002
11251,R06131,4021
11252,R06131,2003
11253,R06131,298_4021
11254,R08632,3016_7577
11255,R02953,3016_7577
11256,R03528,3016_7577
11257,R11864,7577
11258,R02770,2002_2484
11259,R02770,2002
11260,R02770,2484
11261,R10280,1_2003
11262,R10280,2003
11263,R10281,1_2003
11264,R10281,2003
11265,R00772,2007
11266,R00772,10
11267,R00772,10_208_7516
11268,R02644,243
11269,R02644,2003
11270,R04100,129_2003_2486
11271,R04100,197_2486
11272,R04100,2486
11273,R03319,7528
11274,R03319,331_7528
11275,R11334,2002_2007
11276,R11775,4011_7584
11277,R07416,327_4011_7584
11278,R02405,2003_2007_206
11279,R02406,2003_2007_206
11280,R01654,2004
11281,R01654,2002_2004
11282,R01654,4093
11283,R05197,2004
11284,R05197,4093
11285,R12330,2004
11286,R12330,2007
11287,R12331,2004
11288,R12331,2007
11289,R07641,101_2003_2007_206_2487_7543
11290,R07641,101_2002_2003_2007_206_2487_7543
11291,R08924,2003_206_2486_325_3794
11292,R08924,2003_206_2486_325
11293,R08201,103_2002_2003_206_325_3794
11294,R00436,206_604
11295,R00436,2004_206
11296,R00436,206_3614
11297,R00436,206
11298,R00436,2004
11299,R07640,206_604
11300,R07640,2004_206
11301,R07640,206_3614
11302,R07640,206
11303,R07640,2004
11304,R10444,5038_5039
11305,R10444,3156_5038
11306,R11886,5069
11307,R11885,5069
11308,R09739,5069
11309,R00647,spontaneous
11310,R01652,spontaneous
11311,R02962,spontaneous
11312,R03166,spontaneous
11313,R03186,spontaneous
11314,R03445,spontaneous
11315,R03672,spontaneous
11316,R03674,spontaneous
11317,R03758,spontaneous
11318,R03954,spontaneous
11319,R04500,spontaneous
11320,R04578,spontaneous
11321,R04701,spontaneous
11322,R05041,spontaneous
11323,R05098,spontaneous
11324,R05455,spontaneous
11325,R05483,spontaneous
11326,R05484,spontaneous
11327,R05824,spontaneous
11328,R05826,spontaneous
11329,R05844,spontaneous
11330,R05845,spontaneous
11331,R05846,spontaneous
11332,R05887,spontaneous
11333,R05889,spontaneous
11334,R06063,spontaneous
11335,R06064,spontaneous
11336,R06194,spontaneous
11337,R06650,spontaneous
11338,R06830,spontaneous
11339,R07009,spontaneous
11340,R07010,spontaneous
11341,R07011,spontaneous
11342,R07012,spontaneous
11343,R07198,spontaneous
11344,R07316,spontaneous
11345,R07408,spontaneous
11346,R07947,spontaneous
11347,R07948,spontaneous
11348,R08020,spontaneous
11349,R08279,spontaneous
11350,R08289,spontaneous
11351,R08358,spontaneous
11352,R08361,spontaneous
11353,R08372,spontaneous
11354,R08637,spontaneous
11355,R08698,spontaneous
11356,R08763,spontaneous
11357,R08818,spontaneous
11358,R08820,spontaneous
11359,R08821,spontaneous
11360,R08825,spontaneous
11361,R08827,spontaneous
11362,R08829,spontaneous
11363,R08831,spontaneous
11364,R08833,spontaneous
11365,R08834,spontaneous
11366,R08835,spontaneous
11367,R08837,spontaneous
11368,R08976,spontaneous
11369,R09142,spontaneous
11370,R09143,spontaneous
11371,R09144,spontaneous
11372,R09145,spontaneous
11373,R09149,spontaneous
11374,R09274,spontaneous
11375,R09367,spontaneous
11376,R09368,spontaneous
11377,R09391,spontaneous
11378,R09392,spontaneous
11379,R09431,spontaneous
11380,R09432,spontaneous
11381,R09433,spontaneous
11382,R09434,spontaneous
11383,R09885,spontaneous
11384,R09981,spontaneous
11385,R10013,spontaneous
11386,R10018,spontaneous
11387,R10022,spontaneous
11388,R10082,spontaneous
11389,R10097,spontaneous
11390,R10245,spontaneous
11391,R10302,spontaneous
11392,R10854,spontaneous
11393,R10856,spontaneous
11394,R10914,spontaneous
11395,R11017,spontaneous
11396,R11034,spontaneous
11397,R11049,spontaneous
11398,R11100,spontaneous
11399,R11101,spontaneous
11400,R11148,spontaneous
11401,R11176,spontaneous
11402,R11228,spontaneous
11403,R11523,spontaneous
11404,R11550,spontaneous
11405,R11570,spontaneous
11406,R11571,spontaneous
11407,R11572,spontaneous
11408,R11573,spontaneous
11409,R11574,spontaneous
11410,R11575,spontaneous
11411,R11576,spontaneous
11412,R11577,spontaneous
11413,R11691,spontaneous
11414,R11695,spontaneous
11415,R11709,spontaneous
11416,R11736,spontaneous
11417,R11739,spontaneous
11418,R11865,spontaneous
11419,R11947,spontaneous
11420,R12091,spontaneous
11421,R12094,spontaneous
11422,R12132,spontaneous
11423,R12140,spontaneous
11424,R12185,spontaneous
11425,R12268,spontaneous
11426,R12274,spontaneous
11427,R12310,spontaneous
11428,R12335,spontaneous
11429,R12421,spontaneous
11430,R12539,spontaneous
11431,R12683,spontaneous
11432,R12686,spontaneous
11433,R03314,spontaneous
11434,R04446,spontaneous
11435,R04999,spontaneous
11436,R06254,spontaneous
11437,R06255,spontaneous
11438,R07073,spontaneous
11439,R07076,spontaneous
11440,R07086,spontaneous
11441,R07941,spontaneous
11442,R00070,spontaneous
11443,R00270,spontaneous
11444,R00864,spontaneous
11445,R01390,spontaneous
11446,R02127,spontaneous
11447,R02128,spontaneous
11448,R02905,spontaneous
11449,R03128,spontaneous
11450,R03195,spontaneous
11451,R03249,spontaneous
11452,R03311,spontaneous
11453,R03521,spontaneous
11454,R03677,spontaneous
11455,R03878,spontaneous
11456,R04175,spontaneous
11457,R04282,spontaneous
11458,R04283,spontaneous
11459,R04293,spontaneous
11460,R04336,spontaneous
11461,R04861,spontaneous
11462,R04914,spontaneous
11463,R05546,spontaneous
11464,R07420,spontaneous
11465,R07866,spontaneous
11466,R08234,spontaneous
11467,R08311,spontaneous
11468,R08765,spontaneous
11469,R08848,spontaneous
11470,R08953,spontaneous
11471,R09093,spontaneous
11472,R09170,spontaneous
11473,R09172,spontaneous
11474,R09173,spontaneous
11475,R09175,spontaneous
11476,R09176,spontaneous
11477,R09179,spontaneous
11478,R09435,spontaneous
11479,R09436,spontaneous
11480,R10506,spontaneous
11481,R10894,spontaneous
11482,R10895,spontaneous
11483,R11022,spontaneous
11484,R11028,spontaneous
11485,R11133,spontaneous
11486,R11136,spontaneous
11487,R11314,spontaneous
11488,R11766,spontaneous
11489,R11767,spontaneous
11490,R11907,spontaneous
11491,R11909,spontaneous
11492,R12102,spontaneous
11493,R12103,spontaneous
11494,R08106,spontaneous
11495,LAO_FM,278_604
11496,RZ_116,205
11497,RZ_133,2007
11498,RZ_491,275_3052_70_7541
11499,RZ_517,132
11500,RZ_518,149
11501,RZ_519,149
11502,RZ_1,spontaneous
11503,RZ_1,spontaneous
11504,RZ_2,spontaneous
11505,RZ_2,spontaneous
11506,RZ_3,spontaneous
11507,RZ_3,spontaneous
11508,RZ_3,spontaneous
11509,RZ_4,spontaneous
11510,RZ_4,spontaneous
11511,RZ_5,spontaneous
11512,RZ_5,spontaneous
11513,RZ_5,spontaneous
11514,RZ_6,spontaneous
11515,RZ_6,spontaneous
11516,RZ_7,spontaneous
11517,RZ_7,spontaneous
11518,RZ_8,spontaneous
11519,RZ_8,spontaneous
11520,RZ_9,spontaneous
11521,RZ_9,spontaneous
11522,RZ_10,spontaneous
11523,RZ_10,spontaneous
11524,RZ_11,spontaneous
11525,RZ_11,spontaneous
11526,RZ_12,spontaneous
11527,RZ_12,spontaneous
11528,RZ_13,spontaneous
11529,RZ_13,spontaneous
11530,RZ_14,spontaneous
11531,RZ_14,spontaneous
11532,RZ_15,spontaneous
11533,RZ_15,spontaneous
11534,RZ_16,spontaneous
11535,RZ_16,spontaneous
11536,RZ_17,spontaneous
11537,RZ_17,spontaneous
11538,RZ_18,spontaneous
11539,RZ_18,spontaneous
11540,RZ_19,spontaneous
11541,RZ_19,spontaneous
11542,RZ_20,spontaneous
11543,RZ_20,spontaneous
11544,RZ_21,spontaneous
11545,RZ_21,spontaneous
11546,RZ_22,spontaneous
11547,RZ_22,spontaneous
11548,RZ_23,spontaneous
11549,RZ_23,spontaneous
11550,RZ_24,spontaneous
11551,RZ_24,spontaneous
11552,RZ_25,spontaneous
11553,RZ_25,spontaneous
11554,RZ_26,spontaneous
11555,RZ_26,spontaneous
11556,RZ_27,spontaneous
11557,RZ_27,spontaneous
11558,RZ_28,spontaneous
11559,RZ_28,spontaneous
11560,RZ_29,spontaneous
11561,RZ_29,spontaneous
11562,RZ_30,spontaneous
11563,RZ_30,spontaneous
11564,RZ_31,spontaneous
11565,RZ_31,spontaneous
11566,RZ_32,spontaneous
11567,RZ_32,spontaneous
11568,RZ_33,spontaneous
11569,RZ_33,spontaneous
11570,RZ_34,spontaneous
11571,RZ_34,spontaneous
11572,RZ_35,spontaneous
11573,RZ_35,spontaneous
11574,RZ_36,spontaneous
11575,RZ_36,spontaneous
11576,RZ_37,spontaneous
11577,RZ_37,spontaneous
11578,RZ_38,spontaneous
11579,RZ_38,spontaneous
11580,RZ_39,spontaneous
11581,RZ_39,spontaneous
11582,RZ_40,spontaneous
11583,RZ_40,spontaneous
11584,RZ_41,spontaneous
11585,RZ_41,spontaneous
11586,RZ_42,spontaneous
11587,RZ_42,spontaneous
11588,RZ_43,spontaneous
11589,RZ_43,spontaneous
11590,RZ_44,spontaneous
11591,RZ_44,spontaneous
11592,RZ_45,spontaneous
11593,RZ_45,spontaneous
11594,RZ_46,spontaneous
11595,RZ_46,spontaneous
11596,RZ_47,spontaneous
11597,RZ_47,spontaneous
11598,RZ_48,spontaneous
11599,RZ_48,spontaneous
11600,RZ_49,spontaneous
11601,RZ_49,spontaneous
11602,RZ_50,spontaneous
11603,RZ_50,spontaneous
11604,RZ_51,spontaneous
11605,RZ_51,spontaneous
11606,RZ_52,spontaneous
11607,RZ_52,spontaneous
11608,RZ_53,spontaneous
11609,RZ_53,spontaneous
11610,RZ_54,spontaneous
11611,RZ_54,spontaneous
11612,RZ_55,spontaneous
11613,RZ_55,spontaneous
11614,RZ_56,spontaneous
11615,RZ_56,spontaneous
11616,RZ_57,spontaneous
11617,RZ_57,spontaneous
11618,RZ_58,spontaneous
11619,RZ_58,spontaneous
11620,RZ_59,spontaneous
11621,RZ_59,spontaneous
11622,RZ_60,spontaneous
11623,RZ_60,spontaneous
11624,RZ_61,spontaneous
11625,RZ_61,spontaneous
11626,RZ_62,spontaneous
11627,RZ_62,spontaneous
11628,RZ_63,spontaneous
11629,RZ_63,spontaneous
11630,RZ_64,spontaneous
11631,RZ_64,spontaneous
11632,RZ_65,spontaneous
11633,RZ_65,spontaneous
11634,RZ_66,spontaneous
11635,RZ_66,spontaneous
11636,RZ_67,spontaneous
11637,RZ_67,spontaneous
11638,RZ_68,spontaneous
11639,RZ_68,spontaneous
11640,RZ_69,spontaneous
11641,RZ_69,spontaneous
11642,RZ_70,spontaneous
11643,RZ_70,spontaneous
11644,RZ_71,spontaneous
11645,RZ_71,spontaneous
11646,RZ_72,spontaneous
11647,RZ_72,spontaneous
11648,RZ_73,spontaneous
11649,RZ_73,spontaneous
11650,RZ_74,spontaneous
11651,RZ_74,spontaneous
11652,RZ_75,spontaneous
11653,RZ_75,spontaneous
11654,RZ_76,spontaneous
11655,RZ_76,spontaneous
11656,RZ_77,spontaneous
11657,RZ_77,spontaneous
11658,RZ_78,spontaneous
11659,RZ_78,spontaneous
11660,RZ_79,spontaneous
11661,RZ_79,spontaneous
11662,RZ_80,spontaneous
11663,RZ_80,spontaneous
11664,RZ_81,spontaneous
11665,RZ_81,spontaneous
11666,RZ_82,spontaneous
11667,RZ_82,spontaneous
11668,RZ_83,spontaneous
11669,RZ_83,spontaneous
11670,RZ_84,spontaneous
11671,RZ_84,spontaneous
11672,RZ_85,spontaneous
11673,RZ_85,spontaneous
11674,RZ_86,spontaneous
11675,RZ_86,spontaneous
11676,RZ_87,spontaneous
11677,RZ_87,spontaneous
11678,RZ_88,spontaneous
11679,RZ_88,spontaneous
11680,RZ_88,spontaneous
11681,RZ_88,spontaneous
11682,RZ_89,spontaneous
11683,RZ_89,spontaneous
11684,RZ_90,spontaneous
11685,RZ_90,spontaneous
11686,RZ_91,spontaneous
11687,RZ_91,spontaneous
11688,RZ_92,spontaneous
11689,RZ_92,spontaneous
11690,RZ_93,spontaneous
11691,RZ_93,spontaneous
11692,RZ_94,spontaneous
11693,RZ_94,spontaneous
11694,RZ_95,spontaneous
11695,RZ_95,spontaneous
11696,RZ_96,spontaneous
11697,RZ_96,spontaneous
11698,RZ_97,spontaneous
11699,RZ_97,spontaneous
11700,RZ_98,spontaneous
11701,RZ_98,spontaneous
11702,RZ_99,spontaneous
11703,RZ_99,spontaneous
11704,RZ_100,spontaneous
11705,RZ_100,spontaneous
11706,RZ_101,spontaneous
11707,RZ_101,spontaneous
11708,RZ_102,spontaneous
11709,RZ_102,spontaneous
11710,RZ_103,spontaneous
11711,RZ_103,spontaneous
11712,RZ_104,spontaneous
11713,RZ_104,spontaneous
11714,RZ_105,spontaneous
11715,RZ_105,spontaneous
11716,RZ_106,spontaneous
11717,RZ_106,spontaneous
11718,RZ_107,spontaneous
11719,RZ_107,spontaneous
11720,RZ_108,spontaneous
11721,RZ_108,spontaneous
11722,RZ_109,spontaneous
11723,RZ_109,spontaneous
11724,RZ_110,spontaneous
11725,RZ_110,spontaneous
11726,RZ_111,spontaneous
11727,RZ_111,spontaneous
11728,RZ_112,spontaneous
11729,RZ_112,spontaneous
11730,RZ_113,spontaneous
11731,RZ_113,spontaneous
11732,RZ_114,spontaneous
11733,RZ_114,spontaneous
11734,RZ_115,spontaneous
11735,RZ_115,spontaneous
11736,RZ_117,spontaneous
11737,RZ_117,spontaneous
11738,RZ_118,spontaneous
11739,RZ_118,spontaneous
11740,RZ_119,spontaneous
11741,RZ_119,spontaneous
11742,RZ_120,spontaneous
11743,RZ_120,spontaneous
11744,RZ_121,spontaneous
11745,RZ_121,spontaneous
11746,RZ_122,spontaneous
11747,RZ_122,spontaneous
11748,RZ_123,spontaneous
11749,RZ_123,spontaneous
11750,RZ_124,spontaneous
11751,RZ_124,spontaneous
11752,RZ_125,spontaneous
11753,RZ_125,spontaneous
11754,RZ_126,spontaneous
11755,RZ_126,spontaneous
11756,RZ_127,spontaneous
11757,RZ_127,spontaneous
11758,RZ_128,spontaneous
11759,RZ_128,spontaneous
11760,RZ_129,spontaneous
11761,RZ_129,spontaneous
11762,RZ_130,spontaneous
11763,RZ_130,spontaneous
11764,RZ_131,spontaneous
11765,RZ_131,spontaneous
11766,RZ_132,spontaneous
11767,RZ_132,spontaneous
11768,RZ_134,spontaneous
11769,RZ_134,spontaneous
11770,RZ_135,spontaneous
11771,RZ_135,spontaneous
11772,RZ_136,spontaneous
11773,RZ_136,spontaneous
11774,RZ_137,spontaneous
11775,RZ_137,spontaneous
11776,RZ_138,spontaneous
11777,RZ_138,spontaneous
11778,RZ_138,spontaneous
11779,RZ_139,spontaneous
11780,RZ_139,spontaneous
11781,RZ_140,spontaneous
11782,RZ_140,spontaneous
11783,RZ_141,spontaneous
11784,RZ_141,spontaneous
11785,RZ_142,spontaneous
11786,RZ_142,spontaneous
11787,RZ_143,spontaneous
11788,RZ_143,spontaneous
11789,RZ_144,spontaneous
11790,RZ_144,spontaneous
11791,RZ_144,spontaneous
11792,RZ_145,spontaneous
11793,RZ_145,spontaneous
11794,RZ_146,spontaneous
11795,RZ_146,spontaneous
11796,RZ_147,spontaneous
11797,RZ_147,spontaneous
11798,RZ_148,spontaneous
11799,RZ_148,spontaneous
11800,RZ_149,spontaneous
11801,RZ_149,spontaneous
11802,RZ_150,spontaneous
11803,RZ_150,spontaneous
11804,RZ_151,spontaneous
11805,RZ_151,spontaneous
11806,RZ_152,spontaneous
11807,RZ_152,spontaneous
11808,RZ_153,spontaneous
11809,RZ_153,spontaneous
11810,RZ_154,spontaneous
11811,RZ_154,spontaneous
11812,RZ_155,spontaneous
11813,RZ_155,spontaneous
11814,RZ_156,spontaneous
11815,RZ_156,spontaneous
11816,RZ_157,spontaneous
11817,RZ_157,spontaneous
11818,RZ_158,spontaneous
11819,RZ_158,spontaneous
11820,RZ_159,spontaneous
11821,RZ_159,spontaneous
11822,RZ_160,spontaneous
11823,RZ_160,spontaneous
11824,RZ_161,spontaneous
11825,RZ_161,spontaneous
11826,RZ_162,spontaneous
11827,RZ_162,spontaneous
11828,RZ_163,spontaneous
11829,RZ_163,spontaneous
11830,RZ_164,spontaneous
11831,RZ_164,spontaneous
11832,RZ_165,spontaneous
11833,RZ_165,spontaneous
11834,RZ_166,spontaneous
11835,RZ_166,spontaneous
11836,RZ_167,spontaneous
11837,RZ_167,spontaneous
11838,RZ_168,spontaneous
11839,RZ_168,spontaneous
