243 1.1.2.3|1.14.12.10|1.6.2.2|1.8.3.1|2.3.2.26|2.7.11.17|3.3.2.10|3.3.2.11|3.3.2.8|3.5.1.1|3.6.4.13|4.2.1.106|4.2.1.94|4.2.99.-|4.5.1.-|5.-.-.-|5.3.3.1|5.5.1.-|5.5.1.23
242 3.1.-.-|3.1.21.1
304_3078_4967 2.7.7.48
10_158 1.13.11.-|1.13.11.12|1.13.11.31|1.13.11.33|1.13.11.34|1.13.11.40|1.13.11.58|4.2.1.92
261_64_PDBChainNotFound 2.3.2.26
2007_205_3281_3456_3579_3843 7.1.1.2
2004_507_PDBChainNotFound 3.6.4.12
101_2004_304_3430_375 3.6.4.-
102_190_316 2.7.7.86
150_640 1.14.13.25
7046 2.7.7.48
2002_65 2.1.3.2|3.1.1.-|3.4.13.9|3.4.19.-|3.5.1.-|3.5.1.25|3.5.1.81|3.5.1.82|3.5.2.-|3.5.2.18|3.5.2.2|3.5.2.3|3.5.2.5|3.5.2.7|3.5.4.1|3.5.4.28|3.5.4.3|3.5.4.31|3.5.4.40|3.5.4.42|3.8.1.8|6.3.5.5
2004_3634_3635 3.6.5.2
178 2.3.2.27
177 3.1.30.1|3.1.4.3
304_4323 3.6.3.14
172 2.3.3.1|2.3.3.16|2.3.3.5|2.3.3.8
171 3.1.26.-|3.1.26.3
170 2.7.7.49|2.7.7.7|3.1.13.2|3.1.26.13|3.1.26.4|3.4.23.-|3.4.23.16|3.4.23.50|3.6.1.23
205_581_7556 1.12.7.2
2485_601 1.8.3.2
11_5090_6072 2.1.1.56|2.1.1.57|2.7.7.48|3.4.21.91|3.6.1.15|3.6.4.13
3696 3.6.4.-
244_314 2.3.1.-|6.3.1.20
2004_8001 3.6.4.12
2010_590 2.7.1.121
304_3239 3.1.-.-
1_11 3.-.-.-|3.2.1.4
192_314_3187 6.1.1.11
3526 3.4.21.-
7041_7042_7512 2.4.1.155
193 1.14.13.225|3.6.4.12
2003_3962 2.1.1.72
2484_304_4_7590 3.1.25.-|3.1.26.-|3.1.26.n2
214_4 2.7.10.2
207_3857_79 3.2.1.-
133_304 2.1.2.5|4.3.1.4
2012_557 1.13.11.-|1.13.11.58|1.13.11.8
220_235 3.2.1.17
101_2004_213 2.3.1.-|2.3.1.193
242_69_PDBChainNotFound 3.1.-.-|7.1.2.2
10_376 2.3.2.-
10_377 1.14.11.-|1.14.11.67
275 2.7.7.6
1_160_192_2004_56_580_7519_PDBChainNotFound 3.6.3.14
1_2004_PDBChainNotFound 7.1.2.2
271_386 3.6.1.-|3.6.1.3
330_7523 2.5.1.61
220_304 2.7.4.6
2007_205_221_2485_3281_3456_3579_3697_3843_4335_5100_633_PDBChainNotFound 7.1.1.2
237_PDBChainNotFound 2.4.2.30
3239 3.1.-.-
10_206 2.7.11.12
11_207 2.7.10.1|3.2.1.-|3.2.1.11|3.2.1.22|3.2.1.37|3.2.1.57|3.2.1.n1|4.2.2.2
11_206 2.7.11.1
2005_253 6.3.4.5
284_306_589 5.2.1.8
12_2002_3339_PDBChainNotFound 2.4.1.5
148_2004_2006 6.6.1.1
148_2004_2007 1.3.7.7
3357 3.1.13.-
3356 7.2.2.10
2499_304 3.4.-.-|3.4.14.9|3.4.21.-|3.4.21.62
235_387 3.2.1.14
1_140_2005_221_375 6.1.1.4
10_221_376 6.3.2.-
3358 2.3.2.-
101_2484_4 2.7.7.49|2.7.7.7|3.1.13.2|3.1.26.13|3.1.26.4|3.4.23.16|3.6.1.23
12_2002_632 2.4.1.25|3.2.1.114|3.2.1.24
221_331 4.2.3.1
109_2008_325_3794_633 6.3.4.14|6.4.1.2
2_304 6.3.4.22
2007_4002 1.1.1.-|1.1.1.1|1.1.1.202|1.1.1.25|1.1.1.261|1.1.1.6|1.1.1.77|1.1.3.48|1.2.1.10|1.3.1.32|2.5.1.19|2.7.1.71|4.2.1.10|4.2.3.124|4.2.3.152|4.2.3.154|4.2.3.4
2007_4004 2.7.1.-|2.7.1.107|2.7.1.23|2.7.1.86|2.7.1.91
1192_2_2003 2.1.1.190
101_7565 3.1.22.-|6.5.1.-
2006_213 3.1.3.21
187_2003_221_278_604 1.3.5.1
3163_364 2.3.1.48
1_275_325_4010_4041_4042_4043_4246_4954_4955_4956_4957_4958_4959_4961_PDBChainNotFound 2.7.7.6
601_7066_7067_7068 3.1.-.-
1001_2003_2007_205_221_2485_3697_5100_PDBChainNotFound 1.6.99.3
1119 6.2.1.14
1_3358_70 2.1.1.-|2.1.1.43
109_219 3.4.19.12
4028_4047 1.13.11.40|4.2.1.92
207_246_2484 3.1.13.4
241_PDBChainNotFound 1.16.3.1
144_2498_5 3.4.24.7
3761_79 4.2.2.1
3016_389_7577 4.4.1.4
543 2.7.10.1
541 2.7.1.37|2.7.11.11
109_2008_633 6.3.4.14|6.4.1.2
547 1.2.1.70
131_221_304_316 2.7.6.5
102_2_2004_601 3.6.4.12
7567 3.5.1.-|3.5.1.103|4.2.1.83
1_102_152_240_275_305_325_3681_4010_4041_4042_4043_4246_4954_4958_4959 2.7.7.6
101_206 2.7.11.1
109_11_12 3.2.1.3|4.2.2.-|4.2.2.1
7565 3.1.22.-|6.5.1.-
2007_210 2.6.1.16
1_2004_5101_PDBChainNotFound 2.1.1.56|2.1.1.57|2.7.7.48|3.4.21.91|3.6.1.15|3.6.4.13
243_331_4294_66 1.14.12.-|1.14.12.11|1.14.12.12|1.14.12.18|1.14.12.3
108_2004 3.6.5.-
142_2007 1.-.-.-
230_304 2.7.6.3|4.1.2.25
103_2003 2.1.1.179
210_327 3.1.3.16
2484_3819_3820_4012 3.1.-.-
2004_4271_8001 3.6.4.-
129_2003_2006 1.1.1.8|3.1.3.3
5001 3.2.1.17
633_7516 2.4.1.-|3.4.22.-
181_2004 3.6.5.-|3.6.5.4
2492_3748_PDBChainNotFound 3.4.19.12
2498_3246_366 3.4.24.-|3.4.24.49|3.4.24.58|3.4.24.81
1_358 3.4.21.106
1_221_7514 1.-.-.-|1.18.1.3
7539 3.5.2.10
366 3.4.24.-
7534 2.5.1.-|2.5.1.31|2.5.1.68|2.5.1.86|2.5.1.87|2.5.1.92|3.1.7.8|3.1.7.9
7537 2.7.1.191|2.7.1.202|2.7.1.206|2.7.1.69
7531 1.2.1.38|2.7.2.-|2.7.2.11|2.7.2.2|2.7.2.8|2.7.4.22|2.7.4.26
300_4114_604 2.7.4.1
11_7579 3.1.1.1|3.1.1.3|3.1.2.2|3.1.2.3
1_10_11 3.4.21.-
193_2003_244 1.14.13.225
4230_7523 3.1.3.16|3.1.3.48
3016_632_7577 2.6.1.29|2.6.1.82
11_7575 3.4.22.-
2002_70 2.5.1.56
380 2.7.10.1|3.4.21.-|3.4.21.38|3.4.21.68|3.4.21.7|3.4.21.73|3.4.24.24
381 2.3.2.27
131_2484 3.6.1.11|3.6.1.40
386 1.14.11.-|2.1.1.354|2.1.1.355|2.1.1.359|2.1.1.361|2.1.1.362|2.1.1.43|2.3.1.48|2.3.2.-|2.3.2.27|2.7.7.7|3.6.1.-
387 3.1.-.-|3.2.1.14|3.2.1.4|3.2.1.91
389 2.7.10.1|3.4.21.21|3.4.21.22|3.4.21.41|3.4.21.43|3.4.21.6
11_5090_67 2.1.1.56|2.1.1.57|2.7.7.48|3.4.21.91|3.6.1.15|3.6.4.13
219_3133 3.6.4.13
2003_3692 1.4.1.-|1.4.1.1|1.5.1.21|1.5.1.25|4.3.1.12
1_6039 3.4.21.-
2003_3699 2.5.1.104|2.5.1.126|2.5.1.16|2.5.1.22|2.5.1.23|2.5.1.79
2003_3698 2.1.1.-|2.1.1.125|2.1.1.319|2.1.1.320|2.1.1.321
378_4030 3.1.30.-
11_3540 2.7.7.48|3.4.21.113|3.6.1.15|3.6.4.13
109_141 4.2.3.-|4.2.3.116|4.2.3.121|4.2.3.13|4.2.3.132|4.2.3.17|4.2.3.18|4.2.3.20|4.2.3.21|4.2.3.24|4.2.3.27|4.2.3.38|4.2.3.61|4.2.3.81|4.2.3.82|4.2.3.83|5.5.1.12|5.5.1.13|5.5.1.8
1074_2500_PDBChainNotFound 1.17.4.1
1_275_325_375_4010_4041_4042_4043_4246_4954_4955_4956_4957_4958_4959_4961 2.7.7.6
2004_5101 2.1.1.56|2.1.1.57|2.7.7.48|3.4.21.113|3.4.21.91|3.4.21.98|3.6.1.15|3.6.4.13
2002_284_64 3.2.1.14
219_4 3.4.14.13
12_2002_3823 3.2.1.102
4218_70 2.1.1.-
2004_6108 3.6.5.5
2492_7523 3.5.4.38
1_101_109_2_2004_3940_4156 3.6.4.13
144_2498_380_5 3.4.24.24
101_1194_2003_244_376 1.14.99.66
258 2.1.1.13
109_11_2498_4081 3.4.11.-|3.4.11.2|3.4.11.3|3.4.11.7
2003_2005_205_4033_4052_633 1.3.1.108
10_146 1.10.3.1|1.14.18.1
252 2.7.7.-|3.1.-.-|3.2.2.-
2002_503_7524 1.2.1.88|1.5.5.2
171_330_3872 3.1.26.3
257 1.14.16.1|1.14.16.2|1.14.16.4
101_213_6152 2.3.1.-
101_2003_213 2.1.1.-
10_11_2499_304 3.4.21.-
144_2498 3.4.24.17|3.4.24.23|3.4.24.35
1_140_2005_3008_375_7000 6.1.1.4
1_2003_221 6.2.1.45
2011_2487 3.4.11.10|3.4.11.6
10_2007_3847 3.1.1.53
2003_206_219 3.5.1.78|6.3.1.8|6.3.1.9
2484_304_4964_4970 2.7.7.7
206_7077_7078 6.-.-.-
304_4315 3.4.19.12|3.4.22.69
164 2.5.1.54|4.2.1.51|4.2.99.21|5.4.99.5
165 2.3.1.94
171_330_3767 3.1.26.3
11_12_2002_4159 3.2.1.41
304_7571 3.5.1.10
207_389 2.7.10.1
10_109_12_5 3.2.1.187
206_292 2.7.11.21
1_160_192_2004_5041_56_580_7519 3.6.3.14
2007_304_6051_6094_7581 2.3.1.94
1003_2484_378_3819_3820_4012 3.1.-.-
2488_301 2.1.1.-|2.1.1.185|2.1.1.208|2.1.1.230
2004_247 3.1.-.-|3.1.27.-
3532 2.7.7.49
5069_PDBChainNotFound 7.1.1.7
101_6131 3.1.-.-
5050 1.3.1.74|7.-.-.-
5046_5047_5072 3.6.3.14
1_2005_4 2.8.1.13
4294_5014_66 7.1.1.6|7.1.1.8
101_139_2003_278 1.3.5.4
4106_7015_7016 2.3.1.225
6076 6.2.1.45
304_7523 2.4.2.17|3.6.3.24|4.2.1.51
271_378 3.1.21.1
69_PDBChainNotFound 5.6.2.2
2002_2007_213 3.2.1.52
1_PDBChainNotFound 2.1.1.56|2.1.1.57|2.7.7.48|2.7.7.49|2.7.7.7|3.1.13.2|3.1.26.13|3.4.21.-|3.4.21.1|3.4.21.109|3.4.21.2|3.4.21.27|3.4.21.38|3.4.21.5|3.4.21.73|3.4.21.81|3.4.21.9|3.4.21.91|3.4.21.98|3.4.22.28|3.4.22.29|3.4.22.44|3.4.22.45|3.4.22.46|3.4.22.66|3.4.23.15|3.4.23.16|3.4.23.34|3.4.23.5|3.6.1.15|3.6.4.13|4.1.1.11
304_4964_4966_7001 2.7.7.6
2486_3694 3.4.21.-|3.4.21.102
3180_3667 3.4.22.-
3227 2.7.1.69
1058_2_2484_304_4969_4970 2.7.7.7|3.1.26.4
132_2002_2003_2007_222_304_3294_3321_3322_3323_7581 2.3.1.86
10_213 2.3.1.-
10_219 3.4.22.15
144_307 3.4.17.14
331_4294_66 1.-.-.-|1.14.12.-|1.14.12.12|1.14.12.22|1.14.13.178|1.14.13.179|1.14.13.61|1.14.15.-|1.14.15.30
221_325_4335 7.2.1.1
3325 3.6.1.3
2485_2487_PDBChainNotFound 4.2.1.2
1_275_4246_4954_4955_4956_4957_4958_4959 2.7.7.48
322 2.7.11.-
73_7568 2.7.12.1
2003_3294_7581 1.1.1.100|2.3.1.41
2_314 6.1.1.12|6.1.1.22|6.1.1.23|6.1.1.6
10_11_389 2.7.10.1
375_911 1.8.7.2
108_246 3.1.3.16
309_314 6.1.1.11
1001_2003_2007_205_221_2485_3697_4272_5100_PDBChainNotFound 1.6.99.3
1_106_7514 1.14.12.17
2500_7090 2.3.1.54|4.1.99.11|4.2.1.172|4.3.99.4|4.4.1.-
327 2.3.2.27|2.5.1.6|2.7.7.7|3.4.21.12|4.2.99.18|6.2.1.30
237_6 2.4.2.-
219_7047 3.5.1.44
109_206 2.7.1.137|2.7.1.67|2.7.11.1
102_221 3.2.2.31
59 2.7.7.6|3.6.4.12
58 6.5.1.1
2003_2485 1.8.1.-
57 3.1.-.-
50 3.4.-.-|3.4.21.97
2002_282_PDBChainNotFound 1.1.1.205
534 2.7.11.1
3110_3111 2.4.99.19
2484_301_832 3.6.5.3
10_2006_267_304_5073 7.2.2.8
1_152_240_275_305_325_3681_4010_4041_4042_4043_PDBChainNotFound 2.7.7.6
101_2006_264 5.6.2.1
2002_2007_3269_872 5.4.3.3|5.4.3.5
102_2002_2484_316_3584_4239 2.7.7.7
101_314_4 6.3.4.15
221_2485_3697_4335_633 1.2.1.2|7.1.1.-
4_7098_7530 3.4.22.-
207_389_PDBChainNotFound 2.7.10.1
2498_5 3.4.24.65|3.4.24.7
11_3110_3111 2.4.99.21
1092_601 1.8.3.2
2003_2007_7073 1.1.1.38|1.1.1.40
854 2.4.2.31
101_304 4.1.1.111
2003_3962_PDBChainNotFound 2.1.1.72
312_386 3.6.1.71|3.6.1.72
213_7531 1.2.1.38|2.3.1.1|2.7.2.8
2005_376_377 2.8.1.-|2.8.1.15
1003_2484_378_3819_3820_4012_PDBChainNotFound 3.1.-.-
101_1020 2.1.1.356
7575_PDBChainNotFound 3.4.22.34|3.4.22.36|3.4.22.56|3.4.22.59|3.4.22.61
108_223_4019 3.5.1.2
1_4013 2.4.99.17
4295 4.1.1.4
4294 2.1.1.-|2.7.1.130
2003_282 4.2.1.22
7549 4.2.1.70
101_237 2.7.1.-
142_2004_604_632 3.6.4.13
2003_284 2.1.1.219|2.1.1.220
7541 2.10.1.1|2.7.7.75
7542 4.2.1.114|4.2.1.31|4.2.1.33|4.2.1.35
7543 4.2.3.3|6.3.4.16
7545 2.8.1.-
7547 2.3.1.-|2.3.1.81
2003_268 2.1.1.238|2.1.1.79
109_2006_3850 3.1.26.5
101_549 3.6.4.-
223_243_308_3702_4019 2.4.1.129|3.4.16.4
130_2484 3.1.-.-|3.1.22.4
2_206_4095 6.5.1.1|6.5.1.6
2002_3292_65 3.5.4.2
842_PDBChainNotFound 2.1.1.148
216_6076 2.3.2.-
2004_3676 3.6.4.13
1134_5104_PDBChainNotFound 6.1.1.7
1_2003_304 2.1.1.-
187_2002_2003_205 1.3.1.2
376_904 2.3.2.27
1_3588_3589 2.7.7.48
1_3687_7514 1.14.13.39|1.14.14.1|1.16.1.8|1.6.2.4|1.8.1.2
10_6171 1.14.11.-|1.14.11.27|1.14.11.65
1_101_2003_221_244_304 1.5.3.1
101_4014_4016 5.6.2.2|5.99.1.3
227 2.7.7.-|2.7.7.7|3.1.11.2
380_393 3.4.21.5
10_177 3.1.4.3
223 1.8.4.14|2.3.1.-|2.3.1.48|2.7.11.1|2.7.13.3|2.7.3.-|2.7.3.9|2.7.7.65|3.1.3.16|3.1.4.17|3.1.4.35|3.1.4.52|3.1.4.59|3.6.5.-|4.6.1.1|4.6.1.2
222 1.1.1.35|1.1.1.n12|1.4.3.4|2.3.1.-|2.3.1.221|2.3.1.41|2.3.1.94|3.1.-.-|3.1.2.-|3.1.2.1|3.1.2.14|3.1.2.2|3.1.2.20|3.1.2.21|3.1.2.23|3.1.2.28|3.1.2.29|4.2.1.-|4.2.1.107|4.2.1.119|4.2.1.148|4.2.1.55|4.2.1.59|4.2.1.61|5.3.3.14
221 1.14.13.25|1.3.1.93|1.7.7.2|1.8.5.-|1.9.3.2|2.3.2.27|2.3.2.31|2.4.2.31|2.7.1.137|2.7.1.153|2.7.11.1|2.7.11.13|2.7.11.25|2.7.12.2|2.7.6.5|2.7.7.48|2.7.7.96|3.-.-.-|3.1.3.16|3.1.4.11|3.2.2.31|3.4.19.12|3.4.22.69|3.4.23.-|3.4.24.29|3.6.-.-|3.6.1.-|3.6.1.12|3.6.1.13|3.6.1.17|3.6.1.22|3.6.1.23|3.6.1.45|3.6.1.52|3.6.1.55|3.6.1.56|3.6.1.58|3.6.1.60|3.6.1.61|3.6.1.62|3.6.1.64|3.6.1.65|3.6.1.67|3.6.1.68|3.6.1.9|3.6.4.13|3.6.5.-|4.2.1.159|5.3.3.2|6.1.1.1|6.1.1.3|6.2.1.64|6.3.2.19
220 2.1.1.319|2.3.2.-|2.3.2.27|2.7.1.112|2.7.10.1|2.7.11.1|2.7.11.13|2.7.11.15|3.-.-.-|3.1.3.25|3.1.3.36|3.1.3.48|3.1.3.56|3.1.3.86|3.1.4.11|3.4.19.12|3.6.1.30|3.6.5.5
2004_621 3.6.5.-
206_3614 6.5.1.3
221_2485_3697_4335_633_PDBChainNotFound 1.2.1.2
1_198 3.4.23.40
1_7063 3.1.-.-
4229_4983 1.13.11.11|1.13.11.52|1.14.19.-
150 1.-.-.-|1.11.1.6|1.14.13.149|1.14.13.208|1.14.13.25|1.14.14.18|1.14.19.-|1.14.19.2|1.14.99.-|1.14.99.3|1.16.-.-|1.16.3.1|1.16.3.2|1.17.4.1|1.3.3.11|2.5.1.-|2.5.1.17|2.5.1.2|3.5.99.2|4.1.99.5|4.2.1.52
152 2.7.7.6
157 2.1.1.56|2.1.1.57|2.7.7.48|3.4.21.91|3.6.1.15|3.6.4.13
159 3.6.1.-|3.6.1.12|3.6.1.19|3.6.1.23|3.6.1.31|3.6.1.8
158 1.13.11.12|1.13.11.31|1.13.11.33|1.13.11.45|1.13.11.58|1.13.11.77
223_235_4019_506 2.4.1.129|3.4.16.4
10_11_12_2002_4178 3.2.1.177
1156_2004_2008_3558 3.1.21.3
11_221_243 1.8.3.1
506_PDBChainNotFound 3.1.-.-
206_284 2.7.11.1
5037_5075 1.97.1.12
2501 3.1.1.29
2500 1.1.98.6|1.17.4.2|2.3.1.54
206_221_4177_PDBChainNotFound 2.7.11.10
242_330_69 1.17.4.1
235_706 3.-.-.-
1176_2007 1.18.6.1
10_11_12_2002 2.4.1.248|3.2.1.23
2004_7570 6.3.2.12|6.3.2.17
187_2002_2003_207_210_304 1.4.1.13
5046 3.6.3.34
192_56_7519 3.6.1.34
5041 3.6.-.-|3.6.1.34|3.6.3.14|3.6.3.34
2002_206_2487 2.7.9.1|2.7.9.2
3016_7006_7577 2.3.1.37
212_221_225 3.6.1.-
304_7531 2.7.2.4
101_181_2004 3.6.5.-|3.6.5.4
3156_5 1.7.2.4
148_212_3010 3.4.21.53
6_7516 2.4.1.-|2.4.1.41
5103_876 2.7.1.225|2.7.1.226
2_246_PDBChainNotFound 2.7.7.7|3.1.11.1
10_2007_PDBChainNotFound 3.1.1.53
2003_221_6076_7523 6.2.1.64
1_6151 3.4.14.-
1081_1082_109_12_2002_3156 2.4.1.25|3.2.1.33
2007_7572_PDBChainNotFound 2.7.1.90
818 5.6.2.1
12_2003 5.1.3.2|5.1.3.3
12_2002 2.4.1.25|2.4.1.329|2.4.1.4|2.4.1.7|3.2.1.-|3.2.1.1|3.2.1.10|3.2.1.104|3.2.1.123|3.2.1.136|3.2.1.151|3.2.1.166|3.2.1.177|3.2.1.199|3.2.1.20|3.2.1.22|3.2.1.23|3.2.1.3|3.2.1.31|3.2.1.37|3.2.1.4|3.2.1.41|3.2.1.45|3.2.1.48|3.2.1.49|3.2.1.51|3.2.1.54|3.2.1.55|3.2.1.60|3.2.1.70|3.2.1.75|3.2.1.8|3.2.1.93|3.2.1.98|5.4.11.99|5.4.99.1|5.4.99.11|5.4.99.15|5.4.99.16
810 2.3.2.-|3.5.1.54|4.3.2.7|4.3.2.8|4.3.2.9
304_378_7515 3.1.4.1|3.1.4.39|3.6.1.9
813 5.5.1.6
814 4.1.3.40
109_206_601_PDBChainNotFound 2.7.1.67|2.7.11.1
219_3346 3.4.22.-
1_2006_389 3.4.21.47
2006_304 3.1.3.3
1_160_192_2004_56_580 3.6.1.14
323_4011_7584 2.-.-.-
103_2002_3794 6.4.1.1
10_3847 3.1.1.53
3330 2.3.2.27
3337 3.4.21.-
3894_7512 2.4.1.-|2.4.1.5|2.4.1.52|2.4.1.70
7042 2.4.1.155
144_2486_3694_7 3.4.21.102
3229_4040 2.7.7.n1
108_214_376_611 2.3.2.27
2007_4024 1.12.2.1|1.12.99.6
2_327 2.7.7.8|3.1.13.-
225_633 2.7.11.2|2.7.11.4
2004_297 2.7.7.87
212_225_376 3.6.1.-
231_3117_PDBChainNotFound 2.3.1.1|2.3.1.35
10_3246_922 3.4.24.87
102_235 3.2.1.17
101_2_304_314_865 6.1.1.20
154_304 2.8.4.1
3760_386 2.1.1.-
2002_632 2.4.1.18
3654 6.3.4.3
221_234 3.1.27.-
221_235 3.2.1.17
109_235 3.2.1.17|4.2.2.-|4.2.2.n1
2002_207_210_304 1.4.1.13|1.4.7.1
2007_244_4025_4272 1.12.7.2
2003_2492 3.6.1.54
11_65 3.5.1.5
1_319_7514 1.6.2.2
300 2.7.8.8|3.1.-.-|3.1.4.-|3.1.4.4
526 1.8.4.-
520 3.4.24.-
528 3.2.1.143|3.2.2.-|3.2.2.19|3.2.2.24
213_386 2.3.1.-
301_6173 4.6.1.12
4194 2.-.-.-|2.5.1.-|2.5.1.106|2.5.1.111|2.5.1.34
4354 3.6.4.-
4356 2.7.7.48|3.4.19.12|3.4.22.69|3.6.4.12|3.6.4.13
4357 2.3.2.26|2.3.2.27|2.4.2.-
102_2_2006_2484 3.1.13.-
2002_702 3.2.1.17
101_205_296_304 1.8.99.3|1.8.99.5
2004_304_3430_375 3.6.4.-
5014_66_852_PDBChainNotFound 7.1.1.8
2007_7548 3.1.1.61|3.5.1.44
101_316 2.7.7.41
108_271 2.7.11.18
3807 2.7.11.1
2007_PDBChainNotFound 1.4.1.3|3.1.3.16|3.6.3.14
131_3954 3.1.4.53
2498_4081_7 3.4.11.2
101_2004_3751_4156 3.6.4.13
198_2007 3.1.1.77
3304_3500_7512 2.4.1.13
7558 2.3.1.15|2.3.1.265|2.3.1.51|2.3.1.n5
3016_7577 1.4.4.2|2.1.2.1|2.3.-.-|2.3.1.29|2.3.1.37|2.3.1.47|2.3.1.50|2.5.1.-|2.5.1.48|2.5.1.49|2.5.1.73|2.6.-.-|2.6.1.-|2.6.1.1|2.6.1.100|2.6.1.101|2.6.1.102|2.6.1.105|2.6.1.106|2.6.1.107|2.6.1.108|2.6.1.109|2.6.1.11|2.6.1.112|2.6.1.118|2.6.1.13|2.6.1.15|2.6.1.17|2.6.1.18|2.6.1.19|2.6.1.2|2.6.1.22|2.6.1.27|2.6.1.29|2.6.1.3|2.6.1.30|2.6.1.34|2.6.1.36|2.6.1.37|2.6.1.39|2.6.1.44|2.6.1.48|2.6.1.5|2.6.1.51|2.6.1.52|2.6.1.57|2.6.1.59|2.6.1.62|2.6.1.63|2.6.1.64|2.6.1.66|2.6.1.7|2.6.1.72|2.6.1.76|2.6.1.78|2.6.1.79|2.6.1.81|2.6.1.82|2.6.1.83|2.6.1.87|2.6.1.88|2.6.1.9|2.6.1.92|2.6.1.93|2.6.1.95|2.6.1.98|2.6.1.99|2.8.1.7|2.9.1.1|2.9.1.2|3.-.-.-|3.7.1.3|4.1.1.-|4.1.1.105|4.1.1.107|4.1.1.11|4.1.1.12|4.1.1.15|4.1.1.22|4.1.1.25|4.1.1.28|4.1.1.29|4.1.1.64|4.1.1.81|4.1.2.27|4.1.2.48|4.1.2.49|4.1.2.5|4.1.99.1|4.1.99.2|4.2.1.144|4.2.3.2|4.2.99.9|4.3.2.-|4.4.1.-|4.4.1.1|4.4.1.11|4.4.1.13|4.4.1.14|4.4.1.16|4.4.1.2|4.4.1.28|4.4.1.8|5.1.1.15|5.1.1.21|5.4.3.8
102_103_2 3.6.4.12
7553 2.4.2.21
7552 3.5.1.-|3.5.1.13|3.5.1.131|3.5.1.4|3.5.1.54|3.5.1.99|3.5.2.12|6.3.5.7
7551 3.1.3.71
7550 2.1.1.198
2003_298 1.-.-.-|1.1.-.-|1.1.1.-|1.1.1.120|1.1.1.179|1.1.1.18|1.1.1.292|1.1.1.3|1.1.1.335|1.1.1.363|1.1.1.369|1.1.1.371|1.1.1.376|1.1.1.384|1.1.1.420|1.1.1.48|1.1.1.49|1.1.99.-|1.1.99.28|1.17.1.8|1.2.1.-|1.2.1.10|1.2.1.103|1.2.1.11|1.2.1.12|1.2.1.13|1.2.1.38|1.2.1.59|1.2.1.72|1.2.1.75|1.3.1.20|1.3.1.24|1.4.1.16|1.4.1.18|1.4.1.21|1.5.1.10|1.5.1.7|1.5.1.8|1.5.1.9|2.5.1.44|3.2.1.49|5.5.1.4
7555 2.4.99.-|2.4.99.1|2.4.99.3|2.4.99.4
235_304_5067 3.2.1.17
102_2_2006_2484_3910 3.1.13.-
2004_506 3.1.21.5|3.6.4.-
2004_507 3.6.4.12
2003_279 1.1.1.-|1.1.1.27|1.1.1.299|1.1.1.37|1.1.1.375|1.1.1.82|3.2.1.122|3.2.1.139|3.2.1.20|3.2.1.67|3.2.1.86
2003_278 1.3.1.6
2004_502 3.1.-.-|3.4.99.37
3109_376 1.14.11.27
223_235_4019 2.4.1.129|3.4.16.4
219_375 3.6.4.13
219_376 3.4.19.12
4177 2.3.1.-|2.7.10.2
2007_3723_3724 3.1.3.64
132_3016 2.3.1.-
2011_2487_611 3.4.11.-|3.4.17.21
12_2002_3339 2.4.1.5
1056_304_320 5.4.99.-
103_2002_325_3794 6.4.1.1
1_160_2004_7519 3.6.1.34|3.6.3.14
3735_5 2.7.7.48|3.4.22.44|3.4.22.45|3.6.5.2
2_4040 2.7.7.n1
2011_7529 3.4.11.-|3.4.11.1|3.4.11.10|3.4.11.5
2492_7501 1.1.1.193|3.5.4.26
380_389 3.4.21.73
4020_4045 2.1.6.18|2.6.1.-|2.6.1.18|2.6.1.21|2.6.1.42|4.-.-.-|4.1.3.38
234 3.1.-.-|3.1.27.-|3.1.27.3|3.1.4.8|4.6.1.20|4.6.1.23|4.6.1.24
235 2.4.1.129|2.4.1.22|3.-.-.-|3.2.1.-|3.2.1.132|3.2.1.14|3.2.1.17|3.2.1.78|3.2.1.96|3.4.-.-|3.4.16.4|3.5.1.28|4.2.2.n1|4.2.2.n2
237 2.2.2.30|2.4.2.-|2.4.2.30|2.4.2.31|2.4.2.36|3.2.2.5
230 1.13.11.81|1.7.1.13|1.7.3.3|2.6.1.-|2.7.1.180|3.5.4.16|4.-.-.-|4.1.1.97|4.1.2.25|4.1.2.50|4.2.3.12|5.1.99.7|5.1.99.8
231 3.4.11.19|3.4.11.25|3.5.1.92
232 2.1.4.1|2.1.4.2|3.5.3.-|3.5.3.12|3.5.3.18|3.5.3.23|3.5.3.6
511_632 3.6.4.10
7548 3.1.1.61|3.5.1.44
148_2004 3.4.21.53|3.4.24.-|3.6.1.3|3.6.4.-|3.6.4.12|3.6.4.6|5.6.1.1|6.6.1.1
