,rn,iteration
847,"('R08615', 'forward')",1
848,"('R01244', 'reverse')",1
849,"('R06531', 'reverse')",1
850,"('R00028', 'forward')",1
851,"('R07480', 'reverse')",1
852,"('R03387', 'forward')",1
853,"('R09800', 'reverse')",1
854,"('R03254', 'reverse')",1
855,"('R09946', 'forward')",1
856,"('R00461', 'forward')",1
857,"('R00367', 'reverse')",1
858,"('R01676', 'forward')",1
859,"('R01538', 'reverse')",1
860,"('R02890', 'forward')",1
861,"('R00458', 'forward')",1
862,"('R04320', 'forward')",1
863,"('R02110', 'reverse')",1
864,"('R00747', 'reverse')",1
865,"('R07678', 'reverse')",1
866,"('R08968', 'reverse')",1
867,"('R04781', 'forward')",1
868,"('R07479', 'forward')",1
869,"('R01968', 'forward')",1
870,"('R10338', 'reverse')",1
871,"('R09081', 'forward')",1
872,"('R03277', 'reverse')",1
873,"('R07261', 'forward')",1
874,"('R10183', 'reverse')",1
875,"('R00883', 'reverse')",1
876,"('R08946', 'forward')",1
877,"('R01987', 'reverse')",1
878,"('R09394', 'reverse')",1
879,"('R10305', 'reverse')",1
880,"('R00308', 'forward')",1
881,"('R03238', 'forward')",1
882,"('R01083', 'forward')",1
883,"('R00885', 'reverse')",1
884,"('R07125', 'reverse')",1
885,"('R04422', 'reverse')",1
886,"('R00554', 'forward')",1
887,"('R01066', 'forward')",1
888,"('R08601', 'reverse')",1
889,"('R01056', 'forward')",1
890,"('R01152', 'forward')",1
891,"('R00010', 'reverse')",1
892,"('R01234', 'forward')",1
893,"('R03350', 'forward')",1
894,"('R10345', 'forward')",1
895,"('R01878', 'reverse')",1
896,"('R01663', 'reverse')",1
897,"('R09771', 'forward')",1
898,"('R00836', 'reverse')",1
899,"('R00772', 'forward')",1
900,"('R00974', 'reverse')",1
901,"('R07456', 'reverse')",1
902,"('R02821', 'forward')",1
903,"('R02868', 'forward')",1
904,"('R07413', 'reverse')",1
905,"('R02334', 'forward')",1
906,"('R00191', 'reverse')",1
907,"('R10088', 'forward')",1
908,"('R00659', 'reverse')",1
909,"('R02568', 'forward')",1
910,"('R08947', 'reverse')",1
911,"('R00909', 'reverse')",1
912,"('R00837', 'forward')",1
913,"('R00778', 'reverse')",1
914,"('R00767', 'forward')",1
915,"('R10348', 'forward')",1
916,"('R00479', 'forward')",1
917,"('R03256', 'reverse')",1
918,"('R05339', 'reverse')",1
919,"('R10061', 'reverse')",1
920,"('R08503', 'forward')",1
921,"('R01290', 'forward')",1
922,"('R00766', 'forward')",1
923,"('R05645', 'forward')",1
924,"('R00582', 'forward')",1
925,"('R00180', 'reverse')",1
926,"('R08982', 'reverse')",1
927,"('R00437', 'reverse')",1
928,"('R01641', 'forward')",1
929,"('R08633', 'reverse')",1
930,"('R01138', 'reverse')",1
931,"('R04858', 'forward')",1
932,"('R00966', 'reverse')",1
933,"('R01483', 'forward')",1
934,"('R04620', 'forward')",1
935,"('R03929', 'forward')",1
936,"('R01718', 'forward')",1
937,"('R01874', 'forward')",1
938,"('R02429', 'reverse')",1
939,"('R00891', 'reverse')",1
940,"('R05646', 'reverse')",1
941,"('R01206', 'reverse')",1
942,"('R00658', 'reverse')",1
943,"('R01639', 'reverse')",1
944,"('R00013', 'reverse')",1
945,"('R01393', 'forward')",1
946,"('R00442', 'reverse')",1
947,"('R02038', 'forward')",1
948,"('R02782', 'forward')",1
949,"('R00005', 'reverse')",1
950,"('R01229', 'reverse')",1
951,"('R01156', 'reverse')",1
952,"('R01512', 'reverse')",1
953,"('R02282', 'reverse')",1
954,"('R01611', 'forward')",1
955,"('R02705', 'forward')",1
956,"('R01647', 'reverse')",1
957,"('R09780', 'reverse')",1
958,"('R01530', 'forward')",1
959,"('R01010', 'forward')",1
960,"('R00665', 'forward')",1
961,"('R02145', 'forward')",1
962,"('R00973', 'reverse')",1
963,"('R00522', 'reverse')",1
964,"('R00431', 'reverse')",1
965,"('R01902', 'forward')",1
966,"('R01402', 'reverse')",1
967,"('R00518', 'reverse')",1
968,"('R01384', 'reverse')",1
969,"('R06514', 'forward')",1
970,"('R09772', 'reverse')",1
971,"('R08057', 'reverse')",1
972,"('R01085', 'reverse')",1
973,"('R01785', 'forward')",1
974,"('R00661', 'forward')",1
975,"('R01057', 'reverse')",1
976,"('R01103', 'reverse')",1
977,"('R01440', 'forward')",1
978,"('R08200', 'reverse')",1
979,"('R07244', 'forward')",1
980,"('R05763', 'forward')",1
981,"('R01576', 'reverse')",1
982,"('R01327', 'forward')",1
983,"('R00439', 'reverse')",1
984,"('R05636', 'forward')",1
985,"('R02526', 'forward')",1
986,"('R02320', 'forward')",1
987,"('R01153', 'reverse')",1
988,"('R00463', 'forward')",1
989,"('R00337', 'forward')",1
990,"('R02168', 'reverse')",1
991,"('R01473', 'forward')",1
992,"('R05608', 'reverse')",1
993,"('R01737', 'reverse')",1
994,"('R03921', 'reverse')",1
995,"('R00995', 'forward')",1
996,"('R00761', 'reverse')",1
997,"('R02649', 'forward')",1
998,"('R09718', 'forward')",1
999,"('R03459', 'reverse')",1
1000,"('R00651', 'reverse')",1
1001,"('R02097', 'forward')",1
1002,"('R05647', 'forward')",1
1003,"('R10838', 'forward')",1
1004,"('R01484', 'reverse')",1
1005,"('R02926', 'reverse')",1
1006,"('R01517', 'reverse')",1
1007,"('R01645', 'reverse')",1
1008,"('R01200', 'forward')",1
1009,"('R02297', 'forward')",1
1010,"('R00339', 'reverse')",1
1011,"('R01620', 'forward')",1
1012,"('R01437', 'reverse')",1
1013,"('R02280', 'reverse')",1
1014,"('R09086', 'reverse')",1
1015,"('R00440', 'forward')",1
1016,"('R00753', 'forward')",1
1017,"('R04435', 'forward')",1
1018,"('R01876', 'reverse')",1
1019,"('R02751', 'forward')",1
1020,"('R00325', 'reverse')",1
1021,"('R00505', 'forward')",1
1022,"('R01751', 'reverse')",1
1023,"('R01811', 'forward')",1
1024,"('R02108', 'reverse')",1
1025,"('R09648', 'reverse')",1
1026,"('R01782', 'reverse')",1
1027,"('R02748', 'forward')",1
1028,"('R01634', 'reverse')",1
1029,"('R02575', 'forward')",1
1030,"('R10784', 'forward')",1
1031,"('R02522', 'reverse')",1
1032,"('R09796', 'reverse')",1
1033,"('R03118', 'reverse')",1
1034,"('R00526', 'reverse')",1
1035,"('R05661', 'reverse')",1
1036,"('R08575', 'reverse')",1
1037,"('R01228', 'forward')",1
1038,"('R05048', 'forward')",1
1039,"('R02327', 'forward')",1
1040,"('R10810', 'forward')",1
1041,"('R02372', 'forward')",1
1042,"('R08635', 'forward')",1
1043,"('R02096', 'reverse')",1
1044,"('R00574', 'forward')",1
1045,"('R04482', 'reverse')",1
1046,"('R01818', 'reverse')",1
1047,"('R00911', 'reverse')",1
1048,"('R00006', 'reverse')",1
1049,"('R03122', 'forward')",1
1050,"('R00478', 'reverse')",1
1051,"('R00874', 'reverse')",1
1052,"('R01012', 'forward')",1
1053,"('R00185', 'forward')",1
1054,"('R01880', 'reverse')",1
1055,"('R00131', 'forward')",1
1056,"('R08193', 'reverse')",1
1057,"('R09697', 'reverse')",1
1058,"('R02485', 'forward')",1
1059,"('R00953', 'forward')",1
1060,"('R05606', 'forward')",1
1061,"('R07395', 'forward')",1
1062,"('R00488', 'reverse')",1
1063,"('R00516', 'forward')",1
1064,"('R00838', 'forward')",1
1065,"('R01059', 'reverse')",1
1066,"('R06513', 'reverse')",1
1067,"('R02563', 'reverse')",1
1068,"('R00769', 'forward')",1
1069,"('R00324', 'reverse')",1
1070,"('R01627', 'forward')",1
1071,"('R01105', 'forward')",1
1072,"('R07672', 'reverse')",1
1073,"('R01965', 'forward')",1
1074,"('R00654', 'forward')",1
1075,"('R00764', 'forward')",1
1076,"('R05850', 'forward')",1
1077,"('R01771', 'reverse')",1
1078,"('R01883', 'reverse')",1
1079,"('R01819', 'reverse')",1
1080,"('R01433', 'forward')",1
1081,"('R01244', 'forward')",1
1082,"('R05378', 'reverse')",1
1083,"('R03116', 'reverse')",1
1084,"('R01267', 'reverse')",1
1085,"('R01471', 'forward')",1
1086,"('R03920', 'reverse')",1
1087,"('R10205', 'reverse')",1
1088,"('R00174', 'forward')",1
1089,"('R06437', 'reverse')",1
1090,"('R09800', 'forward')",1
1091,"('R01468', 'reverse')",1
1092,"('R00132', 'forward')",1
1093,"('R00428', 'reverse')",1
1094,"('R00827', 'forward')",1
1095,"('R08196', 'forward')",1
1096,"('R01207', 'reverse')",1
1097,"('R02189', 'forward')",1
1098,"('R10002', 'forward')",1
1099,"('R00770', 'forward')",1
1100,"('R02110', 'forward')",1
1101,"('R02869', 'forward')",1
1102,"('R00878', 'forward')",1
1103,"('R00747', 'forward')",1
1104,"('R08968', 'forward')",1
1105,"('R00018', 'reverse')",1
1106,"('R02817', 'forward')",1
1107,"('R01447', 'reverse')",1
1108,"('R00188', 'reverse')",1
1109,"('R01666', 'reverse')",1
1110,"('R08572', 'forward')",1
1111,"('R02439', 'reverse')",1
1112,"('R01824', 'reverse')",1
1113,"('R00502', 'reverse')",1
1114,"('R01563', 'forward')",1
1115,"('R02727', 'reverse')",1
1116,"('R03315', 'reverse')",1
1117,"('R07127', 'reverse')",1
1118,"('R07059', 'reverse')",1
1119,"('R00010', 'forward')",1
1120,"('R00190', 'forward')",1
1121,"('R01663', 'forward')",1
1122,"('R00251', 'reverse')",1
1123,"('R00888', 'forward')",1
1124,"('R00836', 'forward')",1
1125,"('R01577', 'reverse')",1
1126,"('R00974', 'forward')",1
1127,"('R01205', 'reverse')",1
1128,"('R07413', 'forward')",1
1129,"('R00191', 'forward')",1
1130,"('R02427', 'reverse')",1
1131,"('R01964', 'reverse')",1
1132,"('R02833', 'forward')",1
1133,"('R08947', 'forward')",1
1134,"('R01867', 'reverse')",1
1135,"('R00778', 'forward')",1
1136,"('R02269', 'reverse')",1
1137,"('R03256', 'forward')",1
1138,"('R02743', 'reverse')",1
1139,"('R03084', 'forward')",1
1140,"('R10061', 'forward')",1
1141,"('R01432', 'reverse')",1
1142,"('R05329', 'reverse')",1
1143,"('R08633', 'forward')",1
1144,"('R01067', 'forward')",1
1145,"('R00173', 'reverse')",1
1146,"('R00962', 'reverse')",1
1147,"('R00776', 'reverse')",1
1148,"('R10619', 'reverse')",1
1149,"('R03819', 'reverse')",1
1150,"('R01762', 'reverse')",1
1151,"('R05338', 'reverse')",1
1152,"('R05764', 'reverse')",1
1153,"('R01791', 'reverse')",1
1154,"('R01662', 'reverse')",1
1155,"('R02087', 'forward')",1
1156,"('R02888', 'reverse')",1
1157,"('R10153', 'forward')",1
1158,"('R00177', 'forward')",1
1159,"('R01526', 'reverse')",1
1160,"('R09663', 'forward')",1
1161,"('R00806', 'reverse')",1
1162,"('R01206', 'forward')",1
1163,"('R04780', 'forward')",1
1164,"('R00726', 'reverse')",1
1165,"('R00877', 'reverse')",1
1166,"('R00013', 'forward')",1
1167,"('R01549', 'reverse')",1
1168,"('R00480', 'reverse')",1
1169,"('R02321', 'reverse')",1
1170,"('R05549', 'forward')",1
1171,"('R00292', 'reverse')",1
1172,"('R02421', 'forward')",1
1173,"('R02185', 'reverse')",1
1174,"('R02887', 'forward')",1
1175,"('R08603', 'forward')",1
1176,"('R01156', 'forward')",1
1177,"('R08514', 'reverse')",1
1178,"('R01784', 'reverse')",1
1179,"('R01131', 'forward')",1
1180,"('R02282', 'forward')",1
1181,"('R06171', 'forward')",1
1182,"('R00444', 'reverse')",1
1183,"('R00226', 'forward')",1
1184,"('R02370', 'forward')",1
1185,"('R04346', 'reverse')",1
1186,"('R01011', 'reverse')",1
1187,"('R04168', 'reverse')",1
1188,"('R00973', 'forward')",1
1189,"('R00660', 'reverse')",1
1190,"('R00431', 'forward')",1
1191,"('R01602', 'reverse')",1
1192,"('R08991', 'reverse')",1
1193,"('R01402', 'forward')",1
1194,"('R00518', 'forward')",1
1195,"('R01980', 'forward')",1
1196,"('R00948', 'reverse')",1
1197,"('R01884', 'forward')",1
1198,"('R08057', 'forward')",1
1199,"('R05071', 'reverse')",1
1200,"('R01804', 'forward')",1
1201,"('R01085', 'forward')",1
1202,"('R10266', 'reverse')",1
1203,"('R01057', 'forward')",1
1204,"('R08614', 'reverse')",1
1205,"('R01863', 'forward')",1
1206,"('R00439', 'forward')",1
1207,"('R01289', 'reverse')",1
1208,"('R00489', 'forward')",1
1209,"('R02371', 'forward')",1
1210,"('R05563', 'forward')",1
1211,"('R01153', 'forward')",1
1212,"('R01330', 'forward')",1
1213,"('R01829', 'reverse')",1
1214,"('R02168', 'forward')",1
1215,"('R00409', 'reverse')",1
1216,"('R00430', 'reverse')",1
1217,"('R02719', 'reverse')",1
1218,"('R03131', 'reverse')",1
1219,"('R08612', 'forward')",1
1220,"('R00761', 'forward')",1
1221,"('R07274', 'reverse')",1
1222,"('R06869', 'reverse')",1
1223,"('R08676', 'reverse')",1
1224,"('R01517', 'forward')",1
1225,"('R00952', 'reverse')",1
1226,"('R03244', 'reverse')",1
1227,"('R09668', 'forward')",1
1228,"('R03634', 'reverse')",1
1229,"('R00339', 'forward')",1
1230,"('R00416', 'forward')",1
1231,"('R00653', 'reverse')",1
1232,"('R01140', 'reverse')",1
1233,"('R00821', 'reverse')",1
1234,"('R02280', 'forward')",1
1235,"('R02739', 'reverse')",1
1236,"('R09086', 'forward')",1
1237,"('R00649', 'reverse')",1
1238,"('R01982', 'forward')",1
1239,"('R03996', 'reverse')",1
1240,"('R00291', 'forward')",1
1241,"('R00325', 'forward')",1
1242,"('R01523', 'forward')",1
1243,"('R03187', 'reverse')",1
1244,"('R03538', 'forward')",1
1245,"('R03375', 'forward')",1
1246,"('R00866', 'reverse')",1
1247,"('R09648', 'forward')",1
1248,"('R08056', 'reverse')",1
1249,"('R05768', 'forward')",1
1250,"('R02279', 'forward')",1
1251,"('R02426', 'forward')",1
1252,"('R10344', 'forward')",1
1253,"('R00999', 'reverse')",1
1254,"('R06868', 'reverse')",1
1255,"('R10285', 'reverse')",1
1256,"('R02522', 'forward')",1
1257,"('R03275', 'reverse')",1
1258,"('R00526', 'forward')",1
1259,"('R05661', 'forward')",1
1260,"('R08575', 'forward')",1
1261,"('R02148', 'reverse')",1
1262,"('R01920', 'reverse')",1
1263,"('R01664', 'forward')",1
1264,"('R02096', 'forward')",1
1265,"('R00751', 'reverse')",1
1266,"('R00905', 'forward')",1
1267,"('R00414', 'reverse')",1
1268,"('R05326', 'reverse')",1
1269,"('R01805', 'reverse')",1
1270,"('R00478', 'forward')",1
1271,"('R00957', 'forward')",1
1272,"('R02121', 'reverse')",1
1273,"('R06428', 'forward')",1
1274,"('R01573', 'reverse')",1
1275,"('R01055', 'reverse')",1
1276,"('R02325', 'forward')",1
1277,"('R02603', 'forward')",1
1278,"('R07629', 'reverse')",1
1279,"('R01132', 'forward')",1
1280,"('R01826', 'reverse')",1
1281,"('R02731', 'reverse')",1
1282,"('R02099', 'reverse')",1
1283,"('R02563', 'forward')",1
1284,"('R08600', 'reverse')",1
1285,"('R10818', 'reverse')",1
1286,"('R00441', 'forward')",1
1287,"('R00418', 'reverse')",1
1288,"('R00725', 'forward')",1
1289,"('R03033', 'reverse')",1
1290,"('R00261', 'reverse')",1
1291,"('R07672', 'forward')",1
1292,"('R10691', 'reverse')",1
1293,"('R10062', 'reverse')",1
1294,"('R10817', 'forward')",1
1295,"('R01069', 'forward')",1
1296,"('R02737', 'reverse')",1
1297,"('R09186', 'forward')",1
1298,"('R08639', 'reverse')",1
1299,"('R01771', 'forward')",1
1300,"('R01810', 'reverse')",1
1301,"('R01329', 'reverse')",1
1302,"('R03524', 'reverse')",1
1303,"('R10776', 'forward')",1
1304,"('R00321', 'forward')",1
1305,"('R10809', 'reverse')",1
1306,"('R10089', 'forward')",1
1307,"('R10205', 'forward')",1
1308,"('R03237', 'reverse')",1
1309,"('R00477', 'reverse')",1
1310,"('R09942', 'reverse')",1
1311,"('R00434', 'reverse')",1
1312,"('R00956', 'forward')",1
1313,"('R00425', 'reverse')",1
1314,"('R01101', 'forward')",1
1315,"('R00026', 'reverse')",1
1316,"('R05644', 'reverse')",1
1317,"('R01754', 'reverse')",1
1318,"('R00965', 'forward')",1
1319,"('R00889', 'reverse')",1
1320,"('R03127', 'forward')",1
1321,"('R01788', 'reverse')",1
1322,"('R01139', 'reverse')",1
1323,"('R01227', 'reverse')",1
1324,"('R00188', 'forward')",1
1325,"('R01666', 'forward')",1
1326,"('R01877', 'forward')",1
1327,"('R02035', 'reverse')",1
1328,"('R01476', 'forward')",1
1329,"('R01824', 'forward')",1
1330,"('R00420', 'reverse')",1
1331,"('R00471', 'reverse')",1
1332,"('R01511', 'forward')",1
1333,"('R05176', 'reverse')",1
1334,"('R07127', 'forward')",1
1335,"('R01830', 'reverse')",1
1336,"('R07059', 'forward')",1
1337,"('R02112', 'reverse')",1
1338,"('R00968', 'reverse')",1
1339,"('R02714', 'reverse')",1
1340,"('R00251', 'forward')",1
1341,"('R02332', 'reverse')",1
1342,"('R00181', 'reverse')",1
1343,"('R01482', 'forward')",1
1344,"('R09532', 'reverse')",1
1345,"('R02089', 'reverse')",1
1346,"('R00088', 'reverse')",1
1347,"('R01678', 'forward')",1
1348,"('R00345', 'reverse')",1
1349,"('R01964', 'forward')",1
1350,"('R08967', 'forward')",1
1351,"('R01901', 'reverse')",1
1352,"('R01021', 'forward')",1
1353,"('R01561', 'reverse')",1
1354,"('R00338', 'reverse')",1
1355,"('R00318', 'reverse')",1
1356,"('R02278', 'forward')",1
1357,"('R02269', 'forward')",1
1358,"('R00362', 'reverse')",1
1359,"('R02243', 'forward')",1
1360,"('R05069', 'reverse')",1
1361,"('R05138', 'reverse')",1
1362,"('R00964', 'forward')",1
1363,"('R01844', 'reverse')",1
1364,"('R03852', 'forward')",1
1365,"('R02743', 'forward')",1
1366,"('R02073', 'reverse')",1
1367,"('R04143', 'forward')",1
1368,"('R01823', 'reverse')",1
1369,"('R02139', 'reverse')",1
1370,"('R01514', 'forward')",1
1371,"('R00760', 'reverse')",1
1372,"('R09665', 'reverse')",1
1373,"('R09770', 'forward')",1
1374,"('R03115', 'reverse')",1
1375,"('R05135', 'forward')",1
1376,"('R02091', 'reverse')",1
1377,"('R00126', 'reverse')",1
1378,"('R00776', 'forward')",1
1379,"('R03819', 'forward')",1
1380,"('R00809', 'reverse')",1
1381,"('R01791', 'forward')",1
1382,"('R01662', 'forward')",1
1383,"('R10525', 'reverse')",1
1384,"('R00469', 'reverse')",1
1385,"('R00193', 'reverse')",1
1386,"('R00178', 'reverse')",1
1387,"('R01560', 'reverse')",1
1388,"('R04424', 'forward')",1
1389,"('R00438', 'forward')",1
1390,"('R01600', 'reverse')",1
1391,"('R02321', 'forward')",1
1392,"('R00340', 'reverse')",1
1393,"('R06530', 'reverse')",1
1394,"('R05797', 'reverse')",1
1395,"('R08514', 'forward')",1
1396,"('R01417', 'reverse')",1
1397,"('R00513', 'forward')",1
1398,"('R02360', 'reverse')",1
1399,"('R00876', 'reverse')",1
1400,"('R00517', 'forward')",1
1401,"('R01635', 'forward')",1
1402,"('R01790', 'reverse')",1
1403,"('R01015', 'forward')",1
1404,"('R01602', 'forward')",1
1405,"('R02846', 'reverse')",1
1406,"('R00803', 'reverse')",1
1407,"('R00306', 'forward')",1
1408,"('R10555', 'forward')",1
1409,"('R07264', 'reverse')",1
1410,"('R03217', 'reverse')",1
1411,"('R00948', 'forward')",1
1412,"('R03236', 'reverse')",1
1413,"('R02335', 'reverse')",1
1414,"('R00397', 'forward')",1
1415,"('R07917', 'forward')",1
1416,"('R09959', 'forward')",1
1417,"('R00748', 'reverse')",1
1418,"('R00015', 'reverse')",1
1419,"('R00239', 'forward')",1
1420,"('R05816', 'reverse')",1
1421,"('R00303', 'reverse')",1
1422,"('R01100', 'reverse')",1
1423,"('R09768', 'reverse')",1
1424,"('R10010', 'forward')",1
1425,"('R01026', 'reverse')",1
1426,"('R01326', 'reverse')",1
1427,"('R00346', 'reverse')",1
1428,"('R02102', 'reverse')",1
1429,"('R02948', 'reverse')",1
1430,"('R07306', 'reverse')",1
1431,"('R01126', 'forward')",1
1432,"('R01117', 'reverse')",1
1433,"('R05790', 'reverse')",1
1434,"('R07274', 'forward')",1
1435,"('R00380', 'forward')",1
1436,"('R01748', 'forward')",1
1437,"('R00256', 'reverse')",1
1438,"('R09084', 'forward')",1
1439,"('R02778', 'reverse')",1
1440,"('R09483', 'reverse')",1
1441,"('R00952', 'forward')",1
1442,"('R03244', 'forward')",1
1443,"('R03634', 'forward')",1
1444,"('R00653', 'forward')",1
1445,"('R00970', 'reverse')",1
1446,"('R01140', 'forward')",1
1447,"('R03077', 'reverse')",1
1448,"('R00821', 'forward')",1
1449,"('R10616', 'forward')",1
1450,"('R06979', 'reverse')",1
1451,"('R00525', 'forward')",1
1452,"('R06973', 'reverse')",1
1453,"('R03546', 'reverse')",1
1454,"('R00485', 'reverse')",1
1455,"('R01516', 'forward')",1
1456,"('R02244', 'reverse')",1
1457,"('R09107', 'reverse')",1
1458,"('R01557', 'reverse')",1
1459,"('R04053', 'reverse')",1
1460,"('R00089', 'forward')",1
1461,"('R06868', 'forward')",1
1462,"('R03032', 'forward')",1
1463,"('R00805', 'reverse')",1
1464,"('R02602', 'forward')",1
1465,"('R00954', 'reverse')",1
1466,"('R03271', 'forward')",1
1467,"('R10342', 'forward')",1
1468,"('R07674', 'reverse')",1
1469,"('R02557', 'forward')",1
1470,"('R07393', 'forward')",1
1471,"('R01969', 'reverse')",1
1472,"('R03321', 'reverse')",1
1473,"('R01786', 'reverse')",1
1474,"('R01071', 'forward')",1
1475,"('R04420', 'reverse')",1
1476,"('R02984', 'reverse')",1
1477,"('R00341', 'reverse')",1
1478,"('R07650', 'reverse')",1
1479,"('R02121', 'forward')",1
1480,"('R00572', 'reverse')",1
1481,"('R01573', 'forward')",1
1482,"('R02296', 'forward')",1
1483,"('R00304', 'forward')",1
1484,"('R01055', 'forward')",1
1485,"('R01649', 'forward')",1
1486,"('R03928', 'reverse')",1
1487,"('R02731', 'forward')",1
1488,"('R07282', 'forward')",1
1489,"('R02099', 'forward')",1
1490,"('R10079', 'reverse')",1
1491,"('R02865', 'forward')",1
1492,"('R10837', 'forward')",1
1493,"('R10283', 'reverse')",1
1494,"('R05465', 'forward')",1
1495,"('R00418', 'forward')",1
1496,"('R06870', 'forward')",1
1497,"('R00424', 'forward')",1
1498,"('R00315', 'reverse')",1
1499,"('R00762', 'reverse')",1
1500,"('R01064', 'reverse')",1
1501,"('R01127', 'forward')",1
1502,"('R09945', 'reverse')",1
1503,"('R00503', 'forward')",1
1504,"('R01068', 'reverse')",1
1505,"('R07392', 'reverse')",1
1506,"('R00511', 'forward')",1
1507,"('R00350', 'reverse')",1
1508,"('R00568', 'forward')",1
1509,"('R06871', 'reverse')",1
1510,"('R02142', 'reverse')",1
1511,"('R09717', 'forward')",1
1512,"('R01810', 'forward')",1
1513,"('R02187', 'reverse')",1
1514,"('R01329', 'forward')",1
1515,"('R03524', 'forward')",1
1516,"('R04779', 'forward')",1
1517,"('R00771', 'forward')",1
1518,"('R00141', 'reverse')",1
1519,"('R10809', 'forward')",1
1520,"('R00200', 'reverse')",1
1521,"('R00378', 'reverse')",1
1522,"('R05605', 'forward')",1
1523,"('R04531', 'reverse')",1
1524,"('R00293', 'reverse')",1
1525,"('R00960', 'forward')",1
1526,"('R02730', 'forward')",1
1527,"('R02059', 'reverse')",1
1528,"('R07316', 'reverse')",1
1529,"('R02556', 'reverse')",1
1530,"('R02867', 'reverse')",1
1531,"('R10050', 'forward')",1
1532,"('R02037', 'forward')",1
1533,"('R01845', 'forward')",1
1534,"('R02752', 'reverse')",1
1535,"('R02889', 'forward')",1
1536,"('R10486', 'forward')",1
1537,"('R09650', 'forward')",1
1538,"('R03240', 'reverse')",1
1539,"('R01286', 'forward')",1
1540,"('R09667', 'reverse')",1
1541,"('R02147', 'reverse')",1
1542,"('R00420', 'forward')",1
1543,"('R09660', 'forward')",1
1544,"('R00810', 'reverse')",1
1545,"('R00504', 'reverse')",1
1546,"('R00471', 'forward')",1
1547,"('R01504', 'forward')",1
1548,"('R00022', 'forward')",1
1549,"('R01001', 'forward')",1
1550,"('R03003', 'reverse')",1
1551,"('R06789', 'forward')",1
1552,"('R01072', 'reverse')",1
1553,"('R00451', 'forward')",1
1554,"('R02112', 'forward')",1
1555,"('R00377', 'forward')",1
1556,"('R00968', 'forward')",1
1557,"('R07285', 'forward')",1
1558,"('R09009', 'reverse')",1
1559,"('R00484', 'reverse')",1
1560,"('R00949', 'reverse')",1
1561,"('R02664', 'forward')",1
1562,"('R01287', 'reverse')",1
1563,"('R02071', 'forward')",1
1564,"('R03802', 'reverse')",1
1565,"('R01070', 'reverse')",1
1566,"('R00345', 'forward')",1
1567,"('R08195', 'reverse')",1
1568,"('R01858', 'reverse')",1
1569,"('R01901', 'forward')",1
1570,"('R09374', 'reverse')",1
1571,"('R00262', 'forward')",1
1572,"('R02922', 'reverse')",1
1573,"('R00338', 'forward')",1
1574,"('R01016', 'reverse')",1
1575,"('R02750', 'reverse')",1
1576,"('R00039', 'forward')",1
1577,"('R00782', 'forward')",1
1578,"('R02728', 'forward')",1
1579,"('R03693', 'reverse')",1
1580,"('R01014', 'forward')",1
1581,"('R00362', 'forward')",1
1582,"('R05069', 'forward')",1
1583,"('R02508', 'forward')",1
1584,"('R01844', 'forward')",1
1585,"('R03635', 'reverse')",1
1586,"('R00963', 'reverse')",1
1587,"('R01082', 'reverse')",1
1588,"('R09801', 'forward')",1
1589,"('R01081', 'reverse')",1
1590,"('R00289', 'reverse')",1
1591,"('R08632', 'reverse')",1
1592,"('R00327', 'reverse')",1
1593,"('R03083', 'reverse')",1
1594,"('R01540', 'reverse')",1
1595,"('R04639', 'reverse')",1
1596,"('R00126', 'forward')",1
1597,"('R01843', 'forward')",1
1598,"('R02484', 'forward')",1
1599,"('R01466', 'reverse')",1
1600,"('R09082', 'reverse')",1
1601,"('R00208', 'reverse')",1
1602,"('R00822', 'reverse')",1
1603,"('R00435', 'forward')",1
1604,"('R02707', 'reverse')",1
1605,"('R07281', 'forward')",1
1606,"('R09752', 'reverse')",1
1607,"('R10525', 'forward')",1
1608,"('R07243', 'reverse')",1
1609,"('R00955', 'reverse')",1
1610,"('R00469', 'forward')",1
1611,"('R00193', 'forward')",1
1612,"('R02109', 'forward')",1
1613,"('R08515', 'reverse')",1
1614,"('R03260', 'reverse')",1
1615,"('R06531', 'forward')",1
1616,"('R00750', 'reverse')",1
1617,"('R05806', 'reverse')",1
1618,"('R07480', 'forward')",1
1619,"('R06530', 'forward')",1
1620,"('R03254', 'forward')",1
1621,"('R01905', 'reverse')",1
1622,"('R00307', 'reverse')",1
1623,"('R01417', 'forward')",1
1624,"('R00367', 'forward')",1
1625,"('R00268', 'reverse')",1
1626,"('R04425', 'reverse')",1
1627,"('R01538', 'forward')",1
1628,"('R01051', 'reverse')",1
1629,"('R08616', 'reverse')",1
1630,"('R00024', 'reverse')",1
1631,"('R00876', 'forward')",1
1632,"('R00183', 'reverse')",1
1633,"('R07678', 'forward')",1
1634,"('R01790', 'forward')",1
1635,"('R00947', 'reverse')",1
1636,"('R04177', 'reverse')",1
1637,"('R02846', 'forward')",1
1638,"('R02428', 'reverse')",1
1639,"('R00803', 'forward')",1
1640,"('R02601', 'reverse')",1
1641,"('R01441', 'reverse')",1
1642,"('R10338', 'forward')",1
1643,"('R00959', 'reverse')",1
1644,"('R03277', 'forward')",1
1645,"('R10183', 'forward')",1
1646,"('R00883', 'forward')",1
1647,"('R01987', 'forward')",1
1648,"('R09394', 'forward')",1
1649,"('R10305', 'forward')",1
1650,"('R09943', 'reverse')",1
1651,"('R00885', 'forward')",1
1652,"('R07125', 'forward')",1
1653,"('R04422', 'forward')",1
