,!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol)
1645,R01996,-534.3271881522223
1646,R01997,-412.1084422508714
1647,R01998,-4.0994302383160175
1648,R01999,1290.7466536089119
1649,R02000,38.694597195640654
1650,R02002,34.987779421462164
1651,R02003,-77.9734415969092
1652,R02004,-374.9957879932338
1653,R02006,-374.2667033564872
1654,R02007,320.6334368786123
1655,R02008,-66.41453748127574
1656,R02009,-29.28030149604119
1657,R02010,-200.0823507543799
1658,R02011,-595.1697838377354
1659,R02013,-155.11856052809418
1660,R02014,39.91107192274967
1661,R02016,11.059544302651148
1662,R02017,42.28289561131328
1663,R02018,40.622396098206934
1664,R02019,38.66819656960104
1665,R02020,33.95247289829183
1666,R02021,-37.354846858324095
1667,R02022,35.44724307117474
1668,R02023,42.30895526343602
1669,R02024,39.3327338640637
1670,R02025,0.16793996170736136
1671,R02026,-43.93308827290811
1672,R02027,200.2042306984236
1673,R02029,-44.906429665708906
1674,R02030,485.43926044953366
1675,R02032,15.219568798036107
1676,R02034,15.089013764034462
1677,R02035,-22.52326610960648
1678,R02036,-42.84480469840922
1679,R02037,9.951150906880173
1680,R02038,-3.891086018758415
1681,R02039,-42.794027433956444
1682,R02040,243.62355258868996
1683,R02041,243.64920940989776
1684,R02042,-81.4886246295972
1685,R02047,21.050627111952963
1686,R02050,0.8846366512007648
1687,R02051,243.64920940989776
1688,R02052,202.43829762611028
1689,R02053,-81.4886246295972
1690,R02054,-81.4886246295972
1691,R02055,0.0
1692,R02056,-121.4270905079452
1693,R02057,-287.778326056473
1694,R02058,-24.19324592991768
1695,R02059,-7.9226089037859
1696,R02060,-2.6694830556356237
1697,R02061,-77.97344159690897
1698,R02063,-167.59766165358724
1699,R02064,-677.3050424547722
1700,R02065,-155.74030277122665
1701,R02068,-346.8210059475307
1702,R02071,-14.963552531274615
1703,R02073,-8.037597285431957
1704,R02075,-253.86904694031824
1705,R02076,-253.91297267001568
1706,R02077,-7.865369966972537
1707,R02078,-435.48601326879395
1708,R02080,-21.294555235741257
1709,R02081,3.0664696928483863
1710,R02082,2.80535962484646
1711,R02083,-22.167313511370992
1712,R02084,-3.4465352953593538
1713,R02085,0.39875155925069805
1714,R02087,2.0656945284406447
1715,R02088,-16.368891768669137
1716,R02089,-10.996306979235158
1717,R02090,4.606617553496903
1718,R02091,-15.077188180348912
1719,R02092,-25.908695534969354
1720,R02093,0.07684885522667173
1721,R02094,-1.4565032129346491
1722,R02095,-27.442047603131478
1723,R02096,-13.24137040729795
1724,R02097,-18.35406602062784
1725,R02098,1.0237589313341005
1726,R02099,-13.277221674811813
1727,R02100,-37.25550470409796
1728,R02101,-45.15096605335418
1729,R02102,-14.087977073092254
1730,R02103,-22.447444817358246
1731,R02106,-184.25094100312924
1732,R02107,-154.87101988719382
1733,R02108,-81.4886246295972
1734,R02109,1711.2605915080615
1735,R02110,-1303.8177070720137
1736,R02111,1712.0393052138463
1737,R02112,-682.1872619045084
1738,R02113,-12.816330270259414
1739,R02114,-1140.8407448143607
1740,R02115,1059.3521201847636
1741,R02116,2484.3396855601814
1742,R02118,-22.046959752672876
1743,R02119,-23.257215899431685
1744,R02120,245.21010668080504
1745,R02121,0.0
1746,R02122,-4.117397216248548
1747,R02123,-41.1471394010689
1748,R02124,10.915885122873988
1749,R02125,-173.57071447090448
1750,R02126,7.696145554982763
1751,R02129,-42.36318296942636
1752,R02130,81.4886246295972
1753,R02131,81.4886246295972
1754,R02132,-280.70902460900567
1755,R02133,51.32911165137331
1756,R02134,43.17302793698491
1757,R02135,-70.53822668488914
1758,R02136,-23.210011621479566
1759,R02137,1.9363598844794296
1760,R02138,-7.457067495759418
1761,R02139,43.33720808907532
1762,R02141,7.893252221215988
1763,R02142,25.135205544672942
1764,R02143,-3.2727478051139656
1765,R02144,30.968875265970553
1766,R02145,268.4201588781878
1767,R02147,11.77682464257282
1768,R02148,-13.849755514534714
1769,R02150,-93.08678229427221
1770,R02152,-22.794240000886248
1771,R02155,31.39598487692041
1772,R02156,-227.49436209552658
1773,R02157,157.22263647731404
1774,R02158,113.44082404663766
1775,R02159,-124.80841466289093
1776,R02160,-619.2211753048672
1777,R02163,85.32918506999658
1778,R02164,-81.43469878812687
1779,R02165,-58.342477575968324
1780,R02167,-12.040552008700224
1781,R02168,-12.584634092664942
1782,R02170,406.0328094064607
1783,R02171,-6.201001656544918
1784,R02172,9.369172805999995
1785,R02173,-93.44777371580511
1786,R02174,7.345091150102547
1787,R02177,-1.2171024324420614
1788,R02178,-401.0156801006317
1789,R02179,-12.816330270258504
1790,R02180,-4.117397216248548
1791,R02181,-4.117397216248548
1792,R02182,162.12878255443445
1793,R02183,-534.3258435010925
1794,R02184,874.6099999097053
1795,R02185,-892.5110349223577
1796,R02186,870.4662475324445
1797,R02187,-887.3294496168883
1798,R02188,855.294360047785
1799,R02189,-886.0173154994601
1800,R02190,80.6449116524649
1801,R02191,-81.06561358471322
1802,R02192,-81.4886246295972
1803,R02193,-6.0767509604988845
1804,R02194,-10.576131350360356
1805,R02195,30.676174340811826
1806,R02196,30.58187475155114
1807,R02197,-101.84170031828464
1808,R02199,-5.8996997921520915
1809,R02200,7.654051654790749
1810,R02201,21.918351562503403
1811,R02203,21.787796528502213
1812,R02204,-82.6504185332225
1813,R02205,28.36280355882451
1814,R02206,-123.24459261234176
1815,R02207,18.66860178832212
1816,R02208,17.21505774722914
1817,R02209,18.538046754320703
1818,R02210,-426.60303110211635
1819,R02211,81.488615125936
1820,R02212,81.4886246295972
1821,R02213,81.48862397210324
1822,R02214,81.4886246295972
1823,R02215,-81.48862462959755
1824,R02216,-1.0865473984413256
1825,R02218,-422.1209645037112
1826,R02219,-17.21505774722891
1827,R02220,-11.505569881026986
1828,R02221,-9.11007506388205
1829,R02222,81.48862462959733
1830,R02224,-63.28150847190162
1831,R02225,6.28920717274741
1832,R02226,219.12220980538814
1833,R02227,6.42856252568572
1834,R02228,-33.654405920651875
1835,R02229,-8.096433957916133
1836,R02231,-351.3549158049452
1837,R02232,-14.347632474216724
1838,R02233,-119.84726338910143
1839,R02234,-81.48862462959715
1840,R02235,15.843409249444449
1841,R02236,15.712854215442576
1842,R02237,-18.097545064647193
1843,R02238,-12.795576998324691
1844,R02239,-44.906429665708906
1845,R02240,8.459566915349797
1846,R02241,-1290.7466536089119
1847,R02242,1290.7466536089119
1848,R02243,-16.104428859882063
1849,R02244,4.500643013071198
1850,R02245,-14.770085118795919
1851,R02246,20.67118371340507
1852,R02247,20.540628679403426
1853,R02248,-44.906429665708906
1854,R02249,-44.906429665708906
1855,R02250,-81.4886246295972
1856,R02251,-1290.7466536089119
1857,R02252,52.73809408163811
1858,R02253,81.4627641882132
1859,R02254,-436.1372576617289
1860,R02255,-3.985454956410649
1861,R02256,8.45513719939754
1862,R02257,32.25935947671087
1863,R02258,26.460378973443312
1864,R02259,32.128804442710134
1865,R02260,11.10509814959164
1866,R02261,17.34108037233584
1867,R02262,19.757140787428767
1868,R02263,6.3659158947747585
1869,R02264,308.69580663788906
1870,R02265,307.4782868566991
1871,R02266,307.47841971550395
1872,R02267,-45.23111142894402
1873,R02268,44.35291292436341
1874,R02269,-8.286516604168412
1875,R02271,1.3000609808580634
1876,R02272,8.983609154429985
1877,R02273,-11.998109060724005
1878,R02274,0.8814455446188276
1879,R02276,-7.479877497772918
1880,R02277,81.48848078976192
1881,R02278,-33.99585879604224
1882,R02279,-50.36983909376015
1883,R02280,36.82293281139167
1884,R02281,81.4886246295972
1885,R02282,2.301495678972799
1886,R02283,-2.962823242559068
1887,R02284,-2.2049749582467086
1888,R02285,-33.072039351391695
1889,R02286,-29.615414939838786
1890,R02287,7.879599076337172
1891,R02288,-13.257595943905358
1892,R02289,-81.37741499547735
1893,R02291,-20.345053421939383
1894,R02293,29.041282753395876
1895,R02294,-15.020853592279764
1896,R02295,9.6361132822434
1897,R02296,16.290434194905117
1898,R02297,11.081326505311608
1899,R02298,23.723247116425682
1900,R02300,-45.35526294994274
1901,R02301,-72.72046169784721
1902,R02302,-25.164330179752255
1903,R02303,5.874719843107641
1904,R02305,-51.784902477357534
1905,R02306,-255.4687132038594
1906,R02307,-382.7324995273253
1907,R02310,8.714834523349737
1908,R02311,-655.7893398788151
1909,R02313,37.02586883500635
1910,R02315,36.89531380100493
1911,R02317,27.72518472295735
1912,R02318,0.0
1913,R02319,-44.906429665708906
1914,R02320,-47.56097982915931
1915,R02321,-44.02172078629252
1916,R02322,2.661524415830911
1917,R02323,5.153442792022524
1918,R02324,-32.518641539926534
1919,R02325,-29.915116760071726
1920,R02326,4.149299972029894
1921,R02327,-22.42651713743095
1922,R02328,1.1684069257734109
1923,R02329,-0.4050646980277861
1924,R02330,-25.883884295127537
1925,R02331,-1.481314452776303
1926,R02332,-16.7959027126239
1927,R02334,-231.00061751345856
1928,R02335,97.21487190483913
1929,R02336,39.90946276864587
1930,R02337,-81.4886246295972
1931,R02338,-340.84325741820237
1932,R02339,-439.9418303034487
1933,R02340,19.20487990768686
1934,R02341,4.062666273561376
1935,R02343,18.668602695916434
1936,R02344,18.668600880728036
1937,R02345,-0.8048100155006068
1938,R02347,1.7302167082757478
1939,R02349,1.59966167427433
1940,R02350,-290.06626211181424
1941,R02351,39.92288411230488
1942,R02352,4.546980814991457
1943,R02353,4.416425780990039
1944,R02354,-445.5716903625996
1945,R02355,-445.44113532859774
1946,R02356,-408.82710864984256
1947,R02358,-52.47267156927734
1948,R02359,-355.6098728703056
1949,R02360,-1129.1637466546376
1950,R02361,-1180.5055693806316
1951,R02363,-298.8438261443946
1952,R02364,-34.987779421462164
1953,R02365,-81.48849735569831
1954,R02366,68.41728416495425
1955,R02367,-46.60947411439747
1956,R02368,19.816039344349917
1957,R02369,-12.741144679399326
1958,R02370,-22.67339053267046
1959,R02371,-17.313821524101172
1960,R02372,-11.683207099294236
1961,R02373,-133.51012380106576
1962,R02374,81.48862348401109
1963,R02375,1.7735914557429169
1964,R02376,-33.21383981042449
1965,R02377,24.81940381156346
1966,R02378,-0.012193514870844524
1967,R02379,-9.314357566097158
1968,R02380,5.243524019889605
1969,R02381,-15.469431335762067
1970,R02382,-93.46198111874756
1971,R02383,-442.7548669218427
1972,R02384,7.343364375973508
1973,R02385,-29.16872499588237
1974,R02387,-18.436194023281246
1975,R02388,-41.58850927636047
1976,R02389,7.413241599605271
1977,R02391,-20.77775964322518
1978,R02393,-20.9083146772266
1979,R02394,-498.2988445782464
1980,R02395,22.860852041610542
1981,R02396,-1.4948398460273893
1982,R02397,-450.6717757049864
1983,R02398,-18.98215584531482
1984,R02401,-39.794318891700186
1985,R02402,-5.175389655991239
1986,R02404,-5.197586030480807
1987,R02405,-2.3945289874500304
1988,R02406,-6.521668985763654
1989,R02407,-3.4462360893069217
1990,R02408,35.36961145214502
1991,R02409,23.288491415404593
1992,R02410,-11.718020723976053
1993,R02411,-5.238334552285323
1994,R02412,-23.704174395133975
1995,R02413,9.447363560286021
1996,R02415,-56.5484941056514
1997,R02416,-18.447549352416672
1998,R02417,-468.1688720996144
1999,R02418,-81.4886246295972
2000,R02419,18.880775941680625
2001,R02420,-411.747132303546
2002,R02421,251.03429178861745
2003,R02422,1.2818647894451374
2004,R02423,5.667379859573828
2005,R02425,-54.742198884070206
2006,R02426,-59.60760501413385
2007,R02427,-18.572092604934085
2008,R02428,-21.42361784725898
2009,R02429,-41.014035342031704
2010,R02430,-12.153375608000829
2011,R02432,23.22251814969475
2012,R02433,-9.333246046459806
2013,R02434,528.5755701851448
2014,R02436,-136.52977764212892
2015,R02437,0.13284163497502277
2016,R02438,1.6909244308358211
2017,R02439,-11.285663641172903
2018,R02441,19.965133261276833
2019,R02442,81.47115816529428
2020,R02443,162.9059791577605
2021,R02444,-459.90608279704986
2022,R02445,-349.15710622452093
2023,R02446,29.395308196185965
2024,R02447,-176.60003478075606
2025,R02449,-442.91004608190224
2026,R02450,-22.114727611696253
2027,R02451,-32.31250782868909
2028,R02452,-26.802421898254295
2029,R02453,-24.777952960802594
2030,R02454,16.581893415922877
2031,R02455,20.670110696693882
2032,R02456,20.539555662692464
2033,R02457,-99.26745338432883
2034,R02458,-61.49327005839942
2035,R02459,-162.16584962173357
2036,R02461,6.861114759313637
2037,R02462,20.670043949831552
2038,R02463,59.12072042072464
2039,R02464,1.0160645639812316
2040,R02466,-19.640891296570913
2041,R02467,-82.41747037099395
2042,R02468,81.4886246295972
2043,R02469,81.4886246295972
2044,R02470,81.4886246295972
2045,R02471,17.818628335044878
2046,R02472,18.87852313783833
2047,R02473,-44.43447317516939
2048,R02474,6.9159477122145745
2049,R02476,-1.0865473984399614
2050,R02477,-1.2171024324413793
2051,R02478,-11.047849828889241
2052,R02480,1300.571530722432
2053,R02481,-24.214506228844073
2054,R02482,-23.62012501211541
2055,R02484,2.4742072281313767
2056,R02485,-21.75023603226117
2057,R02486,-546.4806420981005
2058,R02487,20.90824808303995
2059,R02488,-34.12703025478572
2060,R02489,-10.640962602652394
2061,R02490,2.923842413646483
2062,R02491,2.923842413646483
2063,R02492,-288.9716626459601
2064,R02493,-12.966518734165788
2065,R02494,14.398680013738684
2066,R02497,15.532073032097514
2067,R02498,15.532073032097514
2068,R02499,2.7695321135720405
2069,R02501,81.4886246295972
2070,R02502,-9.365034499917613
2071,R02503,81.4886246295972
2072,R02504,-59.60385206487647
2073,R02505,-169.95894452441615
2074,R02506,-11.270876638667687
2075,R02508,61.73135270703136
2076,R02509,1.6434867734916665
2077,R02511,-81.48271308826192
2078,R02512,-189.3363150474342
2079,R02513,-24.17190176732788
2080,R02514,-442.7425841070735
2081,R02515,-442.7398877015419
2082,R02516,-442.61202907307234
2083,R02517,-442.6093326675407
2084,R02518,-452.8163624200397
2085,R02519,-260.9919366685145
2086,R02520,-389.42334238404106
2087,R02521,-549.4412856876343
2088,R02522,-46.03098986793894
2089,R02526,-21.42361784725898
2090,R02527,17.025988207205273
2091,R02528,-18.89687596261456
2092,R02529,-94.76050141542112
2093,R02530,23.46767205485932
2094,R02531,17.025988207205273
2095,R02532,-93.44729348632418
2096,R02533,7.346243722727365
2097,R02534,-7.64650462578237
2098,R02535,-447.1110415994058
2099,R02536,-37.45919480925431
2100,R02537,-37.58974984325528
2101,R02539,-11.200779541147313
2102,R02540,-12.911499790352565
2103,R02541,447.1877733121978
2104,R02542,488.1220561116512
2105,R02543,-745.6540674998901
2106,R02544,27.18613318717894
2107,R02545,39.656218290413335
2108,R02546,-11.998297383239247
2109,R02547,13.834006650871117
2110,R02548,-1.2171024324420614
2111,R02549,-47.349285278306525
2112,R02550,408.54049977767727
2113,R02551,-357.33221961524947
2114,R02552,-360.34608936166745
2115,R02553,-1.0865473984406435
2116,R02554,-346.76342512676797
2117,R02555,18.26187330754601
2118,R02556,-21.859783503221877
2119,R02557,10.008658728110106
2120,R02558,-10.428854777468075
2121,R02560,-121.42788501856631
2122,R02561,-453.44602409068943
2123,R02562,-453.31546905668824
2124,R02563,213.83660003779767
2125,R02564,193.02013284226786
2126,R02565,-36.53436258752981
2127,R02566,-36.66491762153123
2128,R02568,28.905721796876946
2129,R02569,-81.06561358471322
2130,R02570,-113.00423115970102
2131,R02571,699.0181537448946
2132,R02572,1.895791272118636
2133,R02573,2.4275700488481107
2134,R02574,23.0869037885775
2135,R02575,-1.5558423453632884
2136,R02576,-24.112796999185832
2137,R02577,26.338469419097237
2138,R02580,18.667313660983382
2139,R02581,-1.2175197811900489
2140,R02583,-26.45491490627613
2141,R02584,8.459566915349797
2142,R02585,-44.906429665708906
2143,R02586,-4.117397216248548
2144,R02587,-15.307936896242502
2145,R02588,407.44309871982745
2146,R02589,-442.71987466474025
2147,R02590,-43.53413110514407
2148,R02591,-259.0373165798744
2149,R02592,81.9368261088257
2150,R02593,10.010381536673549
2151,R02594,-56.681628385707995
2152,R02595,30.932737174810484
2153,R02597,-44.906429665708906
2154,R02598,403.95063581993645
2155,R02599,-491.0905387033375
2156,R02600,-20.539488915829793
2157,R02601,0.43203438810394346
2158,R02602,-15.74739412534666
2159,R02603,52.76067921748508
2160,R02604,41.30528724367089
2161,R02605,-43.190764974673385
2162,R02606,-50.87403509716083
2163,R02609,17.215057747229366
2164,R02610,17.215057747229366
2165,R02611,20.670043949831097
2166,R02612,-81.51863122149683
2167,R02613,-93.44836799735984
2168,R02615,-13.029507196979438
2169,R02616,-81.06561358471322
2170,R02617,1009.053798280891
2171,R02618,27.077432207547417
2172,R02619,-9.404142336155985
2173,R02620,198.053843704972
2174,R02621,80.6449116524649
2175,R02622,80.6449116524649
2176,R02623,-121.4270905079452
2177,R02624,81.4886246295972
2178,R02625,8.459566915349797
2179,R02626,8.459566915349797
2180,R02627,-121.4270905079452
2181,R02628,47.56097982915931
2182,R02630,-44.19552573611054
2183,R02631,-41.270196524573066
2184,R02632,-290.98487610090945
2185,R02633,-290.7821815667424
2186,R02634,10.699890698756064
2187,R02636,-8.879118093986847
2188,R02637,18.668782104449747
2189,R02639,18.53822707044833
2190,R02640,18.668669931545992
2191,R02642,-81.48862462959687
2192,R02643,-81.48862462959687
2193,R02644,0.0
2194,R02646,-20.89540794695222
2195,R02648,-388.25598314920217
2196,R02649,24.346472753965088
2197,R02650,8.459566915349797
2198,R02651,38.694597195640654
2199,R02652,0.0
2200,R02654,-534.3271881522223
2201,R02655,-38.0800523542398
2202,R02656,-261.01238873778914
2203,R02657,170.5036274240755
2204,R02658,-12.448034329068832
2205,R02659,1.8366937250007283
2206,R02661,-81.48798473608758
2207,R02662,-244.5540490195972
2208,R02663,-1535.300702628509
2209,R02664,-21.719221391888823
2210,R02665,-248.25893407418036
2211,R02666,-147.05319168303876
2212,R02667,-22.799788917734418
2213,R02668,-53.26125227310769
2214,R02669,-10.636579101723498
2215,R02670,-84.86112838432786
2216,R02671,-7.654158652452111
2217,R02672,-11.608038796859432
2218,R02673,-126.316005029455
2219,R02675,-164.5915753388178
2220,R02676,169.39065267125224
2221,R02677,-33.456734794706904
2222,R02678,-38.16183480480322
2223,R02679,20.670043949831097
2224,R02680,20.539488915829907
2225,R02681,-170.5854098746386
2226,R02682,162.97724925919437
2227,R02683,18.66860178832212
2228,R02684,-1.2173869223852307
2229,R02685,81.4886246295972
2230,R02687,-81.4886246295972
2231,R02688,-81.4886246295972
2232,R02689,-412.1084422508714
2233,R02691,-412.1084422508714
2234,R02692,-1874.2383664807353
2235,R02693,-1140.8407448143607
2236,R02694,1290.7466536089119
2237,R02695,-38.16714273955995
2238,R02697,-38.29769777356114
2239,R02698,-442.7646179908579
2240,R02699,-10.671496030947537
2241,R02700,-7.852446595668312
2242,R02701,-21.303361123898412
2243,R02702,-327.17648310420424
2244,R02703,14.477652012133149
2245,R02704,-44.2000746957367
2246,R02705,-11.216020113821855
2247,R02706,16.149178634082162
2248,R02707,22.358733421851255
2249,R02708,81.48752869846412
2250,R02709,-15.320082277777487
2251,R02711,-23.897072943106195
2252,R02712,-13.621452519848845
2253,R02714,-21.42361784725898
2254,R02715,-133.51450803345722
2255,R02716,-412.1084422508714
2256,R02717,-534.3271881522223
2257,R02718,-290.1747310417283
2258,R02719,-11.678924931308536
2259,R02720,-47.4387657455096
2260,R02722,-31.53691315412486
2261,R02723,81.4886246295972
2262,R02724,244.46587388879175
2263,R02725,81.4886246295972
2264,R02726,81.4886246295972
2265,R02727,14.74194436345391
2266,R02728,-9.900646832406323
2267,R02729,-0.15233372461332806
2268,R02730,-8.952670602601366
2269,R02731,-31.257888076337856
2270,R02732,3.892689328433903
2271,R02733,-7.138847416905378
2272,R02734,7.959308192827166
2273,R02735,-1.6534433021091672
2274,R02736,-10.754297459954842
2275,R02737,-24.369087553160853
2276,R02738,-44.10697468131502
2277,R02739,-1.3121341174281156
2278,R02740,-1.1330237504441811
2279,R02741,-25.381741082602503
2280,R02742,14.484754462678893
2281,R02743,-17.243384670297814
2282,R02744,-733.3976026264621
2283,R02745,733.3976026264621
2284,R02746,733.3976026264621
2285,R02747,733.3976026264621
2286,R02748,9.227426762417167
2287,R02749,-26.76622543275772
2288,R02750,23.183335665992956
2289,R02751,-44.906429665708906
2290,R02752,-41.014142844129296
2291,R02754,25.217932013824438
2292,R02755,29.321219677763338
2293,R02756,34.987779421462164
2294,R02757,8.459566915349797
2295,R02758,8.459566915349797
2296,R02760,1290.7466536089119
2297,R02762,-39.772670456631204
2298,R02763,18.083415297748303
2299,R02764,-29.700075763747463
2300,R02765,-0.15463308194898673
2301,R02766,38.694597195640654
2302,R02767,34.987779421462164
2303,R02768,0.0
2304,R02769,118.58324959461657
2305,R02770,0.0
2306,R02772,9.27112261898833
2307,R02773,-1.6421806536458803
2308,R02776,-1.219721082251226
2309,R02777,-1.219721082251226
2310,R02778,-7.53323530621271
2311,R02780,-44.10322032289241
2312,R02781,17.33499333042232
2313,R02782,-51.688943498970886
2314,R02783,-30.54086698268202
2315,R02786,-21.29503410865118
2316,R02788,-24.802349178814893
2317,R02789,-534.3271881522223
2318,R02790,-534.3271881522223
2319,R02791,-412.1084422508714
2320,R02792,-1.086205452584636
2321,R02793,-1.2163749927456138
2322,R02794,-10.502766759481347
2323,R02797,3.42520622921802
2324,R02798,-26.457179526540855
2325,R02799,-1.2173869223852307
2326,R02800,-23.900705725028956
2327,R02801,-68.89672591877813
2328,R02802,81.48862079221107
2329,R02804,-81.4886246295972
2330,R02805,-40.21122441355436
2331,R02807,30.876528393036324
2332,R02808,-121.4270905079452
2333,R02809,-4.117397216248548
2334,R02810,83.10815127033149
2335,R02811,40.7292955974963
2336,R02813,-0.4336848305715506
2337,R02814,1262.2504345867692
2338,R02815,277.6582066190851
2339,R02816,-221.9314403715579
2340,R02817,-249.23028357492325
2341,R02819,38.694597195640654
2342,R02820,34.987779421462164
2343,R02821,8.724882599777459
2344,R02822,162.97724925919437
2345,R02823,42.79402743395654
2346,R02824,-15606.59537083395
2347,R02825,-60.45411883776109
2348,R02826,81.4886246295972
2349,R02827,81.4886246295972
2350,R02828,81.4886246295972
2351,R02829,46.50084520813503
2352,R02830,-442.7404426788321
2353,R02831,-10.648031506187124
2354,R02832,-1.2446119135934168
2355,R02833,-103.71270204952839
2356,R02834,-1.0865476836161179
2357,R02836,-1.2171027176179905
2358,R02837,-3.8960269517324377
2359,R02838,81.48862211154015
2360,R02839,-257.87198735521565
2361,R02840,1.086547398440871
2362,R02841,17.215057747228457
2363,R02843,-422.120964503712
2364,R02846,-186.6379664840866
2365,R02847,-450.2369118700042
2366,R02848,-12.057805043677092
2367,R02849,-13.381887998958916
2368,R02850,-14.429628732240246
2369,R02851,-162.16163598200933
2370,R02852,0.24932102003066348
2371,R02853,-16.212369600012273
2372,R02855,20.34818002545626
2373,R02856,20.217624991454613
2374,R02857,41.579178632652784
2375,R02858,30.950467543190143
2376,R02859,30.950468074873697
2377,R02860,-81.59737302185613
2378,R02861,67.84081478019698
2379,R02862,25.09430008693201
2380,R02863,0.03474038800762003
2381,R02864,-3.238791092126121
2382,R02865,-18.112868387012327
2383,R02866,-9.252330360892024
2384,R02867,-19.43695134229381
2385,R02868,-20.48469207557548
2386,R02869,1.886908793876394
2387,R02872,-12.187188976620291
2388,R02874,81.4886246295972
2389,R02875,-1042.9770267230042
2390,R02876,-2037.2156157399297
2391,R02877,-112.39356539996945
2392,R02878,24.658787321625823
2393,R02879,81.4886246295972
2394,R02880,-277.6868917689394
2395,R02882,61.2059485989471
2396,R02884,8.459566915349797
2397,R02885,-44.906429665708906
2398,R02886,-526.9744471033554
2399,R02888,-253.04936435441618
2400,R02889,244.13598050619993
2401,R02890,-247.77716253502763
2402,R02892,17.215057747229594
2403,R02893,-21.33832307193711
2404,R02894,-80.06227987205088
2405,R02895,40.00640957458836
2406,R02896,13.186665693773648
2407,R02897,-50.954849482656414
2408,R02898,96.74246001458198
2409,R02899,-729.9621554469622
2410,R02901,-43.72259401950302
2411,R02902,3.7104411992228847
2412,R02903,8.459566915349797
2413,R02904,1140.8407448143607
2414,R02905,0.0
2415,R02906,-48.157717936654535
2416,R02907,-61.97973063194853
2417,R02908,-93.45364256488874
2418,R02909,-327.148727382742
2419,R02910,7.3450420540617145
2420,R02911,-23.238899829751546
2421,R02912,-11.975473791519903
2422,R02914,9.596701154818604
2423,R02915,-47.19634519361489
2424,R02917,-121.4270905079452
2425,R02919,-81.92202976955159
2426,R02920,-7.6434428229180185
2427,R02921,-9.216798311460707
2428,R02922,11.521081023988444
2429,R02923,-102.16208265579732
2430,R02924,-162.14893834732044
2431,R02925,-7.4732947340401665
2432,R02926,15.726382314993941
2433,R02927,-10.77805630111726
2434,R02928,10.836794438378774
2435,R02929,-23.152840263063126
2436,R02930,-4.212358484841118
2437,R02931,-7.61783384955055
2438,R02932,-52.20161430590667
2439,R02933,-21.42362323148683
2440,R02934,0.0
2441,R02935,-6.245217800866612
2442,R02936,-6.375772834867348
2443,R02937,-9.743526788056428
2444,R02938,-13.619135504485257
2445,R02940,-38.15276104655686
2446,R02941,-37.97011610326808
2447,R02942,-71.56945246844892
2448,R02943,-94.53579561040719
2449,R02944,-1.0865473984404161
2450,R02945,-1.0865473984404161
2451,R02946,15.309446221629742
2452,R02948,-17.296743990416644
2453,R02949,1.6795773295396543
2454,R02950,-386.17913978891414
2455,R02951,-51.39824208618461
2456,R02952,-14.825784483478913
2457,R02953,201.88271141053187
2458,R02954,161.16321575356505
2459,R02955,-9.935924520122171
2460,R02957,-61.19567732840437
2461,R02960,81.4886246295972
2462,R02961,-121.4270905079452
2463,R02962,-62.843854169584404
2464,R02963,2.0922651977497964
2465,R02964,-49.24379507001072
2466,R02965,-84.82022000000674
2467,R02968,-343.7603455892605
2468,R02969,18.672703909545362
2469,R02970,-9.382088026838524
2470,R02971,-16.37799591203691
2471,R02972,-20.233871665841377
2472,R02973,-3.740199424846274
2473,R02974,-68.84623233140371
2474,R02975,12.650527399959401
2475,R02976,-9.122682730233237
2476,R02978,17.922881636810644
2477,R02979,37.83905023325937
2478,R02980,8.459566915349797
2479,R02982,-7.37004658103568
2480,R02983,-19.887648244760726
2481,R02984,2.2305400479465334
2482,R02985,3.7019024034600108
2483,R02986,-10.501437223680796
2484,R02987,-81.52390612586305
2485,R02988,59.251987152114
2486,R02989,59.12143211811281
2487,R02990,-3.446095096466024
2488,R02991,-21.795981809868493
2489,R02992,-28.293420323829366
2490,R02993,-81.48967383525783
2491,R02994,-1.0865469110335653
2492,R02995,-346.76342512676774
2493,R02996,0.0
2494,R02997,-57.612961313585515
2495,R02998,-34.141326177602195
2496,R02999,-5.741516176034338
2497,R03001,-8.022601278096943
2498,R03003,-121.4270905079452
2499,R03004,-12.627463242675674
2500,R03005,-24.89106222028022
2501,R03006,81.44030325575851
2502,R03008,-0.028005740865523876
2503,R03009,-0.027914210512790305
2504,R03012,20.510442843324427
2505,R03013,-18.269426687144865
2506,R03014,-1.8035578692960712
2507,R03015,-19.327723917058904
2508,R03016,-58.26610647990245
2509,R03017,-81.06561358471322
2510,R03018,-9.380277296528334
2511,R03019,-325.1325890549598
2512,R03020,0.0
2513,R03021,18.670432858381673
2514,R03022,18.670432858381673
2515,R03023,43.23966920790086
2516,R03024,-3.0671515417859396
2517,R03025,-39.94848582238842
2518,R03026,3.2759179325111774
2519,R03027,3.7235009533928434
2520,R03028,-16.932977712576132
2521,R03030,-1.2504778134866683
2522,R03031,-8.554408980186736
2523,R03032,-41.014035342031704
2524,R03033,-41.01403194598201
2525,R03034,-23.68311227871601
2526,R03035,-20.773200362005127
2527,R03036,-16.745325100950936
2528,R03037,-41.140093755420466
2529,R03039,0.0
2530,R03040,36.01692640972004
2531,R03043,20.670043949831324
2532,R03044,-20.53948891583036
2533,R03045,-2.2979687186182645
2534,R03046,9.697035773398284
2535,R03048,31.353175357256077
