,!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol)
310,R00390,203.8065764908131
311,R00391,-103.87731226926144
312,R00392,0.0
313,R00393,1604.126108959223
314,R00394,-1599.9717544580021
315,R00395,1397.1938674660983
316,R00396,24.0488317328593
317,R00397,-2.584321972383634
318,R00398,21.90430851896076
319,R00399,32.19497735310847
320,R00400,-3.2562838376102263
321,R00401,-0.04099306695661653
322,R00402,49.48566129639039
323,R00405,-0.953108216432156
324,R00406,-5.940214604261428
325,R00407,-36.967754988318916
326,R00408,51.243316153446
327,R00409,5.947733057781733
328,R00410,12.649533109618915
329,R00411,-3.9884220093246654
330,R00412,-104.2853664177593
331,R00414,-31.897498694352066
332,R00416,-6.369742094866524
333,R00417,-693.8572114696678
334,R00418,1.526206558732838
335,R00420,1.5336111607948624
336,R00421,-55.613963770733335
337,R00422,-1287.6824219296827
338,R00424,-96.80979655887396
339,R00425,-109.22426830522514
340,R00426,-56.94579536816744
341,R00428,0.2809818213241897
342,R00429,-31.113391997024337
343,R00430,19.330852514257856
344,R00431,13.490246704264337
345,R00432,1.7640443194966338
346,R00434,-12.376211981830956
347,R00436,-4.8950127697805
348,R00444,23.277360787818417
349,R00445,-31.69452148653704
350,R00446,22.6993915285789
351,R00447,-105.87058627712669
352,R00448,-232.92563365240204
353,R00449,-465.0466659469107
354,R00451,-5.294244714297179
355,R00452,27.719272028673004
356,R00453,-1.3494402042802562
357,R00454,-36.17147156214014
358,R00457,-1.753821144947267
359,R00458,-7.341783202863155
360,R00459,-165.83903732958947
361,R00460,3.65252791993953e-05
362,R00461,-4.016338999661514
363,R00462,-12.949940372713684
364,R00463,18.775396501875832
365,R00465,32.44977695185571
366,R00466,-170.53162168378736
367,R00468,-25.868511464813764
368,R00469,-5.655707732354784
369,R00470,17.885698529835395
370,R00471,16.917069853819356
371,R00472,47.20429775371436
372,R00473,16.176757369656997
373,R00474,18.256325886092924
374,R00475,-88.27013861151853
375,R00476,-104.28525923223177
376,R00477,17.703523296593772
377,R00478,4.9101840972302
378,R00479,9.543080322741503
379,R00480,17.232514172119295
380,R00481,-69.42173487496466
381,R00482,-17.782650728954252
382,R00483,-40.11432345143129
383,R00484,-14.75685142111385
384,R00485,-20.13821247579594
385,R00486,76.63479695640606
386,R00487,-30.01128178515836
387,R00488,-13.501972979845164
388,R00489,-6.803716716177632
389,R00490,12.87818278582668
390,R00491,5.419852794624546
391,R00493,-209.25569917638015
392,R00494,-3.551129310666454
393,R00497,-36.98914108367467
394,R00499,-43.270536821006885
395,R00501,-58.64303687581082
396,R00502,2.345072368840192
397,R00503,-22.05585879319142
398,R00504,205.00944758754895
399,R00505,1.0693643327290374
400,R00506,115.94318713215102
401,R00507,-111.42944235877144
402,R00508,-12.065964515237148
403,R00509,-25.85489868951322
404,R00510,-9.531659934423146
405,R00511,-13.80537698836779
406,R00512,2.0611396503844617
407,R00513,-24.115486216382465
408,R00514,-39.98200285513573
409,R00515,-61.897598995632194
410,R00516,-19.584406205839514
411,R00517,-21.39833368045356
412,R00518,-14.893644949072069
413,R00519,-14.507201777760429
414,R00521,-17.965100347148244
415,R00522,-5.217332455275681
416,R00524,-31.47521030032425
417,R00525,-34.605741731220746
418,R00526,-32.950873130667105
419,R00527,-18.00701993171151
420,R00528,-145.941172778048
421,R00529,46.507328233817816
422,R00530,68.24269586549462
423,R00531,-106.75986416104554
424,R00532,131.793678922179
425,R00533,-173.47225459328524
426,R00534,152.11576080154774
427,R00535,-295.7179971023097
428,R00536,-298.5151183966525
429,R00537,-298.5151183966518
430,R00538,-54.494426512498194
431,R00539,-55.87297918786427
432,R00540,-2.960771622726895
433,R00542,518.1818938883534
434,R00543,51.15916758515509
435,R00545,676.3625892649516
436,R00546,205.95073766746566
437,R00547,726.6303698729542
438,R00548,-7.368615305241157
439,R00549,-30.552247899509666
440,R00550,-9.142770248314491
441,R00551,-33.37661873447536
442,R00552,-39.76796949985763
443,R00554,-4.523083793344881
444,R00555,-1053.3979726835125
445,R00557,-1246.4588292793078
446,R00558,5.670690511586471
447,R00559,-444.20959136659116
448,R00562,19.35743971299803
449,R00563,2.4235878878607764
450,R00565,2.102810379327252
451,R00566,7.6963091696655965
452,R00567,18.034288069421734
453,R00568,-29.06746703064411
454,R00569,-38.10109171357042
455,R00570,0.1802285088200506
456,R00571,-8.85339617410682
457,R00572,16.433471469509357
458,R00573,-25.906697756377696
459,R00574,-14.834731736958851
460,R00575,-40.23756469025011
461,R00576,-11.324852602297199
462,R00577,1135.4678804540818
463,R00578,-57.16762503370211
464,R00579,6.229479507897054
465,R00581,29.79487431803932
466,R00582,-9.732864096585253
467,R00584,-6.452631476488705
468,R00585,5.7460425851794525
469,R00586,-7.653335845597667
470,R00588,-3.4220782764467117
471,R00589,-1.412736152551588
472,R00590,-7.215336029398017
473,R00594,-156.0167395300807
474,R00595,-156.0167395300807
475,R00596,-156.0167395300807
476,R00597,-156.0167395300807
477,R00598,-156.0167395300807
478,R00599,-156.0167395300807
479,R00600,-156.0167395300807
480,R00601,-156.0167395300807
481,R00602,-290.7321912331225
482,R00603,-105.92779081012422
483,R00604,-68.94814361592512
484,R00605,21.872960944034503
485,R00606,-106.26153128898162
486,R00608,-98.86441401351969
487,R00609,-105.91915946036859
488,R00610,-72.30223465497214
489,R00611,-106.1747601391195
490,R00612,-64.58982159221851
491,R00614,-90.8211045599599
492,R00615,19.787921708820043
493,R00616,7.568954493630031
494,R00617,-57.70878491357064
495,R00618,-45.48981769838063
496,R00619,-13.768345592654327
497,R00621,-16.49915971814454
498,R00623,49.81398149672691
499,R00624,49.81398149672691
500,R00625,46.22025936236946
501,R00626,-55.87297918786427
502,R00627,-103.87731226926144
503,R00628,51.33721325412428
504,R00629,-4.203875978887368
505,R00630,-104.3084080092252
506,R00631,-54.494426512498194
507,R00634,-58.08814864685564
508,R00635,-0.014342806095726246
509,R00636,0.0
510,R00637,104.29406520312948
511,R00638,-104.3084080092252
512,R00639,0.0
513,R00640,-104.32760727783727
514,R00643,-133.54352070314872
515,R00644,-333.9078200588054
516,R00645,-104.25598147311086
517,R00646,-540.9084237855304
518,R00647,0.02626094172262583
519,R00648,-107.288355158828
520,R00649,-0.6350179952685266
521,R00650,-10.294637533859486
522,R00651,-69.05520856826871
523,R00652,-19.767932795759464
524,R00653,-26.194071536912304
525,R00654,-9.9960902968906
526,R00655,-2.5333940974849156
527,R00656,-11.427989107072051
528,R00658,-3.810821246432269
529,R00659,21.144779988872017
530,R00660,-14.826526316126639
531,R00661,19.377307573203865
532,R00662,-54.46845161263755
533,R00664,-104.02359981065143
534,R00665,-4.142134304564564
535,R00666,32.80806274191718
536,R00667,-7.342555962521601
537,R00668,-50.40595201615075
538,R00669,-7.81505604679063
539,R00670,-17.474564815962594
540,R00671,-24.018298938102106
541,R00672,-9.544635389953157
542,R00673,19.881165055542056
543,R00674,-49.335730318272354
544,R00675,-15.052044015412775
545,R00676,-15.069503409592016
546,R00677,-135.78941897296636
547,R00678,-343.15908796792064
548,R00679,-476.846215043621
549,R00681,-383.3231572081278
550,R00682,2.378536090787094
551,R00683,-17.738431676864394
552,R00684,-39.505256688938516
553,R00685,-23.539392527045038
554,R00686,-66.92038244287508
555,R00688,23.911458788218624
556,R00689,-96.82591616933588
557,R00690,-469.0220920765129
558,R00691,-65.08548025116768
559,R00692,-0.13737294464107208
560,R00693,-40.79304345890296
561,R00694,-0.5417538853080828
562,R00695,3.3936567822511563
563,R00697,-4.491094440735338
564,R00698,-335.1937878801758
565,R00699,-15.664567793627953
566,R00700,-47.276824008537915
567,R00702,-167.86656257132677
568,R00703,15.057588729952613
569,R00704,11.979246497064196
570,R00705,-25.43519108726332
571,R00706,-25.452650481444152
572,R00707,-53.893904654632024
573,R00708,-53.9113640488124
574,R00709,5.3077271932463645
575,R00710,-72.8446132513609
576,R00711,-72.8620726455406
577,R00713,-59.62167219963385
578,R00714,-59.639131593814
579,R00715,26.225676029210035
580,R00716,26.208216635029657
581,R00717,32.467236346035406
582,R00719,-39.181318463918366
583,R00720,-36.52278874518882
584,R00722,1.2604552591670881
585,R00723,-88.0603980789601
586,R00724,15.35324471916141
587,R00725,-30.10966812652225
588,R00726,9.512638909167435
589,R00727,-2.2135634756002673
590,R00728,-27.23421113536574
591,R00729,-96.82359508807367
592,R00730,52.17800868976893
593,R00731,-406.34092928307064
594,R00732,-21.628561874780416
595,R00733,-21.646021268960794
596,R00734,-0.5394328040458731
597,R00735,-92.12079692235613
598,R00736,-56.97640087353716
599,R00737,-41.021547662182485
600,R00739,-48.98753652450972
601,R00740,-21.519692345123303
602,R00742,-16.992008893239472
603,R00743,-11.67579734544779
604,R00744,63.784666234404725
605,R00746,9.3939513367784
606,R00747,-80.88883170301176
607,R00748,-41.91090287176923
608,R00749,-37.39386833089981
609,R00750,-11.719817878375522
610,R00751,10.555354756728434
611,R00753,24.573108420600335
612,R00754,9.411410730958778
613,R00755,-12.867229145474312
614,R00756,-31.544357437019016
615,R00758,-2.3823941747884874
616,R00760,-26.722378648238305
617,R00761,-48.14284251334924
618,R00762,-6.3765057677315795
619,R00763,-35.76404771768237
620,R00764,-9.808989805342208
621,R00765,5.036893980855922
622,R00766,-5.946083227808913
623,R00767,-31.724585945839067
624,R00768,-22.09019556312694
625,R00769,-27.013277426475838
626,R00770,-32.804812696187014
627,R00771,2.028806974398208
628,R00772,-1.8886257024689712
629,R00774,21.2464389961996
630,R00775,-35.47942911380255
631,R00776,4.877777337592107
632,R00777,-65.60494330344045
633,R00778,-71.54331982953951
634,R00782,-15.345270371969406
635,R00783,-52.1542040046126
636,R00784,-52.1542040046126
637,R00785,-52.1542040046126
638,R00787,346.25709561005107
639,R00789,346.20471742751107
640,R00790,360.8391374968302
641,R00791,125.42205250653615
642,R00792,157.2723034142873
643,R00793,-2.157913070277573e-05
644,R00794,120.56137187760964
645,R00796,120.5439124834295
646,R00798,-157.2723034142873
647,R00799,-2.458819918093937
648,R00800,-192.21978337949236
649,R00801,-24.694746108800587
650,R00802,-21.986723249498027
651,R00803,-8.183360555245486
652,R00804,-55.87297918786427
653,R00805,-17.505584262991626
654,R00806,-12.253182934288361
655,R00807,-8.488379785350617
656,R00808,-104.32091892679819
657,R00809,-33.5900380184662
658,R00810,-19.911317730393876
659,R00811,-55.41271623777493
660,R00812,-94.37622661020418
661,R00813,-92.76417657283747
662,R00814,-94.39368600438434
663,R00815,-432.1745938434051
664,R00816,-269.5497762630097
665,R00817,-331.0113830261397
666,R00818,-431.83903992606133
667,R00821,0.5773937962479181
668,R00822,1.450188349513894
669,R00823,-443.4743443243401
670,R00825,-443.4568849301604
671,R00827,-18.321146485830923
672,R00828,-381.5768445812038
673,R00829,28.62747307339623
674,R00830,20.44500661613887
675,R00832,-15.749452461960914
676,R00833,-8.357970305359231
677,R00834,0.03249610919328916
678,R00835,-15.44271163198755
679,R00836,-27.335126216587696
680,R00837,-9.612802826501365
681,R00838,-20.439818784908084
682,R00839,-20.439818784908084
683,R00841,-12.910624373241355
684,R00842,13.942163601131597
685,R00844,13.924704206950992
686,R00845,19.56042062849201
687,R00846,-106.79521135642283
688,R00847,-25.010238831509298
689,R00848,15.69981845818711
690,R00849,-104.2884212276943
691,R00850,-3.8389740358451263
692,R00851,1294.1230949081944
693,R00853,-21.914607937154983
694,R00854,-28.642785307470604
695,R00855,-60.06108118216861
696,R00856,-1.8365178134639564
697,R00857,257.4629150358916
698,R00858,75.50776736557356
699,R00859,90.14218743489283
700,R00860,-38.27877139232589
701,R00861,-325.8757375180645
702,R00863,-239.5364048415522
703,R00864,5.588012192827868
704,R00865,-104.31047756690737
705,R00866,-25.86889502192355
706,R00867,-22.430760202044326
707,R00868,-1.7769587897739711
708,R00870,-1.7944181839538942
709,R00871,8.05365216471455
710,R00872,-38.496193436337286
711,R00873,-104.31153301018605
712,R00874,-15.97492743611349
713,R00875,-0.10388895806386245
714,R00876,-27.982833907405848
715,R00877,-2.787314611633633
716,R00878,-1.747579253488766
717,R00880,-45.8187481622399
718,R00881,-48.75941759063301
719,R00883,10.831837318213502
720,R00885,-8.186377777534972
721,R00888,-55.42081511274982
722,R00889,1.6876166373920114
723,R00890,127.57406469486273
724,R00891,-14.109294890760893
725,R00892,-18.606720956739537
726,R00893,-105.22462958187009
727,R00894,-41.61155300784253
728,R00895,-17.588978202079943
729,R00896,-17.588978202079943
730,R00897,-49.969213810166366
731,R00899,6.310096992682361
732,R00900,-3.7084272758806947
733,R00901,-289.0291774680223
734,R00903,-9.178277005111454
735,R00904,-63.536156045048074
736,R00905,-36.75005283780669
737,R00906,21.94969951844655
738,R00907,4.6684547424116545
739,R00908,-5.072835683078608
740,R00909,-13.627772782419697
741,R00910,-37.23575921085097
742,R00911,-0.6851039938998724
743,R00912,-16.398668770109055
744,R00913,-64.11862304339769
745,R00915,-353.4167818426474
746,R00916,-157.15953558525283
747,R00917,-74.735141475773
748,R00918,-7.6622562450751275
749,R00919,48.8364631657289
750,R00920,12.648351629606168
751,R00921,20.55110072240268
752,R00922,-30.10842998862472
753,R00923,-8.005513158389533
754,R00925,-9.683321092870983
755,R00926,-880.7773368708038
756,R00927,31.290073728991274
757,R00928,7.055960069352977
758,R00930,-2.1649073483958716
759,R00931,48.95093360555846
760,R00932,50.958137114861714
761,R00934,-15.06474793180405
762,R00935,-29.91973982486752
763,R00936,13.550516891694315
764,R00937,6.6290170537556605
765,R00939,13.533057497514392
766,R00940,6.5940982653958145
767,R00941,-50.604550721003534
768,R00942,-175.7881265534263
769,R00943,-1.840973655687094
770,R00944,-36.07988954906318
771,R00945,6.005925586195019
772,R00946,-2.7770479915670876
773,R00947,-14.861833544784623
774,R00948,-8.459881998106994
775,R00949,-27.556031502219184
776,R00951,-51.79265392912055
777,R00952,3.695454875932569
778,R00953,2.86767963420823
779,R00954,-2.067335275663936
780,R00955,-0.8871834995595691
781,R00956,-5.535176108206997
782,R00957,-18.77156765467612
783,R00959,0.7042807153069361
784,R00960,-6.146553851024464
785,R00961,-13.526965854344411
786,R00962,-25.375941475550462
787,R00963,-7.56678214468409
788,R00964,-30.35408106006662
789,R00965,-13.536400294986208
790,R00966,33.27574238886717
791,R00967,-25.82300104952367
792,R00968,-27.636928524137716
793,R00969,-62.95560519062178
794,R00970,-31.614536319234162
795,R00973,-10.416886601776213
796,R00974,-22.544800854374074
797,R00975,-131.05657705971396
798,R00976,-157.26916547070178
799,R00977,-10.31920210215958
800,R00978,-10.33666149633973
801,R00980,-444.0342787264083
802,R00982,-21.836547068330447
803,R00983,-458.9386236407709
804,R00984,-9.601234480298558
805,R00985,-101.24540323154669
806,R00986,-118.298704813818
807,R00987,-63.115046105489796
808,R00988,-44.70114147468087
809,R00989,-17.856106521385698
810,R00990,0.7712048192614702
811,R00991,-123.55795248558604
812,R00993,-118.252875237569
813,R00994,2.8305706272140014
814,R00995,-9.79889164003248
815,R00996,-23.597799408982183
816,R00997,41.70489357448221
817,R00998,31.90822901671794
818,R00999,-70.34319685243506
819,R01000,6.967944939931613
820,R01001,1.7142001355684329
821,R01003,-14.976663214809243
822,R01004,-42.84364475070706
823,R01005,233.5601769985309
824,R01006,-270.5081060416203
825,R01007,5.259428555554678
826,R01008,233.79584865204788
827,R01009,242.2726788925246
828,R01010,-14.620399687423209
829,R01011,-23.300463517327103
830,R01012,-39.91416349565631
831,R01013,1398.4115161358886
832,R01014,19.35630194902558
833,R01015,-5.635716421540906
834,R01016,-59.489314413996574
835,R01018,-23.12442849876095
836,R01019,-140.05776828670724
837,R01021,-29.54145099502125
838,R01022,-114.77337350139577
839,R01023,-9.917844398470095
840,R01025,-104.30838146112126
841,R01026,-33.595410366533315
842,R01027,-733.5530140949104
843,R01028,621.8019644517492
844,R01029,625.0407301067978
845,R01030,-265.7303724846352
846,R01031,-52.16820260534823
847,R01032,52.168202605348185
848,R01033,52.94435299952784
849,R01034,12.232388286949345
850,R01036,27.438130530794524
851,R01039,12.214928892769649
852,R01041,27.42067113661392
853,R01043,-27.14791578427552
854,R01044,4.233879298510601
855,R01045,-104.30844170977423
856,R01047,-33.571878627019586
857,R01049,-16.538652397212843
858,R01050,-22.46480473441477
859,R01051,-35.43310578531862
860,R01052,6.739079056801074
861,R01053,-52.89422025392105
862,R01054,-45.25624735235226
863,R01055,-33.56937915770827
864,R01056,2.2406815245908547
865,R01057,-11.544766905187089
866,R01058,-65.2768313791621
867,R01059,-32.870489339631376
868,R01061,-8.016614722418353
869,R01063,-8.034074116598049
870,R01064,13.864452262911158
871,R01066,20.253996359537382
872,R01067,11.021783461830182
873,R01068,29.21659032879529
874,R01069,24.136612281377722
875,R01070,24.136612281377722
876,R01071,55.96527918754526
877,R01072,75.7405421614567
878,R01073,66.72598504691393
879,R01074,1166.2128424714579
880,R01075,-21.83775893125903
881,R01076,-15.721851307548803
882,R01077,4.065098477228673
883,R01078,0.8941417384640999
884,R01079,-74.56621825100683
885,R01080,-5.35911641589621
886,R01081,2.699848760635291
887,R01082,3.4222303932659486
888,R01083,16.295597460862723
889,R01085,-53.76938332532754
890,R01086,13.288917072958498
891,R01087,-7.580510603450946
892,R01088,24.132842291818406
893,R01089,-27.363064183273252
894,R01090,-0.3203703817077894
895,R01091,7.933813041420365
896,R01092,-24.652779682213918
897,R01093,-6.2756625185734265
898,R01094,-27.40235015012786
899,R01095,-6.258203124393958
900,R01096,-32.38060460736688
901,R01097,-27.419809544308237
902,R01098,-183.22345740261812
903,R01099,-112.99237827129922
904,R01100,-10.76158471931899
905,R01101,-10.74493712543449
906,R01103,2.211496618926958
907,R01104,-2.1144747783703792
908,R01105,-148.76063064466155
909,R01106,-157.2723034142873
910,R01108,30.44153996003979
911,R01109,23.15464173205305
912,R01110,4.162072540483905
913,R01111,-5.464987233541706
914,R01113,27.74559303513047
915,R01115,104.30731496369536
916,R01117,218.5094010864252
917,R01120,-1509.2277478626272
918,R01121,-33.30978359435289
919,R01122,-480.9180844787278
920,R01123,-4.838817696186425
921,R01126,-5.273785911978031
922,R01127,19.624173934456053
923,R01128,-15.869915149452822
924,R01130,7.789937772512985
925,R01131,-32.64707729277279
926,R01132,27.843968380562217
927,R01134,-273.7009755388631
928,R01135,-15.650846576739468
929,R01137,2.391591985459627
930,R01138,14.22210799286978
931,R01139,-31.240804852813767
932,R01140,-29.11397063369759
933,R01142,-365.7712635672947
934,R01143,-365.75380417311453
935,R01144,-11.816097926504995
936,R01145,168.67594824641293
937,R01146,-104.3084080092252
938,R01147,-1.4480820106929855
939,R01148,0.12884597495713024
940,R01149,-9.79894479678262
941,R01150,-34.8879856689818
942,R01151,-94.17478295524494
943,R01152,-32.35786455851772
944,R01153,-4.385996014530569
