,!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol)
84,R00103,-21.851079510611612
85,R00104,-0.32860011520494936
86,R00105,-3.101699950375064
87,R00106,-29.43106734074695
88,R00108,-29.43106734074695
89,R00109,-29.43106734074695
90,R00111,29.233623816778163
91,R00112,2.7730998351697735
92,R00113,-341.4524088882665
93,R00114,68.2257489822016
94,R00115,35.28483182065463
95,R00118,-26.692226535166697
96,R00119,-9.484081501915057
97,R00120,-114.271117112697
98,R00122,-19.401140287258556
99,R00123,-68.10321655483962
100,R00124,0.0
101,R00125,-31.241459335313266
102,R00126,4.220632684941734
103,R00127,-7.619686363112805
104,R00128,-31.76046426700521
105,R00129,-52.94351183921117
106,R00130,16.295193072413667
107,R00131,-51.871488605833036
108,R00132,30.184578487739252
109,R00134,-8.265661289583818
110,R00135,139.70454320576775
111,R00137,-1.3350566829485615
112,R00138,-41.22041074426807
113,R00139,4.189332563226401
114,R00140,2.926062783191128
115,R00141,-32.717837827942716
116,R00143,-51.619705230505474
117,R00145,93.63923722695893
118,R00146,87.28987465161129
119,R00148,-28.73126831727211
120,R00149,23.04200818738761
121,R00150,43.87585892648973
122,R00152,-75.25737650203988
123,R00153,118.99873126295326
124,R00155,-19.16408775553907
125,R00156,-1.4380854382738448
126,R00157,-6.181600924838904
127,R00158,-7.856738894832347
128,R00159,-25.582741212097467
129,R00160,-14.518344649358255
130,R00161,-8.667791544202373
131,R00162,4.48623568019508
132,R00164,-40.58872633302121
133,R00173,-14.618565362203135
134,R00174,-12.402261288167836
135,R00175,62.921033395243114
136,R00177,88.34116749743352
137,R00178,-34.658570773330496
138,R00179,-42.599156962795405
139,R00180,58.08207301086645
140,R00181,-43.47318541368533
141,R00182,-17.750455673945794
142,R00183,-17.759027612748817
143,R00184,-23.62177297220046
144,R00185,-9.261799037622097
145,R00187,-33.18666019434312
146,R00188,-18.246039041910656
147,R00189,-12.429455086417647
148,R00190,13.442306376167636
149,R00191,-33.682260191895864
150,R00192,34.736104966831306
151,R00193,-33.99834067848646
152,R00194,-16.1428080804765
153,R00195,-1.4043023072388934
154,R00196,-58.78663776571277
155,R00197,-58.770121839334294
156,R00198,-58.770121839334294
157,R00199,13.686272122928358
158,R00200,33.08741241018691
159,R00203,0.39089036828534063
160,R00205,-2.3822094668850013
161,R00206,36.92210286699803
162,R00207,-166.32832794810767
163,R00208,-60.10823906055801
164,R00209,-24.86079317682413
165,R00210,-27.633893011995042
166,R00211,-177.18984194534693
167,R00212,19.368231722411124
168,R00213,-396.54199909435306
169,R00214,21.55776200517755
170,R00215,29.46054572704452
171,R00216,18.784662170007664
172,R00217,-28.645788117429476
173,R00218,107.02067474640644
174,R00219,34.38844231341228
175,R00220,-30.23905960553398
176,R00221,-28.82605653125077
177,R00223,-30.23905960553398
178,R00224,-27.80130865274127
179,R00226,41.29616159313309
180,R00227,-21.769020506234952
181,R00228,2.9405154759166408
182,R00229,-5.251806144136545
183,R00230,10.86151399723883
184,R00233,-28.293922865478805
185,R00235,-1.4171156873254631
186,R00236,-1175.2139335745937
187,R00237,5.885714985514724
188,R00238,24.444740276882158
189,R00239,19.97966878496888
190,R00243,56.57287300566577
191,R00245,-13.919498721917307
192,R00248,53.799773170495996
193,R00250,-95.75617576285595
194,R00251,-1.2845765403044993
195,R00253,-12.594850838666218
196,R00254,78.10319149263832
197,R00256,-14.425975811705214
198,R00257,-26.85543089812296
199,R00258,0.008583550669413853
200,R00259,-15.074786022004787
201,R00260,0.5652714409776252
202,R00261,-35.55893785044782
203,R00262,-5.687492218366344
204,R00263,-233.63291233990134
205,R00264,-8.676386826715088
206,R00265,-20.02680443539407
207,R00267,12.114631603525595
208,R00268,-24.366778252622098
209,R00269,-3.2140882430647224
210,R00270,42.139164731311226
211,R00271,-17.606594763003272
212,R00272,-28.600866461770295
213,R00273,-186.01838448128237
214,R00274,-306.1675770676118
215,R00275,67.49529052156736
216,R00277,-94.8610938960355
217,R00278,-108.81465517785472
218,R00279,-96.32144720383354
219,R00280,-58.668841249969134
220,R00282,-29.43106734074695
221,R00283,-15.195153840947938
222,R00284,-87.40013514660012
223,R00286,33.23648879125369
224,R00287,-20.60371214062917
225,R00289,-0.9072860829371621
226,R00291,2.918375668718454
227,R00292,362.6981437212118
228,R00293,-63.87456412556047
229,R00294,58.668841249969134
230,R00295,-87.33189257304475
231,R00297,-58.770121839334294
232,R00298,-58.643710078384345
233,R00299,-14.665670090918923
234,R00300,15.514827708896746
235,R00301,6.20756536563465
236,R00302,-131.8604394078557
237,R00303,-12.355156559452219
238,R00304,-19.845784184213024
239,R00305,-58.66884000534702
240,R00306,-12.79508884519089
241,R00307,-0.1185071690583186
242,R00308,-383.9835522905151
243,R00310,3.3323970086033796
244,R00311,162.12444382380215
245,R00312,-934.6856073167578
246,R00313,-934.6856073167578
247,R00314,-934.6856073167578
248,R00315,5.609707853102293
249,R00316,1173.7968178872686
250,R00317,-32.630534503473676
251,R00318,-82.66168525584047
252,R00319,-496.4545060077395
253,R00320,9.394703759403995
254,R00321,-25.393487287946954
255,R00322,-1196.9829540808287
256,R00324,-37.49839602645005
257,R00325,2.9973048319095597
258,R00326,-89.22994296265132
259,R00327,-18.864770923668814
260,R00328,-20.564435383436717
261,R00329,-40.58872633302121
262,R00330,-4.252277993999883
263,R00331,4.48623568019508
264,R00332,-6.456391266935043
265,R00333,33.211050384808175
266,R00334,4.48623568019508
267,R00335,-22.768548656371998
268,R00336,-33.682310717832095
269,R00337,-17.014773490369464
270,R00338,-41.58626608772849
271,R00339,-33.556910523508776
272,R00340,-33.556910523508776
273,R00341,4.441624292757574
274,R00342,50.20355012260677
275,R00343,47.430450287436884
276,R00344,-4.562014444210959
277,R00345,31.462450943128495
278,R00346,8.226620199058814
279,R00347,-25.540768321938486
280,R00348,-8.107961853630599
281,R00350,17.517863818017673
282,R00351,25.58268698652617
283,R00352,-1.4381396638451776
284,R00353,0.3518652519506844
285,R00354,13.36750867380134
286,R00355,3.8959325831547744
287,R00357,-91.8602431797012
288,R00359,-97.04017077927088
289,R00360,-102.12549864591489
290,R00361,-57.97412368568432
291,R00362,3.813666480291488
292,R00363,5.7426541959828015
293,R00364,-60.27069100723766
294,R00365,64.92269287291776
295,R00366,-87.40635589560449
296,R00367,22.818988014757053
297,R00368,55.12192986918785
298,R00369,-8.34123631658207
299,R00371,35.70758360221984
300,R00372,8.349819867251426
301,R00373,4.453887284096709
302,R00374,-117.31313533902468
303,R00380,-87.01699057650308
304,R00383,864.0338786625155
305,R00384,35.78042991609459
306,R00385,29.43106734074695
307,R00387,29.43106734074695
308,R00388,58.668839811529445
310,R00390,104.28394283515172
311,R00391,-58.90360429365535
312,R00392,0.0
313,R00393,894.8297434188838
314,R00394,-899.9844611639821
315,R00395,776.0553145670672
316,R00396,56.5814565563353
317,R00397,-24.758439084944087
318,R00398,54.04541898783157
319,R00399,33.04573143037646
320,R00400,-3.887349032485588
321,R00401,-0.0409763421905609
322,R00402,83.08421701859663
323,R00405,-8.543581214254232
324,R00406,-7.360436146058191
325,R00407,-18.477245436117627
326,R00408,30.005571246598592
327,R00409,4.938033066004579
328,R00410,9.258737373980466
329,R00411,-3.229086996291855
330,R00412,-56.65325911492087
331,R00414,-18.910047632444105
332,R00416,-9.57028183786531
333,R00417,-379.5781184243263
334,R00418,1.5286181759486226
335,R00420,1.529560957628405
336,R00421,32.90784182224115
337,R00422,-728.0955397713485
338,R00424,-53.75921693976355
339,R00425,-50.68560912883045
340,R00426,-20.097153295738806
341,R00428,10.451125685300724
342,R00429,12.10161029316339
343,R00430,37.33969040418628
344,R00431,8.693902286756945
345,R00432,-4.291303220255372
346,R00434,5.895067802190553
347,R00436,-13.468179795368671
348,R00444,15.256634909244424
349,R00445,0.9686687967692933
350,R00446,56.8441312849494
351,R00447,-104.25139884521028
352,R00448,-240.55019643158403
353,R00449,-465.7044510538041
354,R00451,-29.83120249450485
355,R00452,56.759288800096215
356,R00453,0.26267472861388796
357,R00454,-26.16419927774166
358,R00457,0.27125827928318813
359,R00458,4.395178771507062
360,R00459,-75.18145466311358
361,R00460,4.888534022029489e-12
362,R00461,-5.326691073538143
363,R00462,-36.41381147432514
364,R00463,23.063531595078416
365,R00465,61.33776965148161
366,R00466,-147.76100620994208
367,R00468,5.625044419963729
368,R00469,-41.057611415444484
369,R00470,17.884391299711325
370,R00471,16.91598293970344
371,R00472,25.81826198253303
372,R00473,14.701452692473993
373,R00474,41.07365545305356
374,R00475,-88.21817928187016
375,R00476,-58.60807451098337
376,R00477,17.842420547047837
377,R00478,3.5005004558091173
378,R00479,8.278074556534776
379,R00480,15.205716019315304
380,R00481,-70.09805079239945
381,R00482,-8.413930190667912
382,R00483,-4.579239733856554
383,R00484,-57.024825227407646
384,R00485,-18.606896459702867
385,R00486,67.64284346417251
386,R00487,-12.552087141462579
387,R00488,-9.216933364772501
388,R00489,-30.245349114064794
389,R00490,14.351005753504722
390,R00491,5.179927599569709
391,R00493,-118.56962850176252
392,R00494,1.1290515183269463
393,R00497,-28.307800905985516
394,R00499,-24.42191408021459
395,R00501,29.212911119146383
396,R00502,-1.7639618317119812
397,R00503,-6.414180151837286
398,R00504,225.88688192078916
399,R00505,1.0680139565002946
400,R00506,359.77976805249335
401,R00507,-65.72387944143418
402,R00508,-18.904346153330955
403,R00509,-8.116480497039902
404,R00510,-5.5451592463968495
405,R00511,-17.773285963172448
406,R00512,-4.823156678615248
407,R00513,-9.247540687198466
408,R00514,-22.197669971756625
409,R00515,-26.891773273061133
410,R00516,-7.809455248924564
411,R00517,-4.995262693199152
412,R00518,-23.695211885946247
413,R00519,-5.492561454413476
414,R00521,4.056769184482086
415,R00522,-28.196774258346842
416,R00524,-29.552881141053362
417,R00525,-33.00925452219539
418,R00526,-31.510032158707787
419,R00527,4.6410993976543296
420,R00528,-90.38676115821849
421,R00529,41.879436136453876
422,R00530,45.66443204275532
423,R00531,-65.06557233001375
424,R00532,150.93025254759766
425,R00533,-163.54306836505577
426,R00534,174.95375562329465
427,R00535,-273.0449970184703
428,R00536,-275.86175897578744
429,R00537,-275.86175897578744
430,R00538,-22.8884113338745
431,R00539,-40.58872633302121
432,R00540,-0.810033939104855
433,R00542,285.5424418738009
434,R00543,28.32922739152778
435,R00545,380.511335014588
436,R00546,115.23990910665653
437,R00547,406.27197288309964
438,R00548,-17.179068671807336
439,R00549,-9.841757978564033
440,R00550,-2.666715512405858
441,R00551,-33.95446194881528
442,R00552,-37.09189296261657
443,R00554,15.824232969039485
444,R00555,-580.6688678647384
445,R00557,-1286.3197090257147
446,R00558,0.7219384846029442
447,R00559,-445.5964036741755
448,R00562,51.35620580007594
449,R00563,31.965276977676922
450,R00565,-0.5753484144374852
451,R00566,-16.305822112684325
452,R00567,18.033794460268837
453,R00568,-30.94754679960478
454,R00569,-27.929934045374416
455,R00570,0.9091073950035025
456,R00571,3.926720149233404
457,R00572,32.17830501518386
458,R00573,-10.499255662471796
459,R00574,1.8425545457425727
460,R00575,2.4290564644132076
461,R00576,-11.220471119309877
462,R00577,629.3621246830053
463,R00578,-19.00521554556161
464,R00579,6.228242108677875
465,R00581,60.62177286454357
466,R00582,-12.328248295432708
467,R00584,-10.907582448637186
468,R00585,4.040316308207792
469,R00586,-6.878011434356608
470,R00588,-4.300920008374192
471,R00589,-1.4130030742832105
472,R00590,-6.146504125361659
473,R00594,-87.01699057650308
474,R00595,-87.01699057650308
475,R00596,-87.01699057650308
476,R00597,-87.01699057650308
477,R00598,-87.01699057650308
478,R00599,-87.01699057650308
479,R00600,-87.01699057650308
480,R00601,-87.01699057650308
481,R00602,-290.7465326007785
482,R00603,-60.28822405086815
483,R00604,-14.750753582024686
484,R00605,53.47897612265831
485,R00606,-58.669163180710555
486,R00608,-98.85007264586366
487,R00609,-58.61014126214748
488,R00610,-70.44337462131662
489,R00611,-58.69067471386394
490,R00612,-64.46464646999712
491,R00614,-68.22972970468308
492,R00615,12.987193868945319
493,R00616,4.822481759113259
494,R00617,-40.00802051931646
495,R00618,-31.8433084094844
496,R00619,-1.8479385862210052
497,R00621,-37.599348426287236
498,R00623,35.78042991609459
499,R00624,35.78042991609459
500,R00625,29.43106734074695
501,R00626,-40.58872633302121
502,R00627,-58.90360429365535
503,R00628,28.107739537286932
504,R00629,-4.137347425960286
505,R00630,-58.668841249969134
506,R00631,-22.8884113338745
507,R00634,-29.237773909222142
508,R00635,-1.4384396891387041e-06
509,R00636,0.0
510,R00637,58.668839811529445
511,R00638,-58.668841249969134
512,R00639,0.0
513,R00640,-59.00333794216161
514,R00643,-133.84447675907307
515,R00644,-325.0794797510948
516,R00645,-64.14306225157293
517,R00646,-472.24522313633145
518,R00647,0.33449740038389564
519,R00648,-106.31718472247815
520,R00649,-0.45712195386397525
521,R00650,12.659898724293498
522,R00651,-46.9481945455682
523,R00652,-18.910828826873598
524,R00653,-24.683509940138777
525,R00654,-8.824889710394302
526,R00655,-2.533509668200395
527,R00656,-35.257607186886275
528,R00658,-3.811249204554933
529,R00659,34.52549784846081
530,R00660,-18.01714113842815
531,R00661,7.530602743679275
532,R00662,-21.51099822356663
533,R00664,-45.299196178665795
534,R00665,-48.73405759203173
535,R00666,61.19525642614087
536,R00667,-4.2562852808054
537,R00668,-31.619114327401448
538,R00669,0.040035063219704625
539,R00670,-40.94227766835655
540,R00671,-22.65726367187007
541,R00672,-9.524317864834416
542,R00673,20.543318537065034
543,R00674,-50.78237814259906
544,R00675,17.18706067236144
545,R00676,14.413960837191667
546,R00677,-135.14198809616008
547,R00678,-341.9735408177179
548,R00679,-478.32445283460277
549,R00681,-405.47010813346145
550,R00682,2.7305946288437184
551,R00683,4.246516239137435
552,R00684,-39.38581233330413
553,R00685,-47.41456431381812
554,R00686,-29.888398892209892
555,R00688,56.325375283062726
556,R00689,-96.00367348545956
557,R00690,-470.3373399902277
558,R00691,-88.36048496312453
559,R00692,-0.2560812732729971
560,R00693,-25.65765423371772
561,R00694,-0.2474977226036401
562,R00695,4.143430305758471
563,R00697,-3.911341207762476
564,R00698,-290.86946903463456
565,R00699,-39.427445516379066
566,R00700,-15.670808829914222
567,R00702,-144.05295898871577
568,R00703,46.729865167278945
569,R00704,43.65100736629847
570,R00705,-15.910061722922478
571,R00706,-18.68316155809316
572,R00707,-15.839143077132803
573,R00708,-18.61224291230326
574,R00709,14.88773143869605
575,R00710,-18.828505030318524
576,R00711,-21.60160486548841
577,R00713,-7.130083574571017
578,R00714,-9.90318340974136
579,R00715,56.78922125670431
580,R00716,54.01612142153385
581,R00717,64.11086948665138
582,R00719,-28.04244881124169
583,R00720,0.4222727867237239
584,R00722,1.0216221608698675
585,R00723,-70.68558548188003
586,R00724,32.065790249316585
587,R00725,-15.687292251789245
588,R00726,3.420002131886797
589,R00727,-9.565203375125407
590,R00728,-27.424420066748837
591,R00729,-95.49517747311128
592,R00730,28.34756111789646
593,R00731,-451.33341808087334
594,R00732,-11.864629098214436
595,R00733,-14.637728933384665
596,R00734,0.26099828974463435
597,R00735,-58.108046596774216
598,R00736,-82.02136460883867
599,R00737,-39.81383730790792
600,R00739,-49.37935849079213
601,R00740,9.610761307385587
602,R00742,-4.913879696161985
603,R00743,-7.710034670551295
604,R00744,16.64635795047913
605,R00746,38.24432607441213
606,R00747,-73.57180787581703
607,R00748,-40.6274796751648
608,R00749,-35.858243621625334
609,R00750,-11.726206768062013
610,R00751,9.947331548794125
611,R00753,24.421117968951165
612,R00754,41.01742590958247
613,R00755,-12.851036958977033
614,R00756,-6.710006633238606
615,R00758,31.545599982296835
616,R00760,-11.652425872211438
617,R00761,-47.456227282415924
618,R00762,-20.310820017132478
619,R00763,-43.07824241873079
620,R00764,-2.9250107269372165
621,R00765,1.7586713663054496
622,R00766,8.72870585275416
623,R00767,-7.619114028242166
624,R00768,-16.184647178010437
625,R00769,-5.271921194964705
626,R00770,-7.731628794109497
627,R00771,2.8947370496493363
628,R00772,0.43244906837236385
629,R00774,31.678246941825876
630,R00775,-33.37911353437785
631,R00776,10.813877190388595
632,R00777,-64.09101615027431
633,R00778,-71.47980464927932
634,R00782,6.7843652829691194
635,R00783,-29.334420624984567
636,R00784,-29.334420624984567
637,R00785,-29.334420624984567
638,R00787,461.74418684192756
639,R00789,453.4248873364179
640,R00790,518.4268834706044
641,R00791,193.88140264542025
642,R00792,88.8129532754032
643,R00793,-0.20690721075126817
644,R00794,174.98717043586146
645,R00796,172.21407060069112
646,R00798,-88.8129532754032
647,R00799,-0.0004230389681794122
648,R00800,-146.58021662023629
649,R00801,-24.674564248161744
650,R00802,-21.731552606118555
651,R00803,-4.828780063948841
652,R00804,-40.58872633302121
653,R00805,-20.70795095205535
654,R00806,3.3891556788586286
655,R00807,-31.706155570128885
656,R00808,-58.66884250189048
657,R00809,-17.94866643877083
658,R00810,-19.67940930590612
659,R00811,-36.933622062071095
660,R00812,-61.207513287204506
661,R00813,-82.37267261317794
662,R00814,-63.98061312237496
663,R00815,-459.8796790821505
664,R00816,-248.29980800886045
665,R00817,-287.10838290845305
666,R00818,-484.6945849883137
667,R00821,-22.043955451935915
668,R00822,-21.86995811546916
669,R00823,-516.1657855854473
670,R00825,-513.3926857502776
671,R00827,3.930545313076948
672,R00828,-453.82836206456625
673,R00829,27.574891054060572
674,R00830,1.407386537562104
675,R00832,-0.3620231915968475
676,R00833,-8.010017165245472
677,R00834,30.34040383744025
678,R00835,12.942557735665218
679,R00836,-11.802534826834176
680,R00837,-9.48287374246911
681,R00838,-20.38293300405803
682,R00839,-20.38293300405803
683,R00841,-14.761996796931875
684,R00842,47.052917302694595
685,R00844,44.27981746752391
686,R00845,48.91526888143983
687,R00846,-105.27613146582746
688,R00847,-12.258829853439266
689,R00848,-6.025728469303431
690,R00849,-57.144115945498896
691,R00850,-2.4068402374794005
692,R00851,726.3539217195078
693,R00853,-4.987536344604621
694,R00854,-13.053311735057719
695,R00855,-25.373075603572744
696,R00856,-1.5186976694888017
697,R00857,137.6799569430077
698,R00858,174.96329770268318
699,R00859,239.96529383686976
700,R00860,-24.418651603528133
701,R00861,-176.05263111608758
702,R00863,-264.57746116782016
703,R00864,0.03508339687485673
704,R00865,-58.668841457065696
705,R00866,-10.71521271300901
706,R00867,-7.5711750298089555
707,R00868,29.831125739435493
708,R00870,27.058025904265264
709,R00871,36.90715159030913
710,R00872,-43.20060213771854
711,R00873,-58.66884156296902
712,R00874,-15.98936786224931
713,R00875,31.5041955711456
714,R00876,-12.674048033081647
715,R00877,-2.807794535973869
716,R00878,-1.7680591778290022
717,R00880,40.316634107423056
718,R00881,-11.638307318051204
719,R00883,-8.926128065385797
720,R00885,-8.458845977688156
721,R00888,-55.34013798451166
722,R00889,1.687267159597468
723,R00890,372.19533605544115
724,R00891,-37.023424888503015
725,R00892,13.137828445683226
726,R00893,-81.80033062514386
727,R00894,-35.839229715965814
728,R00895,-17.19362170363354
729,R00896,-17.19362170363354
730,R00897,-51.91443396038095
731,R00899,8.976325802882315
732,R00900,26.320549583014554
733,R00901,-277.1271469849788
734,R00903,-9.178820634577704
735,R00904,-9.633943116114551
736,R00905,-80.15808580581096
737,R00906,53.48982568799852
738,R00907,3.4638214247810026
739,R00908,-3.455237874111674
740,R00909,-5.708833520560887
741,R00910,-33.25234257852554
742,R00911,6.231515928154181
743,R00912,-12.075679481986583
744,R00913,-63.947517585413365
745,R00915,-268.72478367699216
746,R00916,-88.58962525630125
747,R00917,-70.10567259341705
748,R00918,-330.693242708284
749,R00919,77.74719294866827
750,R00920,1.7352169033472364
751,R00921,23.259423189931795
752,R00922,-20.828951446083693
753,R00923,-32.55826182175525
754,R00925,5.569907360158595
755,R00926,-861.8207589672409
756,R00927,30.751829762994475
757,R00928,6.987023047483717
758,R00930,-3.9124737043257625
759,R00931,27.516095428510084
760,R00932,28.60225849637071
761,R00934,-13.591104097852849
762,R00935,-20.64022385690828
763,R00936,49.34210153722677
764,R00937,89.91487128795751
765,R00939,46.569001702056994
766,R00940,84.3686716176166
767,R00941,-21.91174698626901
768,R00942,-300.9198054249747
769,R00943,-13.374740953685205
770,R00944,-13.646085696685759
771,R00945,6.232473405563411
772,R00946,-3.5124725544241073
773,R00947,-18.196232175442226
774,R00948,-8.913775077147534
775,R00949,-8.16626584457174
776,R00951,-14.272361116412185
777,R00952,7.050695339022127
778,R00953,6.2229200919454115
779,R00954,-2.3637286061455143
780,R00955,-0.8566757487743644
781,R00956,-6.711711348242602
782,R00957,-25.461206748423137
783,R00959,0.6159526300605762
784,R00960,-0.9912233784140767
785,R00961,5.228890853895507
786,R00962,-10.269162848069243
787,R00963,-13.224153038167522
788,R00964,-13.796673612203904
789,R00965,-38.53130237521634
790,R00966,8.007544303294594
791,R00967,-12.358588173930002
792,R00968,-9.544395618204476
793,R00969,-29.259439356765085
794,R00970,-14.818295773074112
795,R00973,-33.18201702399868
796,R00974,-43.20683025053175
797,R00975,-128.54223635046102
798,R00976,-88.82317032075561
799,R00977,23.786812418061118
800,R00978,21.013712582890662
801,R00980,-491.3487302983417
802,R00982,-6.087482043717955
803,R00983,-439.0224176134093
804,R00984,13.822141632953986
805,R00985,-81.36854383519736
806,R00986,-95.79451964690276
807,R00987,-42.68615104141503
808,R00988,-22.60536827469039
809,R00989,-19.91472698296812
810,R00990,-22.105374344752278
811,R00991,-168.4588364305089
812,R00993,-137.9569574301208
813,R00994,-6.938044856893271
814,R00995,-32.60189196712601
815,R00996,-24.120716033357283
816,R00997,42.30404513880596
817,R00998,11.155887202838457
818,R00999,-49.37722454206154
819,R01000,38.67693632285125
820,R01001,2.881478208625083
821,R01003,-15.236755766791426
822,R01004,-25.81931235805945
823,R01005,233.65968319986803
824,R01006,-254.94509176917109
825,R01007,8.149491689535125
826,R01008,232.44322152579753
827,R01009,243.15687553409737
828,R01010,-17.976476936874327
829,R01011,-9.044349713496558
830,R01012,-42.1317621236837
831,R01013,783.4980376650067
832,R01014,19.344194343262302
833,R01015,-4.635451413915803
834,R01016,-62.84554226697711
835,R01018,-12.69317827858265
836,R01019,-98.96282286271337
837,R01021,-16.510913317703796
838,R01022,-114.75905867918883
839,R01023,-10.583729727569107
840,R01025,-58.668841247314276
841,R01026,-11.185290778665447
842,R01027,-414.00954477263997
843,R01028,347.964058046816
844,R01029,351.2033560967105
845,R01030,-248.5929188054084
846,R01031,-31.95666045173509
847,R01032,31.95666045173509
848,R01033,22.916212860687097
849,R01034,43.838437162751916
850,R01036,59.04471711930114
851,R01039,41.06533732758203
852,R01041,56.27161728413034
853,R01043,-30.695554493979706
854,R01044,-1.0250566477316738
855,R01045,-58.668841253339394
856,R01047,-33.5719955333703
857,R01049,8.006625856553
858,R01050,-4.434329262279448
859,R01051,-21.24970901144337
860,R01052,-11.53762500308153
861,R01053,-36.61766148270493
862,R01054,-7.863515284177424
863,R01055,-33.65684842398359
864,R01056,0.8953873831331123
865,R01057,-11.564263535616647
866,R01058,-12.420530144830877
867,R01059,-19.61517825612998
868,R01061,32.50446518508659
869,R01063,29.7313653499167
870,R01064,13.335179025435252
871,R01066,20.766648088547214
872,R01067,8.360361898714274
873,R01068,16.82125713069911
874,R01069,17.196724512166384
875,R01070,17.196724512166384
876,R01071,40.9987044497625
877,R01072,55.21557269415207
878,R01073,52.39363780418569
879,R01074,1162.1464776821394
880,R01075,-6.686852751679908
881,R01076,-13.743181086193673
882,R01077,13.263496761172178
883,R01078,2.0775691748207237
884,R01079,-22.94916598625639
885,R01080,-15.732182347579169
886,R01081,2.6793600415844594
887,R01082,4.085750287291006
888,R01083,12.232195018039647
889,R01085,-33.89837368456378
890,R01086,12.386097349242334
891,R01087,-5.516221246672671
892,R01088,56.72655475249189
893,R01089,-12.980595893239808
894,R01090,0.15368174682583913
895,R01091,6.387043217355995
896,R01092,-10.448852247961952
897,R01093,-37.90422697212307
898,R01094,4.19129304873718
899,R01095,-35.131127136953296
900,R01096,-3.5426009452836524
901,R01097,1.4181932135664965
902,R01098,-160.44218539077573
903,R01099,-112.99784923478947
904,R01100,-10.740742886887233
905,R01101,-10.72410171159936
906,R01103,2.232645513017019
907,R01104,-2.093658582480458
908,R01105,-376.934691091218
909,R01106,-88.8129532754032
910,R01108,18.91190268348319
911,R01109,20.330589957919983
912,R01110,1.9712821322259515
913,R01111,0.7590915189119869
914,R01113,24.92010321014186
915,R01115,61.160696353532146
916,R01117,237.04983309142904
917,R01120,-842.5488415206469
918,R01121,-47.509572590618745
919,R01122,-274.7645845292806
920,R01123,-4.898693760920537
921,R01126,-8.522274104158903
922,R01127,19.543785758058846
923,R01128,-7.74929855823126
924,R01130,39.39349594977443
925,R01131,-18.49855254621241
926,R01132,23.443463491881744
927,R01134,-224.24742710346993
928,R01135,22.82344749277911
929,R01137,2.659479599828046
930,R01138,30.427932810359373
931,R01139,-17.325149690746514
932,R01140,-14.311905472038916
933,R01142,-397.37727874591843
934,R01143,-394.6041789107481
935,R01144,10.804864891566922
936,R01145,191.4951992311951
937,R01146,-58.668841249969134
938,R01147,0.8455219739605013
939,R01148,0.6148313338373725
940,R01149,-11.784501140539305
941,R01150,-25.92992707655378
942,R01151,-91.79920269907473
943,R01152,-75.97842246423149
944,R01153,18.932015824684534
945,R01154,-13.926060280075632
946,R01155,3.956973063781277
