,!MiriamID::urn:miriam:kegg.reaction,!dG0_prime (kJ/mol)
123,R00153,161.35134953463327
124,R00155,-26.19223289686795
125,R00156,0.20524471245244058
126,R00157,-0.399779475038315
127,R00158,-1.172965851036281
128,R00159,-27.57044346035685
129,R00160,-25.543818878037996
130,R00161,-11.974706584918067
131,R00162,8.459566915349797
132,R00164,-44.906429665708906
133,R00165,0.0
134,R00166,0.0
135,R00167,0.0
136,R00168,0.0
137,R00169,0.0
138,R00170,0.0
139,R00172,0.0
140,R00173,-12.907205114755023
141,R00174,-14.45799363314893
142,R00175,51.31705728193134
143,R00177,88.1268045032751
144,R00178,-22.936718788974588
145,R00179,-54.19186249632571
146,R00180,56.97719292728391
147,R00181,-32.22489451466919
148,R00182,-17.88639813734187
149,R00183,-14.794464588337696
150,R00184,-38.602497717560254
151,R00185,-12.5707341595662
152,R00187,-44.471420460065474
153,R00188,-8.047853107456895
154,R00189,-18.237790796388254
155,R00190,19.321985193140222
156,R00191,-40.86850002962706
157,R00192,34.7395528569042
158,R00193,-22.832933621630445
159,R00194,-16.349083157033647
160,R00195,1.6321190385599067
161,R00196,-81.67201488634207
162,R00197,-81.65498865422855
163,R00198,-81.65498865422855
164,R00199,0.41265937298788913
165,R00200,27.583323358306416
166,R00203,-30.914561374482673
167,R00205,-31.045116408483864
168,R00206,17.42999664325528
169,R00207,-157.56894123234036
170,R00208,-54.94852210621058
171,R00209,-34.02434772279025
172,R00210,-34.15490275679167
173,R00211,-166.44792279262657
174,R00212,19.81002119165261
175,R00213,-385.1218117433319
176,R00214,12.307858917747126
177,R00215,20.21109595299299
178,R00216,12.17730388374639
179,R00217,-17.25035224767778
180,R00218,118.43899377141182
181,R00219,23.001655721757558
182,R00220,-30.210485019021405
183,R00221,-28.7974903334744
184,R00223,-30.210485019021405
185,R00224,-16.4014730100552
186,R00226,29.8707204953553
187,R00227,-32.11585483370369
188,R00228,-17.622874712735438
189,R00229,4.750656085799214
190,R00230,8.878981560285837
191,R00233,-15.358487034407347
192,R00235,-5.402670629252043
193,R00236,-1183.0578742067064
194,R00237,7.059838100394487
195,R00238,24.96121615861489
196,R00239,28.53671708738017
197,R00243,36.48157454370312
198,R00245,-45.00177574988993
199,R00248,36.35101950970238
200,R00250,-95.94200052613246
201,R00251,-4.459593618329222
202,R00253,-13.11669158796309
203,R00254,55.21909166533739
204,R00256,-14.248507159941312
205,R00257,-32.48629795632945
206,R00258,0.17899550387005547
207,R00259,-22.970816091646896
208,R00260,0.5605063746176597
209,R00261,-23.63751256303493
210,R00262,-6.9883666004500355
211,R00263,-325.1121772182872
212,R00264,-37.31088120034178
213,R00265,-28.1312310715698
214,R00267,5.475979454693743
215,R00268,-13.153048693893467
216,R00269,-3.2097197712285777
217,R00270,42.22626821501542
218,R00271,-27.848142367026185
219,R00272,-17.072882267144138
220,R00273,-163.26680355528305
221,R00274,-308.7640666928992
222,R00275,83.26788519096836
223,R00277,-96.748905822463
224,R00278,-112.81231949041774
225,R00279,-96.50250690075012
226,R00280,-81.4886246295972
227,R00282,-34.987779421462164
228,R00283,-48.49765544982567
229,R00284,-121.3913809505439
230,R00286,-19.251589803373918
231,R00287,-35.105616745084205
232,R00289,-1.639722341872698
233,R00291,2.918375668718454
234,R00292,244.13598050619993
235,R00293,-63.874685278462195
236,R00294,81.4886246295972
237,R00295,-129.2138505526536
238,R00297,-81.65498865422855
239,R00298,-81.5098216597707
240,R00299,-17.90103501265247
241,R00300,-4.3906651809697905
242,R00301,-11.055382722972126
243,R00302,-131.8617050964061
244,R00303,-9.464163735251653
245,R00304,-16.835507362681376
246,R00305,-81.48850017475974
247,R00306,-12.795296330839847
248,R00307,-0.11830346741476205
249,R00308,-269.8848717170977
250,R00310,3.2393199581008503
251,R00311,241.1033582148092
252,R00312,-1300.571530722432
253,R00313,-1300.571530722432
254,R00314,-1300.571530722432
255,R00315,13.629637646085229
256,R00316,1177.655203577455
257,R00317,-40.994836393989566
258,R00318,-86.1329759960723
259,R00319,-496.1248725220937
260,R00320,23.977499123722254
261,R00321,-25.021916910722098
262,R00322,-1215.1737290404103
263,R00324,-48.39064932443624
264,R00325,2.351171306036548
265,R00326,-123.05433475831849
266,R00327,-29.86937933970792
267,R00328,-27.00066167529593
268,R00329,-44.906429665708906
269,R00330,-2.8030570430317994
270,R00331,8.459566915349797
271,R00332,-0.3645370726088686
272,R00333,36.662870750180446
273,R00334,8.459566915349797
274,R00335,-24.56214170487312
275,R00336,-26.677870749222663
276,R00337,-22.10770918207021
277,R00338,-52.54732631872473
278,R00339,-33.911505090655524
279,R00340,-33.911505090655524
280,R00341,10.332971110628876
281,R00342,29.55821116542461
282,R00343,29.427656131423873
283,R00344,-4.92761149941785
284,R00345,37.69816985853272
285,R00346,20.68083258826539
286,R00347,-25.504843231860264
287,R00348,-8.125701181983146
288,R00350,17.24868623641619
289,R00351,35.91715319325091
290,R00352,8.55195444534641
291,R00353,1.8918652132704494
292,R00354,15.035124250700193
293,R00355,2.8445743933179415
294,R00357,-93.09742613281452
295,R00359,-98.28208170696604
296,R00360,-102.86536390441057
297,R00361,-81.53362992241247
298,R00362,3.801298359547289
299,R00363,5.751303474079776
300,R00364,-83.09253002516363
301,R00365,45.01502113453785
302,R00366,-87.40855393529799
303,R00367,11.255815176349302
304,R00368,35.197994114110315
305,R00369,-8.354451086964445
306,R00371,34.60442534554306
307,R00372,8.533446590834501
308,R00373,5.6888721975165595
309,R00374,-162.9411336809761
310,R00375,185.26104688402307
311,R00376,687.3573022590474
312,R00377,507.6967569928957
313,R00378,693.30709458187
314,R00380,-121.4270905079452
315,R00383,1209.2580289793148
316,R00384,38.694597195640654
317,R00385,34.987779421462164
318,R00387,34.987779421462164
319,R00388,81.48848078976192
321,R00390,158.08527859837363
322,R00391,-81.06561358471322
323,R00392,0.0
324,R00393,1250.400728063152
325,R00394,-1247.0022045292824
326,R00395,1087.0762243304393
327,R00396,36.660570047572946
328,R00397,-14.584773358229825
329,R00398,34.127794546967834
330,R00399,33.666087403976235
331,R00400,-2.6655788894481134
332,R00401,-0.040976487502916825
333,R00402,61.21694462493679
334,R00405,-1.7513499411736575
335,R00406,-5.964746905089896
336,R00407,-25.613848806730857
337,R00408,39.8065916471478
338,R00409,5.9269387791613894
339,R00410,12.602965679932595
340,R00411,-2.216409812455595
341,R00412,-81.43469878812687
342,R00414,-20.826470332581096
343,R00416,-11.228119589969083
344,R00417,-534.3271881522223
345,R00418,1.52740244555946
346,R00420,1.5322630892703728
347,R00421,-20.339831093416024
348,R00422,-1012.7804604731294
349,R00423,-1012.7804604731294
350,R00424,-74.51086233548105
351,R00425,-75.26831529027226
352,R00426,-34.54546610990148
353,R00428,10.394201941493066
354,R00429,-8.693761358199993
355,R00430,30.386380401337647
356,R00431,13.136028153660106
357,R00432,1.0517071018571187
358,R00434,-1.2972582707509304
359,R00435,354.3315382705858
360,R00436,-4.980785685135899
361,R00437,-364.6793997482226
362,R00438,-951.7014500369293
363,R00439,-869.9311971046734
364,R00440,-691.8427478878118
365,R00441,862.3863926700678
366,R00442,681.2310772310334
367,R00443,941.1483438468399
368,R00444,23.22251814969475
369,R00445,-18.702878589792817
370,R00446,36.87711110727423
371,R00447,-104.26302208339749
372,R00448,-232.85438878007272
373,R00449,-465.7227468803794
374,R00451,-18.38608766512357
375,R00452,39.4308783901522
376,R00453,0.2165410597010009
377,R00454,-25.768678417933643
378,R00457,0.3955365635710564
379,R00458,-6.347176415769752
380,R00459,-120.83700462432745
381,R00460,5.095614596939413e-09
382,R00461,-4.625714034086343
383,R00462,-25.022397698427596
384,R00463,19.156950352905085
385,R00465,44.03745644578112
386,R00466,-159.1081691326329
387,R00468,-14.252751544061312
388,R00469,-24.06794024041544
389,R00470,17.885685519103987
390,R00471,16.91705903355077
391,R00472,35.81133374320092
392,R00473,16.1622318415602
393,R00474,29.660988228849376
394,R00475,-88.25556359005348
395,R00476,-81.46509979739916
396,R00477,17.7044479548712
397,R00478,3.5243470844236384
398,R00479,9.519832192639555
399,R00480,22.274273316339645
400,R00481,-71.2049326468017
401,R00482,-9.964764436467249
402,R00483,-20.11809115151823
403,R00484,-33.65617200098359
404,R00485,-17.400434311436527
405,R00486,70.6848486238739
406,R00487,-20.465867886930255
407,R00488,-11.649986946773652
408,R00489,-19.787410219752132
409,R00490,13.197966369162486
410,R00491,5.18465557415152
411,R00493,-165.41255677470892
412,R00494,-1.826889730253356
413,R00497,-28.447207746991126
414,R00499,-31.96430779332843
415,R00501,-23.301028833182045
416,R00502,-2.5253583449019743
417,R00503,-10.877455307782839
418,R00504,216.78309842522913
419,R00505,1.068022726277377
420,R00506,241.21760483748147
421,R00507,-88.52318548830135
422,R00508,-12.521170983636246
423,R00509,-14.844027764267537
424,R00510,-9.385822360739837
425,R00511,-14.200677195833414
426,R00512,1.3079001512007835
427,R00513,-13.164521552070596
428,R00514,-28.673098899105582
429,R00515,-39.28476955588398
430,R00516,-13.369766264523037
431,R00517,-10.361464509039251
432,R00518,-15.434021785175958
433,R00519,-14.214326531138113
434,R00521,-6.564360109095425
435,R00522,-16.628901954309306
436,R00524,-29.36051951262411
437,R00525,-32.817143924177174
438,R00526,-31.144148499949807
439,R00527,-5.710124361936323
440,R00528,-122.06514813455595
441,R00529,46.53134214916673
442,R00530,56.87920362680347
443,R00531,-84.04986761212187
444,R00532,139.71960509227313
445,R00533,-172.40181436316075
446,R00534,163.54420454921433
447,R00535,-284.4327338983828
448,R00536,-287.2492832656683
449,R00537,-287.24928326566794
450,R00538,-42.794027433956444
451,R00539,-44.906429665708906
452,R00540,-0.8437129771322986
453,R00542,403.97371760214753
454,R00543,39.74917512846977
455,R00544,-81.4886246295972
456,R00545,528.8567986688349
457,R00546,162.1073492467932
458,R00547,569.508997714286
459,R00548,-17.324380333706422
460,R00549,-10.040818414197815
461,R00550,0.4888729710247617
462,R00551,-33.93486541904858
463,R00552,-37.14214515842269
464,R00554,8.42451028547896
465,R00555,-815.3622536112828
466,R00557,-1257.383424824161
467,R00558,6.548242556205068
468,R00559,-445.5899045163026
469,R00562,31.405759277552534
470,R00563,14.677186136530963
471,R00565,-0.472630979787823
472,R00566,-4.891590753892274
473,R00567,18.033805210869957
474,R00568,-23.053404567810503
475,R00569,-27.62900792704597
476,R00570,0.26380917914195834
477,R00571,-4.311794180093898
478,R00572,27.3195141791648
479,R00573,-18.560301340035096
480,R00574,-3.5381381173794324
481,R00575,-7.927638109529553
482,R00576,-11.217782892582818
483,R00577,883.3181578112101
484,R00578,-34.36659831145937
485,R00579,6.22826185309782
486,R00581,40.73940704409438
487,R00582,-10.57782815834367
488,R00584,-6.439509111923883
489,R00585,4.078836996520806
490,R00586,-6.282000053649881
491,R00588,-4.275614090443582
492,R00589,-1.4129946855470052
493,R00590,-6.016692392551377
494,R00594,-121.4270905079452
495,R00595,-121.4270905079452
496,R00596,-121.4270905079452
497,R00597,-121.4270905079452
498,R00598,-121.4270905079452
499,R00599,-121.4270905079452
500,R00600,-121.4270905079452
501,R00601,-121.4270905079452
502,R00602,-290.7463901993829
503,R00603,-83.10800743049622
504,R00604,-45.840220705463935
505,R00605,33.57336002257625
506,R00606,-81.52058626289329
507,R00608,-98.85021504725924
508,R00609,-81.51597199362494
509,R00610,-70.47066073611845
510,R00611,-81.53760180689825
511,R00612,-64.46956077662546
512,R00614,-79.41358072804044
513,R00615,19.70215078276879
514,R00616,7.701742707426888
515,R00617,-47.067349530672914
516,R00618,-35.0669414553309
517,R00619,-3.6997868311021875
518,R00621,-27.316755836716254
519,R00623,38.694597195640654
520,R00624,38.694597195640654
521,R00625,34.987779421462164
522,R00626,-44.906429665708906
523,R00627,-81.06561358471322
524,R00628,39.92291450087589
525,R00629,-4.117397216248548
526,R00630,-81.4886246295972
527,R00631,-42.794027433956444
528,R00634,-46.50084520813493
529,R00635,-0.0001438398352746617
530,R00636,0.0
531,R00637,81.48848078976192
532,R00638,-81.4886246295972
533,R00639,0.0
534,R00640,-81.49239611708686
535,R00643,-133.51389395576584
536,R00644,-326.0613743548097
537,R00645,-81.60109510652808
538,R00646,-506.7056295639833
539,R00647,0.0038423046213438283
540,R00648,-106.31911385724075
541,R00649,-0.6323189585660884
542,R00650,1.0742615950780419
543,R00651,-57.94349112391798
544,R00652,-18.910559921942706
545,R00653,-25.0287132353547
546,R00654,-8.834490192055341
547,R00655,-2.5335075568812613
548,R00656,-23.842764476977777
549,R00657,366.6836229576609
550,R00658,-3.8108873820313676
551,R00659,27.37807864585392
552,R00660,-14.769830529472252
553,R00661,16.232898941060824
554,R00662,-36.74533908695729
555,R00664,-66.68465643587166
556,R00665,-25.911870549133596
557,R00666,43.962766532387604
558,R00667,-4.150434691499754
559,R00668,-38.175248624881405
560,R00669,-6.843543063083928
561,R00670,-29.547045538292537
562,R00671,-22.702082586872507
563,R00672,-9.52459942848094
564,R00673,20.531308042789988
565,R00674,-50.74179306181135
566,R00675,-2.70179256632332
567,R00676,-2.8323476003238284
568,R00677,-135.1253676361584
569,R00678,-341.86952273423475
570,R00679,-478.3128422152487
571,R00681,-394.0822881554788
572,R00682,2.751937529121278
573,R00683,-7.329724970791204
574,R00684,-39.18336711002593
575,R00685,-35.997623258582735
576,R00686,-44.2202137503065
577,R00688,36.4232263645672
578,R00689,-96.00034870526869
579,R00690,-470.3273217381633
580,R00691,-77.07770360386793
581,R00692,-0.2373436830063156
582,R00693,-30.88679230270543
583,R00694,-0.058348179136260114
584,R00695,2.902922572454173
585,R00697,-3.682116999100913
586,R00698,-313.6792341621982
587,R00699,-28.011508499942465
588,R00700,-35.576424929996165
589,R00702,-155.74030277122733
590,R00703,26.75865532619582
591,R00704,23.68030783095037
592,R00705,-25.1358651912808
593,R00706,-25.266420225282673
594,R00707,-40.25943521831982
595,R00708,-40.38999025232124
596,R00709,5.606534488694933
597,R00710,-49.73872954643957
598,R00711,-49.86928458044031
599,R00713,-36.54164257715547
600,R00714,-36.672197611156435
601,R00715,36.630332271435464
602,R00716,36.499777237434046
603,R00717,44.16801147978185
604,R00719,-28.689281703186175
605,R00720,-14.098737929381386
606,R00722,1.3240829552814262
607,R00723,-76.84122658732224
608,R00724,26.25924040302459
609,R00725,-19.225117967934295
610,R00726,9.008888155346483
611,R00727,-3.0754328964565047
612,R00728,-27.42341145916953
613,R00729,-95.51812888513828
614,R00730,39.936294074168174
615,R00731,-428.5244432234929
616,R00732,-20.50657439766178
617,R00733,-20.63712943166297
618,R00734,0.4238716409940366
619,R00735,-72.05457263655546
620,R00736,-70.58770660739145
621,R00737,-39.76522752925251
622,R00739,-49.289141819157976
623,R00740,-9.907933190875383
624,R00742,-6.819476712688584
625,R00743,-11.612711003881259
626,R00744,46.38286290167771
627,R00746,20.981254775499337
628,R00747,-77.36338352526249
629,R00748,-40.56031350991075
630,R00749,-35.88501940922683
631,R00750,-11.719881473115322
632,R00751,9.963660450678788
633,R00753,24.571508847278636
634,R00754,21.111809809500528
635,R00755,-12.851132487474388
636,R00756,-14.598831217708437
637,R00758,10.129104567422246
638,R00760,-15.121031308724184
639,R00761,-48.63217502829853
640,R00762,-12.76636753019563
641,R00763,-35.60643552104842
642,R00764,-4.250969740071696
643,R00765,0.6447631876148421
644,R00766,4.534413334911619
645,R00767,-14.862640396850622
646,R00768,-14.893270347555926
647,R00769,-14.804075930160934
648,R00770,-15.92291417299083
649,R00771,2.661700236513525
650,R00772,-1.0822136840359917
651,R00774,31.40227379565954
652,R00775,-33.46223443926081
653,R00776,5.051210048092315
654,R00777,-63.80275204832898
655,R00778,-71.4805276545541
656,R00782,-4.612845864831058
657,R00783,-40.7443123147986
658,R00784,-40.7443123147986
659,R00785,-40.7443123147986
660,R00787,390.651125889895
661,R00789,390.2594607878928
662,R00790,438.59132067993363
663,R00791,159.65172757597816
664,R00792,123.0426283448453
665,R00793,-0.002156983280386271
666,R00794,143.6716626459654
667,R00796,143.5411076119642
668,R00798,-123.0426283448453
669,R00799,-0.0419479602239079
670,R00800,-169.39999999986435
671,R00801,-24.67476503629257
672,R00802,-21.734194253505848
673,R00803,-7.8392576736112005
674,R00804,-44.906429665708906
675,R00805,-17.852706948696614
676,R00806,-1.0741261746051123
677,R00807,-19.943602815409577
678,R00808,-81.48874982092661
679,R00809,-22.411938683061862
680,R00810,-19.68181468469095
681,R00811,-44.099685809423136
682,R00812,-81.13458678320148
683,R00813,-90.93468101048262
684,R00814,-81.2651418172029
685,R00815,-442.633567687491
686,R00816,-259.66310083966414
687,R00817,-309.7347420017835
688,R00818,-453.40838524642845
689,R00821,-10.642117136704769
690,R00822,-10.623455336436649
691,R00823,-474.326188036998
692,R00825,-474.1956330029975
693,R00827,-7.6432449579763215
694,R00828,-414.2987586848508
695,R00829,28.615124933450943
696,R00830,14.706796352796971
697,R00832,-5.819459591144891
698,R00833,-8.353466868023588
699,R00834,11.798140776425953
700,R00835,-3.923160145715201
701,R00836,-16.22581612149247
702,R00837,-9.523075089405324
703,R00838,-20.42526955103665
704,R00839,-20.42526955103665
705,R00841,-13.144624903666973
706,R00842,25.746349363486843
707,R00844,25.615794329485198
708,R00845,31.19114420083065
709,R00846,-106.67722570634871
710,R00847,-14.220573844237208
711,R00848,4.335996385698081
712,R00849,-81.36485116425263
713,R00850,-3.680461168415036
714,R00851,1009.053798280891
715,R00853,-10.637011937403486
716,R00854,-17.46214409057086
717,R00855,-37.575995439378005
718,R00856,-1.7087741165063335
719,R00857,200.2042306984236
720,R00858,120.62332283588924
721,R00859,168.95518272793
722,R00860,-37.11274329775739
723,R00861,-247.06274222502734
724,R00863,-253.1045790566782
725,R00864,2.175773295525808
726,R00865,-81.48864533910472
727,R00866,-14.194390095807762
728,R00867,-10.772483864013623
729,R00868,9.925489136942588
730,R00870,9.794934102941397
731,R00871,19.644049304896953
732,R00872,-38.897932357626935
733,R00873,-81.48865592909664
734,R00874,-15.989224149622942
735,R00875,11.598558968652696
736,R00876,-16.445114264006122
737,R00877,-2.8075908343303126
738,R00878,-1.7678554761854457
739,R00880,-10.96951058738091
740,R00881,-26.155124572551244
741,R00883,-0.8455371027449701
742,R00885,-8.390341537350878
743,R00888,-55.40740122937068
744,R00889,1.6873293783884264
745,R00890,253.00377765625967
746,R00891,-25.597639154190276
747,R00892,-6.776364733110768
748,R00893,-93.24526178559162
749,R00894,-33.027419207181424
750,R00895,-17.017117438928665
751,R00896,-17.017117438928665
752,R00897,-51.43149393424393
753,R00899,8.571119188617615
754,R00900,8.535021246585302
755,R00901,-286.0924946168326
756,R00903,-9.178803660109907
757,R00904,-40.66841098968075
758,R00905,-57.22903460264348
759,R00906,33.78815178154514
760,R00907,3.685845669987316
761,R00908,-3.506850166117374
762,R00909,-13.001392195464291
763,R00910,-27.677548666512678
764,R00911,0.3123499186081631
765,R00912,-7.473034310585206
766,R00913,-63.89503882209564
767,R00914,-1607.3673941142995
768,R00915,-308.2919174839345
769,R00916,-123.03875812868111
770,R00917,-70.67177932316493
771,R00918,-145.78627387535778
772,R00919,60.42439017479887
773,R00920,11.805902603181039
774,R00921,20.869260045506053
775,R00922,-29.81206258427119
776,R00923,-19.433463378905856
777,R00925,1.652575888130059
778,R00926,-869.4715614740687
779,R00927,31.283206963333214
780,R00928,7.055246517381647
781,R00930,-2.1831111312280598
782,R00931,37.55572519290739
783,R00932,39.5537949375061
784,R00934,-15.049597135861177
785,R00935,-29.623372031754116
786,R00936,25.324462782268256
787,R00937,41.16787203171248
788,R00939,25.19390774826752
789,R00940,40.906761963710096
790,R00941,-39.03512615512136
791,R00942,-235.42349148502058
792,R00943,-2.6749541579210927
793,R00944,-24.690244589982854
794,R00945,6.759496474251307
795,R00946,-3.249099725888641
796,R00947,-15.185955353910579
797,R00948,-8.332788911837724
798,R00949,-16.3493539066194
799,R00951,-29.18573655111726
800,R00952,4.040211031841636
801,R00953,3.2124357847650344
802,R00954,-2.2726026152167833
803,R00955,-0.8856360030288215
804,R00956,-5.512273622902967
805,R00957,-19.440445619711113
806,R00959,0.771927804238544
807,R00960,-5.81966252139722
808,R00961,-2.4267934964627784
809,R00962,-14.488604507352761
810,R00963,-9.087981582503694
811,R00964,-18.2772171654006
812,R00965,-26.03316876670931
813,R00966,16.505825193372743
814,R00967,-18.482461877853098
815,R00968,-15.47416012236937
816,R00969,-37.14065566560936
817,R00970,-19.601300120682424
818,R00973,-21.82243412554203
819,R00974,-31.83070987525278
820,R00975,-130.9950968606398
821,R00976,-123.04269925013301
822,R00977,1.4284782091958732
823,R00978,1.2979231751946827
824,R00980,-463.5535158662926
825,R00982,-10.4949922593471
826,R00983,-449.56997222600853
827,R00984,2.1694947610204167
828,R00985,-91.96227903220279
829,R00986,-106.21078619214427
830,R00987,-53.26681228790909
831,R00988,-33.29990322448637
832,R00989,-17.87738865816891
833,R00990,-10.639490840865307
834,R00991,-146.36886972070639
835,R00993,-129.32556898931333
836,R00994,2.5282120266615493
837,R00995,-21.20861603923504
838,R00996,-24.091969719207157
839,R00997,42.307116144126724
840,R00998,20.524651570766423
841,R00999,-58.8588517387837
842,R01000,18.669393141583214
843,R01001,2.872500968247664
844,R01003,-15.016936032086456
845,R01004,-31.50895112516463
846,R01005,233.73443587800773
847,R01006,-259.48332708890547
848,R01007,5.531461524844872
849,R01008,233.91926607390542
850,R01009,242.60223302806742
851,R01010,-14.958153538137033
852,R01011,-12.407045209766864
853,R01012,-39.99036856807356
854,R01013,1090.4186494451437
855,R01014,19.351495406770198
856,R01015,-5.575349871345168
857,R01016,-59.82721737707087
858,R01018,-12.61207189495883
859,R01019,-115.86514224637803
860,R01021,-18.728119769507998
861,R01022,-114.75920081775692
862,R01023,-9.92595537617143
863,R01025,-81.48862436411486
864,R01026,-22.189899457532036
865,R01027,-573.7280779574969
866,R01028,484.88328518480574
867,R01029,488.1220561116512
868,R01030,-254.52977065460317
869,R01031,-43.25301883088903
870,R01032,43.25301883088902
871,R01033,42.78550356131848
872,R01034,23.932820729016612
873,R01036,39.13909536078518
874,R01039,23.802265695015876
875,R01041,39.00854032678353
876,R01043,-27.49490916474071
877,R01044,3.6305770035577325
878,R01045,-81.48862496662076
879,R01047,-33.571994375854686
880,R01049,-0.31014213247368616
881,R01050,-11.465574698157411
882,R01051,-24.48670379729026
883,R01052,-4.51259829277717
884,R01053,-36.34928555932055
885,R01054,-22.658065692541868
886,R01055,-33.61258163524444
887,R01056,2.079713849932432
888,R01057,-11.47557935981149
889,R01058,-42.208682151166386
890,R01059,-22.03796997019026
891,R01061,4.6027114926585
892,R01063,4.472156458657764
893,R01064,13.829600448094595
894,R01066,20.29773556645108
895,R01067,10.192340143446302
896,R01068,22.393224257312113
897,R01069,21.83130435796113
898,R01070,21.83130435796113
899,R01071,49.42681918898512
900,R01072,60.44097730183957
901,R01073,60.213973703118256
902,R01074,1166.240120031953
903,R01075,-10.504866280215538
904,R01076,-13.606830902479487
905,R01077,4.4758571100922495
906,R01078,1.6147551806782303
907,R01079,-51.590794156104266
908,R01080,-14.493071505219405
909,R01081,2.6795638517882594
910,R01082,3.430028597566391
911,R01083,16.141784825778473
912,R01085,-45.14743813063858
913,R01086,11.475639301630622
914,R01087,-7.547510308868397
915,R01088,36.82921770455255
916,R01089,-17.35239622873229
917,R01090,0.3476431608496
918,R01091,6.922798251846814
919,R01092,-13.774540912772181
920,R01093,-17.99838666798678
921,R01094,-15.714199841038408
922,R01095,-17.867831633986043
923,R01096,-20.80554903398115
924,R01097,-15.84475487504028
925,R01098,-171.82088718959008
926,R01099,-112.99779453317544
927,R01100,-10.74095037253619
928,R01101,-10.72430919660269
929,R01103,2.2324351157138835
930,R01104,-2.093865619044095
931,R01105,-262.8360105178006
932,R01106,-123.0426283448453
933,R01108,17.297307661910736
934,R01109,17.742525100771445
935,R01110,-0.6242616526144502
936,R01111,-2.7704162569316395
937,R01113,22.33204826217093
938,R01115,81.51641308970999
939,R01117,229.81796290444095
940,R01119,-1178.279264348809
941,R01120,-1178.279264348809
942,R01121,-34.577593047644825
943,R01122,-377.5709091894333
944,R01123,-4.8542152837242725
945,R01126,-5.634526460308855
946,R01127,19.58809130978102
947,R01128,-8.302519091587385
